start,finish,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
2020/5/6 6:33,2020/5/6 6:54,CHINA,CHN,10,0,9,10,10,9,10,10,6,10,7,8,8,9,8,30,50,20,6,5,7,4,6,10,10,7,8,6,8,5,7,9,8,1,3,4,8,9,8,7,8,9,8,7,9,9,8,9,8,9,3,2,6,3,8,5,7,8,2,10,9,8,0,7,8,4,7,7,9,10,20,7,2,6,25,100,4,2,,49,3,1,1,,5,1,1,1,213,0
2020/5/6 6:39,2020/5/6 6:55,CHINA,CHN,10,1,10,10,10,9,10,10,9,10,8,10,9,10,10,0,70,30,5,6,4,10,5,10,10,1,2,3,0,3,9,6,8,0,1,5,7,10,9,5,8,9,8,8,8,9,9,10,6,9,0,0,7,1,8,4,7,7,5,9,8,5,0,7,6,0,6,6,8,10,10,3,9,9,25,3,7,2,,37,3,1,1,,4,1,1,1,213,0
2020/5/6 7:34,2020/5/6 8:06,CHINA,CHN,10,0,9,9,10,7,8,9,5,9,10,10,9,10,8,90,10,0,6,5,3,6,5,10,10,1,0,4,0,3,7,8,7,2,3,6,8,9,8,7,7,8,7,7,7,9,10,10,6,8,4,3,7,5,7,6,7,8,2,7,9,6,0,6,6,3,7,8,8,10,30,3,6,9,25,3,7,1,,41,3,1,1,,2,1,1,1,213,0
2020/5/6 7:53,2020/5/6 8:09,CHINA,CHN,10,0,10,10,10,10,10,9,10,7,10,10,7,10,10,10,70,20,9,8,0,10,5,10,10,1,0,2,0,0,4,10,10,0,0,0,1,2,5,4,0,0,10,10,10,10,10,10,10,10,5,5,5,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,50,5,5,10,25,3,6,1,,19,1,0,4,,5,1,1,1,213,0
2020/5/6 8:22,2020/5/6 8:39,CHINA,CHN,9,1,8,9,10,9,7,9,7,10,9,9,10,9,8,40,50,10,7,7,6,8,7,8,8,1,2,3,2,3,7,8,8,2,6,9,9,7,8,7,8,9,8,6,8,7,9,7,4,6,6,4,6,4,7,6,7,9,2,9,7,5,1,7,7,3,8,7,9,10,10,4,8,8,25,3,7,1,,26,2,0,1,,6,1,1,1,213,0
2020/5/6 8:33,2020/5/6 8:59,CHINA,CHN,9,0,5,7,8,8,6,7,5,9,7,8,2,7,9,80,20,0,3,5,1,9,5,8,8,1,0,0,3,5,5,5,4,4,4,4,3,8,8,1,1,3,3,3,9,10,10,9,10,10,0,0,5,5,5,5,6,6,5,3,3,3,5,2,2,7,3,1,2,20,20,7,5,10,125,3,7,1,,32,3,1,1,,6,1,1,1,213,0
2020/5/6 8:44,2020/5/6 9:01,CHINA,CHN,7,2,7,10,10,10,10,9,10,9,6,10,9,10,7,0,100,0,8,7,6,8,9,10,8,6,8,9,9,7,8,9,8,7,6,7,8,7,9,9,8,9,6,8,7,9,7,9,8,8,5,6,9,6,7,8,8,8,6,8,7,8,7,7,6,3,8,6,7,10,50,7,8,5,25,3,4,1,,65,3,1,5,,4,1,1,1,213,0
2020/5/6 8:45,2020/5/6 9:10,CHINA,CHN,8,4,7,8,8,8,8,9,8,10,7,8,5,5,6,90,8,2,6,6,5,6,7,9,9,3,2,3,2,6,9,5,5,3,4,5,6,8,8,5,5,5,8,6,7,7,8,7,8,9,2,1,5,2,6,4,4,7,5,8,8,8,2,6,7,0,7,8,9,0,10,3,9,4,25,100,3,2,,27,3,0,1,,6,1,1,1,213,0
2020/5/6 8:48,2020/5/6 9:16,CHINA,CHN,10,1,7,6,7,7,9,7,5,6,9,10,8,10,9,30,50,20,8,6,3,4,6,10,9,1,1,2,2,3,8,8,9,1,1,5,6,7,7,6,9,8,8,7,7,5,7,8,6,8,3,3,7,4,9,5,6,7,1,8,6,5,3,5,7,2,6,6,7,0,40,5,9,7,25,3,7,2,,28,1,0,1,,5,1,1,1,213,0
2020/5/6 8:49,2020/5/6 9:16,CHINA,CHN,9,2,10,8,8,5,6,9,6,10,8,10,9,10,10,50,30,20,8,9,6,9,8,10,10,10,5,6,4,8,7,10,8,6,5,5,8,7,10,5,7,8,7,7,8,8,7,8,7,5,8,9,5,7,5,2,3,4,8,7,7,10,7,6,7,4,7,4,6,20,50,8,9,10,125,3,7,1,,27,3,1,1,,3,1,1,1,213,0
2020/5/6 9:00,2020/5/6 9:20,CHINA,CHN,10,1,8,10,10,9,9,10,8,10,9,10,9,10,10,20,50,30,7,7,8,8,9,10,10,8,10,8,10,9,9,9,7,10,8,9,9,8,10,9,9,8,6,8,9,10,7,7,8,9,4,2,7,7,9,7,8,7,8,8,8,7,9,7,6,3,8,8,6,20,10,4,8,7,50,300,4,2,,55,3,1,1,,3,1,1,1,213,0
2020/5/6 9:12,2020/5/6 9:27,CHINA,CHN,7,0,1,10,7,8,9,5,6,10,10,5,10,10,10,20,40,40,5,4,0,4,7,10,10,0,0,1,1,6,10,8,6,1,5,5,5,7,7,1,6,8,7,8,6,5,3,10,1,6,10,10,10,1,7,7,10,0,3,9,7,0,0,2,3,0,0,6,10,20,50,4,6,9,25,3,4,2,,20,1,0,4,,6,2,1,1,213,0
2020/5/6 9:13,2020/5/6 9:39,CHINA,CHN,8,2,8,9,8,7,8,8,7,9,8,8,7,9,9,0,90,10,7,6,3,7,4,10,8,2,1,2,1,5,7,7,8,2,3,7,4,7,6,4,6,7,6,5,8,7,7,8,8,9,4,4,8,6,7,6,5,7,3,7,8,3,2,6,6,2,5,6,8,20,70,4,9,7,25,3,4,2,,52,3,1,1,,5,1,1,1,213,0
2020/5/6 9:14,2020/5/6 9:50,CHINA,CHN,9,1,9,8,10,10,9,9,10,9,9,7,7,10,8,0,100,0,6,5,6,7,8,10,10,6,4,3,2,2,8,8,10,2,3,5,6,7,8,7,8,10,5,5,7,7,8,10,6,7,2,1,5,4,6,2,6,8,5,6,7,6,2,6,7,3,6,8,10,50,30,4,6,8,100,3,4,2,,30,3,0,1,,4,1,1,1,213,0
2020/5/6 9:16,2020/5/6 9:52,CHINA,CHN,9,4,10,10,10,8,10,10,8,9,10,10,7,10,9,10,70,20,10,7,9,0,10,10,10,2,1,0,2,2,9,10,10,1,0,7,9,10,9,8,9,1,10,9,10,9,9,10,9,10,1,0,9,1,10,4,9,10,2,9,10,7,1,8,9,1,9,9,10,0,20,5,6,9,25,3,4,1,,46,3,1,1,,4,1,1,1,213,0
2020/5/6 9:21,2020/5/6 9:51,CHINA,CHN,7,1,5,6,7,5,6,4,5,5,7,7,5,7,7,50,25,25,6,6,6,6,4,10,6,4,3,4,3,4,7,6,6,4,5,5,6,7,6,5,4,6,6,6,7,6,7,7,6,7,5,4,6,3,6,5,5,5,4,7,7,5,3,5,5,2,5,5,6,20,20,4,5,6,25,3,7,1,,39,3,1,1,,6,1,1,1,213,0
2020/5/6 9:21,2020/5/6 10:04,CHINA,CHN,8,3,5,7,7,5,5,4,4,6,7,8,7,8,7,60,20,20,6,6,5,5,4,8,7,4,3,4,3,4,7,7,8,3,3,6,7,8,5,6,6,8,6,6,7,7,8,7,7,8,4,4,6,4,7,5,5,5,3,7,8,5,3,5,5,3,5,5,6,10,10,5,5,7,25,3,7,2,,39,3,0,1,,6,1,1,1,213,0
2020/5/6 9:23,2020/5/6 9:52,CHINA,CHN,9,2,2,9,9,9,9,7,9,9,5,8,5,9,9,50,25,25,5,5,5,5,7,9,9,5,2,2,5,2,9,9,9,2,2,5,6,8,8,5,5,9,5,5,8,7,5,5,4,3,5,5,5,3,5,2,2,2,2,5,5,3,3,2,2,8,5,5,3,20,20,5,9,5,25,3,7,2,,35,3,0,1,,6,1,1,1,213,0
2020/5/6 9:36,2020/5/6 10:06,CHINA,CHN,10,1,9,10,10,10,8,10,5,10,10,10,7,10,10,20,30,50,0,2,5,1,0,10,9,5,1,1,1,0,4,10,10,0,0,9,6,10,10,8,5,8,5,5,6,7,6,5,10,5,1,8,5,5,4,8,8,7,2,6,6,2,1,6,6,6,1,0,6,20,10,5,11,4,50,3,7,2,,26,3,0,1,,5,1,1,1,213,0
2020/5/6 9:37,2020/5/6 10:12,CHINA,CHN,10,2,10,10,10,6,5,10,10,10,5,5,6,10,10,1,50,49,5,5,5,1,1,10,10,2,1,1,6,1,5,10,10,1,1,10,10,9,9,8,10,1,5,5,10,10,10,10,4,4,3,5,5,2,3,5,7,5,5,5,6,5,2,8,8,10,8,7,5,20,50,10,12,10,50,3,4,1,,18,1,0,1,,5,1,1,1,213,0
2020/5/6 9:37,2020/5/6 10:07,CHINA,CHN,10,2,10,10,10,10,10,7,10,10,8,10,8,10,10,70,10,20,10,7,8,9,10,10,10,4,10,4,6,10,10,8,10,1,1,10,9,10,10,8,10,10,10,9,10,10,9,10,6,7,8,9,8,9,10,8,9,9,8,10,7,9,10,10,10,6,10,9,10,20,50,6,13,9,25,3,3,2,,56,3,1,5,,3,1,1,1,213,0
2020/5/6 9:44,2020/5/6 10:09,CHINA,CHN,8,2,9,9,9,9,10,10,9,9,9,8,9,9,8,0,50,50,6,4,4,3,10,10,10,4,5,2,2,6,8,7,7,8,7,9,9,10,8,10,10,9,8,9,8,9,9,8,6,6,8,5,8,5,9,7,6,8,2,9,9,4,3,6,5,3,7,7,5,10,20,5,5,8,125,3,7,1,,28,3,0,1,,7,1,1,1,213,0
2020/5/6 9:46,2020/5/6 10:03,CHINA,CHN,9,0,9,10,8,6,9,7,5,9,9,8,9,10,9,50,45,5,9,7,5,4,10,9,9,1,1,0,0,2,8,9,8,1,1,2,7,9,9,2,1,7,8,10,8,10,8,9,8,9,1,0,7,1,8,1,9,10,1,8,9,7,1,3,4,1,8,9,9,0,0,5,6,6,25,3,7,2,,48,3,1,1,,5,1,1,1,213,0
2020/5/6 9:46,2020/5/6 10:18,CHINA,CHN,9,2,9,8,10,9,9,10,10,9,10,9,9,10,10,1,99,0,7,6,5,3,5,9,9,0,1,0,1,0,10,10,9,0,1,9,9,10,9,3,4,7,10,10,9,9,9,10,8,9,0,0,8,1,7,8,9,9,1,8,9,10,0,9,9,0,10,9,9,20,20,4,6,8,25,3,7,1,,25,1,0,1,,5,1,1,1,213,0
2020/5/6 9:47,2020/5/6 10:30,CHINA,CHN,9,1,6,9,8,10,10,9,5,9,10,9,5,9,9,50,50,0,5,5,5,5,5,10,10,6,5,4,5,5,8,6,6,1,1,5,6,8,8,5,5,5,5,5,5,6,6,6,4,3,5,5,6,2,6,6,6,6,6,8,5,6,2,5,5,2,6,5,5,50,50,5,6,8,25,3,7,1,,43,3,1,1,,2,1,1,1,213,0
2020/5/6 9:49,2020/5/6 10:37,CHINA,CHN,9,0,9,9,9,9,9,8,8,9,10,9,6,9,9,0,100,0,5,5,5,8,10,10,10,2,2,3,3,2,8,9,9,2,5,7,8,10,8,6,7,9,7,8,9,8,8,10,5,5,6,4,8,6,5,7,9,8,8,8,7,6,4,7,8,2,7,8,9,0,0,5,16,9,5,3,5,2,,26,2,0,1,,5,1,1,1,213,0
2020/5/6 9:49,2020/5/6 10:09,CHINA,CHN,10,0,9,9,7,9,9,7,6,8,10,8,6,8,7,10,85,5,6,7,4,2,7,10,9,8,5,3,5,3,8,6,7,3,2,6,8,9,9,7,6,6,7,8,6,7,7,8,5,4,6,7,4,4,8,6,7,7,5,8,9,6,2,7,6,3,8,7,9,30,40,6,8,9,25,3,1,2,,21,1,1,2,,6,1,1,1,213,0
2020/5/6 9:53,2020/5/6 10:37,CHINA,CHN,9,2,8,7,7,6,8,8,6,6,9,9,7,9,9,70,20,10,6,6,6,2,6,10,9,1,1,2,2,3,7,6,7,3,3,4,6,8,7,5,6,7,6,5,8,5,6,8,5,5,6,4,8,6,7,6,4,4,3,7,6,6,2,5,6,2,6,5,6,20,30,7,12,5,25,3,7,2,,44,3,1,1,,5,1,1,1,213,0
2020/5/6 9:53,2020/5/6 10:40,CHINA,CHN,10,1,8,9,10,10,8,9,8,10,10,9,8,7,9,20,40,40,7,10,2,0,1,10,10,1,1,2,0,1,4,7,10,1,0,8,6,4,4,2,3,8,10,5,5,8,8,10,9,6,3,1,5,3,7,2,2,5,1,8,10,0,0,6,4,1,9,9,5,20,60,10,2,10,50,3,4,2,,19,1,0,4,,6,1,1,1,213,0
2020/5/6 9:56,2020/5/6 10:26,CHINA,CHN,9,1,9,9,10,8,9,10,7,9,10,10,9,10,9,60,20,20,9,8,8,10,4,9,9,9,10,6,7,1,8,9,9,0,1,7,8,9,6,8,8,9,9,9,8,9,9,10,9,9,3,4,9,3,8,4,8,8,2,8,9,9,2,7,8,2,4,9,9,10,30,3,15,8,25,3,5,2,,51,3,1,1,,3,1,1,1,213,0
2020/5/6 9:58,2020/5/6 10:13,CHINA,CHN,8,3,9,8,7,7,7,8,6,10,4,8,7,7,10,80,10,10,5,7,5,8,9,10,9,5,5,5,8,7,4,9,5,6,6,6,4,6,6,4,7,8,6,4,8,5,8,5,9,7,3,8,7,5,4,6,9,6,5,6,4,8,6,8,4,2,8,6,8,30,20,7,1,10,25,3,7,1,,55,3,1,1,,2,1,1,1,213,0
2020/5/6 9:58,2020/5/6 10:17,CHINA,CHN,10,3,9,10,10,8,9,10,10,8,10,10,8,8,10,50,20,30,8,8,5,6,6,10,10,1,1,0,0,5,9,8,9,3,5,8,8,9,8,5,7,8,9,9,8,10,9,9,8,9,2,0,8,5,9,5,8,8,4,8,8,7,1,6,6,1,6,7,8,0,10,8,5,9,25,3,2,1,,52,3,1,1,,3,1,1,1,213,0
2020/5/6 9:59,2020/5/6 10:38,CHINA,CHN,8,0,10,10,10,9,9,10,8,10,7,10,10,10,10,0,100,0,4,5,8,8,7,10,10,5,5,1,1,5,9,8,10,1,1,5,8,7,9,6,7,6,7,8,8,6,7,8,7,6,3,5,8,5,8,7,7,7,3,7,6,4,2,5,7,2,8,6,7,20,50,4,10,7,25,300,4,1,,52,3,1,1,,6,1,1,1,213,0
2020/5/6 10:03,2020/5/6 10:18,CHINA,CHN,7,1,8,8,8,8,9,7,8,8,6,8,5,8,7,70,30,0,4,6,5,7,6,8,9,4,1,3,2,7,8,7,7,3,2,4,6,8,8,5,8,9,7,7,8,7,8,9,8,7,3,3,7,4,6,3,7,6,4,7,8,4,3,7,6,3,6,7,8,40,50,4,11,7,25,3,4,2,,33,3,1,1,,4,1,1,1,213,0
2020/5/6 10:03,2020/5/6 10:34,CHINA,CHN,10,2,10,10,10,10,7,9,10,10,8,10,8,10,10,60,40,0,6,5,5,5,5,10,10,6,5,4,5,0,10,10,10,0,0,6,7,9,7,7,2,7,6,7,7,7,8,8,5,7,2,2,6,1,6,5,5,6,5,9,8,7,0,6,7,0,6,6,8,0,30,6,6,8,25,3,7,2,,30,3,0,1,,6,1,1,1,213,0
2020/5/6 10:03,2020/5/6 10:35,CHINA,CHN,7,1,8,7,8,7,7,8,5,7,7,6,8,7,8,60,20,20,7,6,7,5,7,10,9,7,4,3,6,6,6,4,5,6,6,7,5,7,7,5,7,5,7,5,7,8,6,7,7,7,6,3,7,8,7,6,7,7,6,8,8,5,8,8,5,3,5,8,6,20,30,8,10,9,60,3,8,2,,62,3,1,5,,4,2,1,1,213,0
2020/5/6 10:04,2020/5/6 10:30,CHINA,CHN,10,1,10,10,10,10,7,9,10,10,10,10,7,10,10,0,80,20,9,10,1,10,10,10,10,5,0,0,0,10,10,10,10,1,1,10,10,10,10,8,8,7,9,8,10,10,10,9,10,10,6,6,7,1,9,2,10,10,1,10,10,7,1,10,10,1,10,10,10,10,10,3,10,10,50,3,7,2,,55,3,1,5,,5,1,1,1,213,0
2020/5/6 10:05,2020/5/6 10:31,CHINA,CHN,10,1,8,7,8,9,10,10,9,10,5,6,2,9,2,80,20,0,8,9,1,9,2,10,10,1,1,10,1,1,10,10,10,0,1,5,9,10,10,5,5,5,10,10,10,10,9,10,6,8,5,3,7,1,9,5,9,6,5,10,10,5,0,8,7,0,7,8,9,0,10,5,13,8,50,3,4,2,,56,3,1,1,,5,1,1,1,213,0
2020/5/6 10:05,2020/5/6 10:32,CHINA,CHN,9,4,10,9,10,10,9,10,9,10,8,10,8,10,10,32,8,60,9,8,7,9,10,10,10,3,4,3,5,7,10,10,10,3,1,4,7,9,9,7,5,9,9,9,10,9,10,10,9,9,4,3,9,8,9,9,9,10,10,10,9,10,4,10,9,3,9,9,10,20,70,4,3,7,25,3,7,2,,62,3,1,5,,4,1,1,1,213,0
2020/5/6 10:06,2020/5/6 10:35,CHINA,CHN,10,0,9,9,10,10,9,10,8,10,10,9,6,9,8,50,20,30,4,7,1,1,2,10,9,0,1,2,1,10,1,7,2,10,0,7,2,8,2,3,8,1,10,7,9,10,8,9,8,7,2,3,8,1,9,6,8,10,1,8,5,8,3,9,8,4,7,8,10,0,0,5,5,10,25,3,4,2,,65,3,1,5,,2,1,1,1,213,0
2020/5/6 10:06,2020/5/6 10:47,CHINA,CHN,9,3,8,7,6,8,7,8,7,8,5,8,4,8,9,0,95,5,9,10,5,4,5,10,10,2,1,2,1,3,8,8,7,1,1,8,6,7,7,4,6,4,8,7,5,7,6,9,8,7,2,1,8,7,5,6,7,5,3,6,5,3,2,6,4,6,5,3,1,10,20,7,6,8,50,300,4,1,,62,3,1,5,,3,2,1,1,213,0
2020/5/6 10:08,2020/5/6 10:31,CHINA,CHN,8,1,7,6,6,8,7,8,8,7,7,7,8,8,8,90,5,5,3,4,2,7,4,8,7,1,3,1,2,2,7,8,6,0,7,8,7,7,8,9,8,7,4,4,7,5,7,8,4,5,6,7,6,4,7,7,7,8,8,7,7,8,7,8,7,3,9,8,8,10,20,7,5,6,25,3,7,2,,31,3,1,1,,3,1,1,1,213,0
2020/5/6 10:10,2020/5/6 10:48,CHINA,CHN,8,1,9,8,9,9,7,6,6,7,7,9,9,10,10,30,60,10,6,5,4,9,6,9,9,2,3,1,3,6,8,5,7,2,5,8,7,6,8,7,6,8,6,7,7,7,8,8,7,8,3,2,6,6,8,5,8,7,7,7,7,7,3,6,8,2,7,8,9,30,20,4,12,8,25,3,7,2,,28,3,1,1,,3,1,1,1,213,0
2020/5/6 10:10,2020/5/6 10:26,CHINA,CHN,9,2,9,9,9,8,9,8,9,9,9,10,8,9,8,20,30,50,9,9,6,7,5,9,8,0,1,2,1,7,7,8,8,9,8,7,8,8,9,8,9,8,9,9,9,7,9,9,8,9,5,3,8,9,10,9,9,9,8,8,9,9,1,9,9,0,8,8,8,0,0,2,13,4,50,3,7,2,,43,3,1,1,,6,1,1,1,213,0
2020/5/6 10:10,2020/5/6 10:28,CHINA,CHN,9,0,8,10,10,10,10,10,8,9,10,9,9,10,10,40,40,20,7,7,10,8,6,10,10,2,1,0,1,5,10,10,9,2,4,5,3,9,6,5,3,6,5,9,10,8,9,8,4,6,7,5,7,5,10,6,9,8,6,10,9,7,0,5,6,0,6,6,10,20,50,4,7,8,25,3,7,1,,28,3,1,1,,6,1,1,1,213,0
2020/5/6 10:12,2020/5/6 10:30,CHINA,CHN,10,0,5,10,8,7,8,8,10,8,8,7,10,8,10,20,50,30,10,7,0,5,7,10,10,3,4,0,3,5,7,8,9,1,3,7,8,8,9,7,6,8,6,5,5,4,6,5,7,5,6,5,7,5,8,4,5,5,4,7,8,3,2,5,6,3,6,5,4,30,50,5,6,8,25,3,4,1,,19,1,0,4,,5,1,1,1,213,0
2020/5/6 10:12,2020/5/6 10:44,CHINA,CHN,9,1,9,10,10,9,10,10,9,8,9,10,10,10,9,40,50,10,6,4,2,9,9,10,10,1,1,2,0,4,10,9,9,1,1,5,8,10,8,8,9,6,9,7,9,10,8,10,9,10,1,0,8,2,9,3,10,8,4,9,10,9,0,8,10,0,9,9,9,0,20,7,7,10,25,3,7,1,,29,3,0,1,,7,1,1,1,213,0
2020/5/6 10:12,2020/5/6 10:41,CHINA,CHN,10,1,9,9,9,8,9,10,8,9,10,9,5,9,9,60,30,10,9,8,5,7,4,10,7,1,0,0,3,2,9,9,7,2,3,3,7,8,8,6,4,5,9,7,9,8,9,8,9,7,1,3,8,4,8,5,6,7,4,9,9,5,0,6,6,0,7,6,9,20,40,2,7,9,50,3,4,2,,31,2,0,1,,4,1,1,1,213,0
2020/5/6 10:12,2020/5/6 10:44,CHINA,CHN,7,2,7,9,7,7,10,6,9,7,8,9,7,9,7,60,20,20,7,6,7,1,1,8,9,1,2,2,1,2,9,6,9,1,1,7,9,6,10,1,1,1,8,9,6,8,7,8,6,9,1,1,4,1,7,1,8,8,1,7,9,6,1,7,9,1,8,6,9,20,10,6,7,10,25,3,2.5,2,,63,3,1,5,,5,1,1,1,213,0
2020/5/6 10:13,2020/5/6 10:40,CHINA,CHN,9,1,9,10,10,8,9,9,9,10,9,8,9,9,10,20,60,20,6,6,4,6,10,10,10,1,2,3,2,6,8,8,8,2,4,8,9,10,10,9,9,9,6,8,7,6,7,9,6,6,7,6,6,6,7,4,6,6,2,8,6,6,4,5,6,3,6,7,5,0,10,5,5,9,125,3,7,2,,27,2,0,1,,5,1,1,1,213,0
2020/5/6 10:14,2020/5/6 10:43,CHINA,CHN,9,2,9,8,9,8,9,8,9,9,9,8,9,8,9,0,100,0,9,9,2,2,10,10,10,1,0,1,0,9,5,6,9,9,9,9,9,8,9,8,9,8,10,9,8,9,9,9,9,8,5,5,8,7,7,8,7,8,7,9,8,9,8,9,8,6,8,9,8,0,0,5,16,8,25,3,7,2,,42,3,1,1,,6,1,1,1,213,0
2020/5/6 10:14,2020/5/6 11:12,CHINA,CHN,9,1,8,8,8,8,8,6,8,8,9,8,8,9,9,50,30,20,6,6,6,8,8,8,8,4,4,3,5,5,7,7,7,4,4,5,6,7,8,8,5,5,4,4,6,7,6,6,5,4,7,7,8,7,7,7,7,8,5,7,7,5,3,6,5,2,5,6,7,10,10,5,12,5,25,1,7,2,,32,3,1,1,,6,1,1,1,213,0
2020/5/6 10:14,2020/5/6 10:31,CHINA,CHN,10,0,1,10,10,10,8,9,10,10,10,10,8,10,10,0,70,30,8,7,0,7,10,10,10,5,1,1,2,7,10,10,10,1,2,8,10,10,10,9,7,7,10,9,9,10,10,10,4,5,8,8,7,3,9,2,10,10,2,10,10,7,1,10,10,2,8,9,8,10,10,3,10,8,50,3,7,2,,55,3,1,5,,5,1,1,1,213,0
2020/5/6 10:14,2020/5/6 10:32,CHINA,CHN,10,0,1,10,10,5,5,10,9,9,10,10,7,10,10,20,50,30,8,10,5,8,7,10,10,2,1,2,1,5,8,9,9,1,1,5,5,6,7,6,7,4,8,9,9,7,8,9,9,9,1,3,5,5,5,5,9,6,2,9,8,4,1,5,5,1,6,7,7,20,50,5,6,8,50,3,4,2,,62,3,1,5,,5,1,1,1,213,0
2020/5/6 10:15,2020/5/6 10:35,CHINA,CHN,10,1,9,10,9,9,9,8,9,10,9,9,9,10,10,0,100,0,8,8,5,4,7,10,10,0,1,2,1,1,9,9,8,1,1,1,3,3,3,2,1,6,7,8,8,8,8,9,8,8,5,5,7,4,7,5,8,7,7,7,9,6,1,7,8,3,9,7,8,20,60,3,5,8,25,3,7,1,,32,2,0,1,,5,1,1,1,213,0
2020/5/6 10:15,2020/5/6 10:45,CHINA,CHN,10,0,10,10,10,10,10,8,10,10,10,10,9,10,8,50,30,20,9,9,9,1,5,10,10,1,0,0,4,2,10,10,10,2,3,9,10,10,10,8,5,10,9,9,10,10,9,10,10,10,2,0,10,4,10,0,8,9,1,10,9,9,0,10,5,0,10,9,10,10,0,0,2,9,25,3,7,1,,35,3,2,1,,5,1,1,1,213,0
2020/5/6 10:18,2020/5/6 10:46,CHINA,CHN,6,2,3,7,8,7,5,9,6,8,4,8,8,9,8,70,20,10,6,8,7,7,8,8,6,8,8,6,8,8,6,8,7,4,8,7,5,10,8,7,8,6,9,6,5,7,8,6,6,8,8,2,8,8,5,8,6,8,6,8,7,5,8,5,8,3,8,8,5,20,60,9,5,9,50,159,4,2,,55,3,1,1,,3,1,1,1,213,0
2020/5/6 10:20,2020/5/6 10:36,CHINA,CHN,9,0,9,8,9,7,8,9,10,10,8,9,9,10,9,50,30,20,5,5,5,6,7,9,8,3,2,1,1,4,7,5,7,3,3,6,6,8,8,4,3,2,5,5,6,6,5,7,4,5,6,4,9,3,5,3,4,3,3,6,6,5,3,4,4,2,2,3,6,10,10,5,9,5,50,300,4,1,,50,3,1,1,,5,1,1,1,213,0
2020/5/6 10:20,2020/5/6 10:52,CHINA,CHN,10,0,8,10,10,10,10,9,7,10,9,9,7,8,10,0,50,50,7,7,8,3,8,10,10,1,0,0,3,3,8,8,9,2,2,6,8,10,7,4,6,8,8,7,7,9,8,10,6,7,3,2,6,4,6,3,7,8,3,7,8,9,3,7,10,2,7,8,7,10,20,7,9,9,25,3,4,2,,53,3,1,1,,7,1,1,1,213,0
2020/5/6 10:21,2020/5/6 10:49,CHINA,CHN,10,0,10,10,10,7,10,10,10,10,10,10,8,10,10,0,100,0,3,3,3,6,7,10,10,1,0,0,4,6,9,10,10,0,5,2,3,4,6,5,4,6,7,6,10,8,8,8,6,7,3,2,8,4,8,8,3,6,4,7,6,1,0,5,2,7,7,5,6,0,20,3,9,7,25,3,7,1,,38,3,1,1,,5,1,1,2,213,0
2020/5/6 10:23,2020/5/6 10:52,CHINA,CHN,9,1,10,9,9,9,8,10,8,9,9,10,10,8,9,100,0,0,8,7,9,9,8,9,9,0,0,1,1,3,8,9,7,3,3,9,9,10,7,9,8,9,9,7,8,10,9,8,9,9,2,1,8,3,8,6,9,8,7,8,9,7,1,8,7,2,7,9,8,10,0,7,5,8,25,3,4,1,,51,3,1,1,,6,1,1,1,213,0
2020/5/6 10:24,2020/5/6 10:51,CHINA,CHN,9,0,8,7,8,8,9,9,8,8,7,9,8,8,9,80,10,10,8,9,8,6,4,9,5,0,1,2,1,1,7,6,8,1,1,7,8,7,5,8,7,6,9,7,6,8,6,8,7,8,2,1,7,1,8,3,7,8,1,8,5,8,0,8,8,0,5,7,9,10,20,5,7,7,50,3,7,2,,27,2,0,1,,3,1,1,1,213,0
2020/5/6 10:24,2020/5/6 10:56,CHINA,CHN,10,2,10,10,10,10,7,7,5,10,10,10,8,10,10,0,100,0,8,7,5,0,4,10,10,5,7,6,0,0,10,9,8,0,4,3,2,7,5,3,5,3,8,8,6,7,8,9,4,5,4,5,6,4,6,5,3,5,0,7,7,5,0,6,5,1,5,5,7,20,30,2,9,9,25,3,7,1,,44,3,2,1,,6,1,1,1,213,0
