RecordedDate,Duration_sec,Country,Language,Informed.consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self.control_1,trait_self.control_2,trait_self.control_3,trait_self.control_4,self.esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
04/05/2020 9:17,1928,Pakistan,EN,Agree,10,0,10,10,10,9,10,10,10,10,8,10,8,10,10,20,60,20,7,8,9,8,10,10,10,10,0,0,8,3,10,10,10,0,4,8,8,5,5,8,7,3,8,10,7,8,5,10,8,10,7,5,10,0,3,7,0,10,8,7,10,10,8,0,9,9,0,8,8,10,50,70,10,4,5,50,300,NA,2,NA,26,3,0,2,NA,8,1,No,Yes,213
04/05/2020 9:18,2447,Pakistan,EN,Agree,4,2,4,4,8,7,8,9,8,7,8,8,8,8,8,60,30,10,7,7,7,4,6,9,9,5,4,1,5,7,8,8,8,3,3,6,6,7,7,7,3,3,8,7,9,8,8,9,7,7,4,3,8,0,6,6,5,6,7,3,7,6,6,4,6,4,6,4,4,7,80,90,NA,9,5,50,1,4,2,NA,40,2,3,4,Housewife,6,1,No,No,213
04/05/2020 9:19,1883,Pakistan,EN,Agree,7,1,5,3,10,6,7,4,8,4,9,10,2,10,8,0,70,30,5,5,7,10,10,10,10,7,2,7,3,8,9,8,10,0,3,8,6,10,10,7,7,10,7,8,8,2,4,8,7,4,7,8,8,0,6,4,7,6,4,0,10,10,7,0,5,6,0,8,4,10,0,20,4,16,10,50,3,7,2,NA,22,1,0,2,NA,7,1,No,No,213
04/05/2020 9:26,1906,Pakistan,EN,Agree,9,2,8,7,9,9,10,10,8,3,7,10,1,10,1,70,30,0,9,10,5,9,10,10,9,5,1,1,1,1,10,10,7,0,0,10,10,8,10,2,7,0,10,9,9,9,8,9,7,3,9,7,9,0,9,9,8,2,9,5,6,9,3,1,6,7,2,10,9,7,80,80,5,7,9,NA,NA,NA,1,NA,21,3,0,2,NA,10,1,No,Yes,213
04/05/2020 9:26,1127,Pakistan,EN,Agree,8,0,10,9,10,10,10,10,10,10,10,10,10,10,10,0,100,0,3,5,0,5,7,10,10,0,0,0,0,0,10,10,10,0,0,6,6,7,7,5,5,7,6,6,8,8,8,9,1,9,6,3,5,0,0,0,0,0,0,0,10,10,3,0,7,6,0,0,0,10,30,40,5,16,7,NA,NA,NA,2,NA,23,3,0,2,NA,5,1,No,No,213
04/05/2020 9:33,1031,Pakistan,EN,Agree,6,4,7,6,7,7,6,7,3,7,7,8,5,7,6,10,80,10,6,5,4,3,4,7,6,2,3,3,2,8,9,7,8,3,3,4,6,6,6,6,6,7,6,8,7,4,3,4,7,6,7,3,5,0,7,7,7,4,4,3,7,7,6,7,6,6,4,7,6,6,20,20,4,16,6,50,3,4,2,NA,39,2,2,4,House wife,6,1,No,Yes,213
04/05/2020 9:35,1233,Pakistan,EN,Agree,10,0,8,10,8,6,8,10,7,9,8,8,8,9,10,50,40,10,8,8,3,6,6,10,7,8,8,0,5,2,10,9,10,3,0,10,6,10,7,7,2,0,7,7,8,7,7,10,10,8,8,6,4,0,6,6,2,7,5,2,10,9,4,0,7,9,2,2,6,8,20,70,5,3,6,25,300,7,1,NA,20,3,0,2,NA,8,1,Yes,No,213
04/05/2020 9:36,1253,Pakistan,EN,Agree,10,2,8,10,10,8,10,10,10,10,10,10,10,10,10,50,50,0,7,5,5,7,9,10,10,8,5,0,0,2,10,10,10,0,2,8,5,10,9,5,1,0,9,9,3,7,7,9,8,8,2,3,8,0,3,5,2,5,5,2,9,8,1,0,5,5,1,5,5,10,50,70,5,7,9,25,300,7,1,NA,25,3,0,6,NA,7,1,No,No,213
04/05/2020 9:37,1911,Pakistan,EN,Agree,10,0,10,10,10,5,8,10,9,10,8,8,8,8,8,40,55,5,3,5,8,8,7,10,10,5,1,5,5,2,8,8,8,2,2,9,9,8,8,8,8,8,9,9,4,8,8,8,7,7,7,5,8,6,2,5,1,7,5,7,9,8,8,0,5,8,0,7,7,10,70,50,5,10,7,25,3,7,1,NA,20,3,0,2,NA,8,1,No,No,213
04/05/2020 9:38,1577,Pakistan,EN,Agree,10,10,10,10,10,6,5,9,5,7,8,9,9,9,9,60,25,15,3,6,2,5,5,1,1,7,8,8,8,8,8,9,9,1,1,8,8,8,8,5,5,2,7,5,8,9,9,10,2,8,2,8,9,0,2,8,2,8,8,1,8,8,3,2,2,8,1,2,2,9,10,80,5,11,6,50,300,4,2,NA,31,2,2,4,NA,7,1,No,No,213
04/05/2020 9:42,15271,Pakistan,EN,Agree,10,1,10,10,10,5,5,10,7,10,5,7,9,8,10,20,60,20,3,5,2,5,7,8,8,5,5,5,5,10,1,5,2,5,2,9,9,9,9,9,8,3,7,10,5,3,8,10,5,7,9,6,6,0,5,5,1,5,7,2,8,8,6,1,7,6,2,3,3,5,20,80,5,6,5,50,NA,NA,2,NA,21,3,0,2,NA,5,2,No,No,213
04/05/2020 9:53,1091,Pakistan,EN,Agree,10,1,9,10,10,7,7,10,2,9,10,10,10,10,10,95,5,0,7,10,3,7,5,10,10,0,4,3,3,3,10,10,10,5,1,8,7,8,9,9,8,0,10,10,6,7,4,7,6,6,9,6,7,0,7,2,2,4,4,2,8,7,2,1,5,6,4,3,3,9,0,60,6,1,8,50,3,2,1,NA,29,3,0,2,NA,8,2,No,Yes,213
04/05/2020 9:56,1647,Pakistan,EN,Agree,9,4,7,8,9,6,7,10,7,2,7,8,7,10,10,10,60,30,5,7,8,8,8,7,10,7,7,7,9,5,8,8,9,3,3,7,7,7,7,7,5,6,7,6,8,7,7,10,3,5,7,8,10,0,5,5,3,7,7,0,9,8,8,1,8,5,1,7,7,0,50,40,8,6,9,25,300,2,1,NA,21,3,0,2,NA,8,1,No,Yes,213
04/05/2020 9:56,2752,Pakistan,EN,Agree,10,0,3,10,10,6,6,9,4,10,7,9,10,10,10,70,30,0,8,7,6,6,6,10,7,6,5,6,6,4,8,8,4,3,4,7,6,7,7,6,9,6,4,6,6,7,7,4,6,4,2,4,3,0,2,6,3,6,2,3,7,7,7,3,6,4,3,6,7,7,30,60,7,14,4,50,300,34,2,NA,22,3,0,2,NA,9,1,No,No,213
04/05/2020 10:02,1211,Pakistan,EN,Agree,8,4,3,4,7,10,10,10,10,2,0,5,10,10,10,50,50,0,5,8,5,5,7,10,10,0,0,0,0,0,10,10,10,0,0,8,8,8,8,8,8,10,10,10,10,9,9,9,4,3,8,7,10,0,9,9,9,9,9,1,10,10,6,0,7,7,0,3,7,10,80,80,8,14,3,50,300,7,1,NA,23,3,0,2,NA,7,1,Yes,No,213
04/05/2020 10:05,1571,Pakistan,EN,Agree,NA,7,8,4,4,5,8,6,3,5,10,10,10,10,10,50,35,15,10,9,7,6,5,10,10,7,2,6,7,0,10,10,10,5,2,7,5,7,8,7,7,7,10,10,5,7,8,10,10,7,6,10,8,0,4,5,0,5,5,0,10,7,10,2,5,7,0,5,5,10,0,40,5,11,10,25,3,7,1,NA,20,3,0,2,NA,7,1,No,Yes,213
04/05/2020 10:05,1185,Pakistan,EN,Agree,9,1,10,9,10,9,9,10,8,6,9,10,8,10,10,30,70,0,8,5,2,6,7,10,10,7,3,8,6,2,10,9,10,1,0,7,7,8,7,8,8,10,10,10,7,5,7,7,8,8,4,0,9,4,2,7,1,7,3,0,9,8,3,0,7,7,1,8,8,10,80,90,1,16,8,25,300,6,1,NA,22,3,0,2,NA,5,1,No,No,213
04/05/2020 10:11,1708,Pakistan,EN,Agree,7,7,8,6,10,7,8,9,7,9,7,6,6,7,4,50,40,10,7,8,NA,7,7,10,10,6,4,4,4,2,7,7,8,2,3,7,6,4,7,7,9,4,7,7,7,6,8,9,7,7,5,6,7,6,4,4,7,9,5,5,8,9,6,2,7,5,2,6,4,8,60,70,5,1,7,50,1,4,2,NA,43,2,2,5,NA,6,1,No,No,213
04/05/2020 10:22,2042,Pakistan,EN,Agree,6,1,1,9,10,10,10,10,7,9,10,10,10,10,10,80,15,5,6,7,6,4,5,10,10,1,0,0,0,4,10,10,10,7,2,7,7,7,8,6,5,7,8,9,7,7,8,10,8,8,6,4,10,6,7,5,0,5,1,0,7,7,6,4,5,5,4,4,6,4,20,10,5,4,10,50,300,2,1,NA,34,3,0,6,NA,5,1,No,Yes,213
04/05/2020 10:23,1398,Pakistan,EN,Agree,9,1,10,10,10,0,0,9,0,9,9,9,9,9,10,0,100,0,8,8,7,9,9,10,10,8,4,4,1,2,9,10,10,1,1,10,10,8,10,8,10,0,9,9,5,8,9,9,8,7,1,8,9,0,6,10,5,8,9,1,10,8,8,1,5,9,0,1,8,10,50,70,5,16,10,50,300,4,2,NA,39,3,0,6,NA,9,1,No,No,213
04/05/2020 10:26,11970,Pakistan,EN,Agree,10,0,10,10,10,8,8,10,4,10,10,10,10,10,10,0,50,50,5,8,0,5,2,8,2,5,3,1,1,0,10,10,10,0,0,7,7,7,8,7,8,8,3,2,9,9,8,9,8,6,7,7,5,0,0,2,0,2,2,0,9,7,5,0,6,5,1,7,7,8,40,60,2,16,10,50,3,4,2,NA,22,3,0,2,NA,9,1,No,No,213
04/05/2020 10:33,853,Pakistan,EN,Agree,10,1,10,10,3,5,5,3,5,9,10,10,10,10,10,0,50,50,6,2,5,8,5,10,10,0,0,6,2,4,10,8,10,0,1,7,9,5,6,6,7,4,10,8,5,6,7,9,7,6,8,10,8,0,2,7,0,5,9,0,10,10,6,0,7,5,0,6,8,10,10,80,5,9,7,50,60,8,2,NA,18,3,0,2,NA,5,1,No,No,213
04/05/2020 10:36,1076,Pakistan,EN,Agree,10,0,9,10,10,7,8,9,7,10,10,9,9,9,9,60,30,10,6,7,10,10,10,10,10,3,5,4,6,2,10,10,10,0,0,7,3,7,6,NA,9,10,9,10,8,8,8,8,2,8,7,3,4,0,3,3,3,5,6,0,9,9,4,0,7,8,1,8,8,8,10,70,1,14,6,50,300,4,2,NA,45,2,3,6,NA,1,1,No,No,213
04/05/2020 10:42,859,Pakistan,EN,Agree,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,0,90,10,8,8,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,6,6,6,6,6,6,6,6,6,5,5,5,5,4,7,5,6,5,10,0,0,0,0,0,0,5,5,5,5,5,4,5,5,5,5,30,40,3,16,8,NA,NA,NA,2,NA,25,3,0,2,NA,8,1,No,No,213
04/05/2020 10:42,1404,Pakistan,EN,Agree,6,3,NA,7,9,9,9,9,8,9,8,7,6,8,8,0,25,75,8,8,7,7,7,10,10,5,6,6,6,3,9,9,9,2,9,8,7,9,8,7,7,7,9,10,8,9,7,7,7,9,8,7,9,7,8,8,5,8,6,8,8,8,8,1,7,6,0,7,8,9,30,50,8,7,6,50,3,4,1,NA,36,2,2,6,NA,5,1,No,No,Survey is unnessarily wrong and looks like wastage of time as the questions are repitative in totality. Please focus on direct and mass populative questions. This questonaire pertains to Elite class
04/05/2020 10:45,1031,Pakistan,EN,Agree,5,8,8,10,10,7,6,9,5,5,8,1,0,5,3,0,95,5,6,8,7,8,8,9,10,8,6,6,3,10,10,10,10,5,5,7,6,6,7,6,7,6,8,9,7,6,4,7,6,8,8,5,7,0,8,9,8,8,7,2,7,8,8,7,5,5,5,6,6,7,30,40,8,7,9,50,100,2,1,NA,22,3,0,2,NA,9,1,No,Yes,213
04/05/2020 10:55,5229,Pakistan,EN,Agree,7,5,10,9,10,10,10,10,5,10,5,10,3,10,7,50,30,20,9,8,5,10,10,10,1,0,7,2,2,0,10,10,10,0,0,7,10,10,5,5,7,8,10,10,10,10,10,10,8,10,6,0,10,0,4,9,0,10,10,0,10,10,7,0,10,10,0,1,8,10,20,90,6,16,6,25,3,7,1,NA,20,3,0,2,NA,7,1,No,Yes,213
04/05/2020 10:55,698,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,10,10,9,10,5,10,10,5,85,10,5,5,4,8,9,10,10,3,3,3,2,2,10,10,9,10,0,6,7,7,7,6,7,7,9,10,6,6,6,9,8,6,10,6,7,0,6,8,3,7,8,3,10,9,4,0,7,9,1,2,6,10,30,30,5,16,6,49,300,2,2,NA,20,3,0,2,NA,7,1,No,No,213
04/05/2020 10:56,4083,Pakistan,EN,Agree,10,0,10,10,10,8,10,10,6,9,8,10,10,10,9,50,45,5,9,10,10,2,10,10,10,6,6,6,6,10,10,10,10,7,0,10,10,10,10,7,10,10,10,10,10,10,10,10,8,9,6,4,10,10,6,7,0,10,10,8,10,10,10,0,5,8,0,10,9,10,50,80,6,1,8,50,3,4,2,NA,49,2,2,4,House wife and social worker ,8,1,No,No,213
04/05/2020 11:00,6047,Pakistan,EN,Agree,10,0,10,6,7,10,10,10,10,7,8,10,10,10,10,20,80,0,7,9,5,7,6,0,2,7,5,5,5,7,6,5,5,5,5,7,7,7,9,9,9,9,10,10,1,1,1,1,7,7,8,6,8,0,8,8,1,8,6,0,10,10,8,0,10,5,0,10,10,10,50,70,5,16,7,NA,NA,NA,2,NA,22,3,0,2,NA,4,1,No,No,213
04/05/2020 11:34,1819,Pakistan,EN,Agree,10,0,6,10,10,10,9,10,7,10,5,10,10,10,10,0,80,20,8,8,8,9,9,10,10,4,3,3,3,6,2,10,10,6,6,10,10,9,9,9,10,3,10,10,7,8,9,10,8,8,3,8,9,6,8,8,2,8,8,0,9,10,8,0,9,9,0,8,7,10,20,0,8,15,9,NA,NA,NA,2,NA,21,3,0,2,NA,8,2,No,No,213
04/05/2020 11:38,3511,Pakistan,EN,Agree,9,4,4,4,4,9,9,9,9,8,10,10,10,10,10,70,20,10,8,8,8,8,9,10,10,5,5,5,5,2,8,8,10,0,1,6,8,9,9,5,5,2,10,10,8,5,7,9,7,10,1,2,9,0,7,5,0,9,8,1,10,7,6,0,5,5,1,5,7,8,50,50,5,6,5,NA,NA,NA,1,NA,19,3,0,2,NA,7,1,No,No,213
04/05/2020 11:45,7283,Pakistan,EN,Agree,10,3,10,9,10,7,10,10,10,3,10,10,10,10,10,60,30,10,8,9,10,10,10,10,10,10,6,9,9,2,10,9,10,3,2,8,7,6,7,8,7,6,10,10,6,6,8,10,7,8,3,8,6,9,3,8,2,9,7,1,9,10,10,1,8,4,2,8,4,10,10,90,5,14,10,25,3,7,1,NA,20,3,0,2,NA,7,1,No,No,213
04/05/2020 12:38,2091,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,10,8,10,10,10,10,10,0,100,0,7,6,0,8,5,10,10,6,3,0,1,2,10,10,10,0,2,9,8,9,9,5,8,8,9,9,8,5,8,10,8,8,9,9,9,0,7,5,0,4,5,9,10,8,7,0,6,10,0,8,9,10,0,20,5,4,8,25,1,NA,2,NA,29,2,0,6,NA,4,1,Yes,No,213
04/05/2020 13:16,936,Pakistan,EN,Agree,10,0,10,10,10,8,10,10,0,10,10,10,7,10,10,0,100,0,3,6,3,7,10,10,10,10,2,1,10,2,10,10,10,0,0,10,8,9,9,10,9,10,8,9,7,10,10,10,7,6,7,10,5,0,6,2,0,6,2,3,10,7,6,0,2,7,0,2,0,10,0,70,5,16,9,50,3,NA,2,NA,21,1,0,2,NA,8,1,No,No,213
04/05/2020 13:16,889,Pakistan,EN,Agree,7,2,8,8,8,9,9,7,8,8,7,7,7,7,7,0,90,10,6,6,2,6,7,8,7,2,2,1,1,6,9,9,8,2,5,5,8,7,6,6,8,5,9,10,6,6,5,7,3,6,7,4,7,0,6,6,5,3,3,3,8,6,5,2,5,4,3,3,5,7,50,60,5,4,4,25,3,7,1,NA,26,2,0,6,NA,5,1,No,No,213
04/05/2020 13:19,1154,Pakistan,EN,Agree,10,1,10,10,10,6,6,10,6,10,9,10,6,10,10,70,25,5,10,9,0,2,0,10,7,6,0,0,0,0,10,10,10,0,0,7,7,8,9,9,3,9,10,10,10,10,10,10,2,6,9,4,6,0,0,3,0,0,0,0,10,10,2,0,7,7,0,7,8,10,30,70,0,11,5,25,900,7,2,NA,22,3,0,2,NA,9,1,No,No,213
04/05/2020 13:26,806,Pakistan,EN,Agree,10,0,8,9,9,8,8,9,10,10,10,10,10,10,10,0,60,40,5,6,0,8,10,10,10,6,6,6,6,2,10,10,10,0,0,8,8,8,8,8,0,0,9,8,8,7,7,8,4,7,9,9,7,0,5,6,0,8,7,0,10,9,5,0,5,5,0,10,9,10,20,40,8,14,8,50,3,4,1,NA,18,3,0,2,NA,7,1,No,No,214
04/05/2020 13:30,1198,Pakistan,EN,Agree,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,30,35,35,6,8,9,10,10,10,10,6,5,6,5,8,10,10,10,5,3,10,10,10,10,10,10,10,9,10,10,10,9,10,7,7,10,8,9,5,9,10,5,10,5,4,10,10,10,0,10,8,0,5,10,7,50,0,5,16,10,50,3,NA,2,NA,30,3,0,2,NA,7,1,No,No,213
04/05/2020 14:08,608,Pakistan,EN,Agree,10,0,10,1,10,10,10,10,10,9,10,10,10,10,10,0,100,0,6,4,0,0,10,10,10,5,1,1,1,6,10,10,10,0,2,9,9,10,10,7,9,10,9,5,7,6,7,10,3,9,9,10,10,8,2,6,0,6,4,1,10,8,5,0,9,3,0,9,9,10,10,10,5,16,7,50,300,NA,2,NA,20,3,0,2,NA,7,1,No,No,213
04/05/2020 14:13,937,Pakistan,EN,Agree,8,0,9,9,9,1,1,6,2,3,8,8,8,8,8,80,10,10,2,6,1,7,0,0,0,0,1,1,1,2,8,8,9,3,1,0,2,2,6,7,6,6,5,5,7,7,7,4,4,4,8,8,8,0,4,7,3,7,6,3,8,7,1,1,2,3,2,3,4,8,10,40,0,5,3,50,300,7,2,NA,19,1,0,2,NA,8,1,No,No,213
04/05/2020 14:19,1096,Pakistan,EN,Agree,10,10,10,10,10,5,10,10,10,10,0,10,10,10,10,40,30,30,2,8,10,10,10,10,10,10,10,10,10,4,8,7,7,6,7,10,10,10,10,10,10,10,10,10,5,10,5,5,9,10,3,9,10,0,8,7,5,5,5,6,8,7,6,7,6,7,NA,NA,NA,NA,70,80,0,5,8,NA,NA,NA,2,NA,21,3,0,2,NA,5,2,No,No,213
04/05/2020 15:16,18004,Pakistan,EN,Agree,10,6,9,9,10,8,9,10,7,10,7,8,9,10,9,10,60,30,10,9,8,8,10,10,10,8,0,6,8,2,10,10,10,8,0,7,9,9,6,8,8,2,9,10,6,6,7,10,9,10,9,8,9,9,2,8,7,7,1,1,9,10,6,6,9,5,0,10,5,9,0,10,7,16,9,50,3,4,2,NA,21,3,0,2,NA,5,1,No,No,213
04/05/2020 15:19,813,Pakistan,EN,Agree,10,2,10,4,2,7,10,8,2,3,10,10,10,10,10,90,10,0,0,8,4,2,6,10,10,7,2,2,3,4,10,10,10,0,3,9,9,9,9,9,10,10,7,8,9,3,8,9,3,10,8,10,1,0,7,7,3,2,3,3,10,9,3,0,7,0,0,10,10,10,40,70,NA,4,7,50,300,4,1,NA,21,3,0,2,NA,8,1,No,No,213
04/05/2020 16:10,4193,Pakistan,EN,Agree,9,1,9,9,9,9,9,9,9,9,8,8,6,NA,2,60,20,20,7,7,5,10,5,8,8,0,0,0,0,3,9,9,9,2,2,9,8,10,8,6,8,3,8,8,7,7,8,8,4,8,7,3,8,0,2,2,2,7,3,2,10,9,7,0,9,8,1,8,8,9,70,80,3,1,9,50,3,4,1,NA,31,3,0,6,NA,7,1,No,Yes,213
04/05/2020 16:37,738,Pakistan,EN,Agree,9,1,9,9,10,6,6,7,5,5,10,10,7,7,10,20,70,10,5,5,5,8,8,10,10,6,3,5,4,7,7,8,9,0,3,10,10,10,8,5,8,0,6,5,6,6,6,7,7,6,3,5,8,6,6,5,1,5,4,0,10,9,8,3,7,7,1,7,3,10,30,60,5,1,7,50,300,4,2,NA,26,2,0,6,NA,5,1,No,No,213
04/05/2020 17:03,1581,Pakistan,EN,Agree,10,6,8,8,10,9,10,10,10,10,7,10,10,8,9,20,50,30,1,6,8,9,10,10,10,8,7,8,3,7,10,10,10,5,9,8,8,6,7,4,6,8,10,10,8,9,7,8,6,8,7,10,9,0,8,9,1,9,8,2,9,7,1,1,5,5,3,5,4,7,20,90,8,16,2,50,5,4,2,NA,21,3,0,2,NA,5,1,No,Yes,213
04/05/2020 17:10,38455,Pakistan,EN,Agree,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,10,8,9,5,8,8,10,10,2,2,0,0,3,10,10,10,0,0,8,8,10,7,8,8,10,10,10,8,4,6,8,10,8,3,4,8,0,4,6,2,8,7,0,10,10,8,0,7,7,0,8,8,10,20,10,5,16,4,50,3,7,2,NA,21,3,0,2,NA,9,2,No,Yes,213
04/05/2020 17:21,2239,Pakistan,EN,Agree,10,0,10,10,10,9,10,10,10,10,10,10,10,10,10,20,70,10,8,8,8,8,10,10,10,8,0,4,3,2,10,10,10,5,2,7,8,9,8,9,7,7,10,10,8,9,9,8,8,8,9,2,8,8,0,8,0,3,4,4,10,10,1,0,9,1,0,7,8,10,30,50,8,16,8,50,300,25,1,NA,23,3,0,2,NA,6,1,No,No,213
04/05/2020 17:28,1327,Pakistan,EN,Agree,10,1,10,9,9,10,10,10,8,10,10,10,10,10,10,50,50,0,8,8,5,5,7,10,10,0,0,0,0,1,9,9,9,0,0,9,5,8,8,5,8,7,9,9,8,8,8,10,5,8,3,0,9,0,2,7,0,7,2,0,10,9,5,0,5,7,0,0,6,9,50,50,5,7,8,25,3,4,2,NA,38,2,3,4,Housewife,8,1,No,Yes,213
04/05/2020 17:31,1130,Pakistan,EN,Agree,10,0,10,10,10,9,10,10,7,10,10,10,10,10,10,40,40,20,9,8,2,9,10,10,10,5,0,0,0,0,10,10,10,0,1,7,10,10,10,3,2,0,10,10,10,10,10,10,3,8,0,3,9,0,0,5,0,0,0,2,10,9,0,0,9,10,0,2,7,10,0,70,6,16,8,50,300,7,2,NA,19,3,0,2,NA,7,1,No,No,213
04/05/2020 18:31,922,Pakistan,EN,Agree,9,0,7,10,10,8,9,10,8,8,10,10,8,10,10,30,50,20,4,4,3,6,4,10,10,2,2,2,2,1,10,10,10,0,0,8,6,10,7,7,7,2,6,6,8,7,7,8,7,7,4,4,3,0,3,4,3,7,3,0,8,8,4,0,6,6,0,2,2,6,100,80,5,16,7,50,300,4,2,NA,23,3,0,5,NA,5,1,No,Yes,213
04/05/2020 20:47,21072,Pakistan,EN,Agree,10,0,10,10,10,7,6,8,6,10,7,10,10,10,5,75,15,10,7,8,2,5,6,10,8,5,1,0,0,3,10,10,10,0,6,7,10,10,10,5,3,0,8,9,7,10,10,10,4,7,8,8,7,0,7,5,0,8,5,2,10,7,5,0,5,7,0,5,6,8,0,40,5,10,8,50,300,7,2,NA,18,3,0,2,NA,10,1,No,No,213
05/05/2020 0:48,58,Pakistan,EN,Agree,NA,NA,NA,NA,NA,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 1:18,1500,Pakistan,EN,Agree,NA,NA,NA,NA,NA,9,10,10,5,5,NA,NA,NA,NA,NA,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,10,10,2,5,NA,NA,NA,NA,NA,NA,NA,9,10,5,5,5,10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10,10,3,0,4,4,0,0,0,10,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 2:55,117,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 3:12,276,Pakistan,EN,Agree,10,2,3,4,0,7,7,10,6,10,7,6,10,6,6,NA,NA,NA,10,6,10,7,5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,10,7,6,7,7,5,6,0,6,2,7,5,5,5,5,5,10,NA,NA,NA,NA,NA,NA,6,5,6,4,7,4,7,7,6,5,0,70,6,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 3:19,2883,Pakistan,EN,Agree,10,4,10,10,10,10,10,10,9,10,10,10,10,10,10,0,70,30,4,7,2,10,10,10,10,8,1,0,0,9,10,4,10,8,2,9,9,10,8,8,9,4,9,9,4,6,7,8,9,9,9,8,8,6,8,5,0,7,9,0,10,8,8,0,8,9,0,5,8,10,0,0,9,3,7,25,3,4,2,NA,22,3,0,4,I am student & also I am running my Youtube channel related to science and technology.,7,1,No,No,213
05/05/2020 3:41,1155,Pakistan,EN,Agree,9,6,9,8,9,8,9,9,10,9,7,7,8,9,8,0,95,5,7,6,8,9,8,10,9,3,2,1,1,8,9,6,9,10,8,7,6,7,6,8,3,4,8,10,8,7,8,7,7,9,7,5,3,8,3,7,3,9,8,6,9,8,6,0,8,7,8,10,9,8,0,60,6,2,10,50,1,8,1,NA,22,1,0,2,NA,6,1,No,No,213
05/05/2020 3:54,955,Pakistan,EN,Agree,10,0,10,0,0,10,10,10,10,10,9,9,10,10,10,10,90,0,6,7,10,10,10,10,10,3,2,1,1,7,10,10,10,6,0,10,10,10,10,7,3,7,8,10,10,3,1,2,8,4,0,10,8,9,7,10,2,10,10,0,10,10,10,0,2,0,1,10,9,10,20,70,0,9,8,50,3,8,2,NA,21,1,0,2,NA,5,1,No,Yes,213
05/05/2020 3:56,544,Pakistan,EN,Agree,10,0,10,10,10,10,9,10,6,0,10,10,10,10,10,80,15,5,NA,NA,NA,NA,NA,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,7,7,10,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
