screening,Q109,physical_contact1,physical_contact2,physical_contact3,physical_contact4,physical_contact5,physical_hygiene1,physical_hygiene2,physical_hygiene3,physical_hygiene4,physical_hygiene5,policy_support1,policy_support2,policy_support3,policy_support4,policy_support5,generosity1,generosity2,generosity3,generosity4,psych_wellbeing1,psych_wellbeing2,collective_narcis1,collective_narcis2,collective_narcis3,national_identity1,national_identity2,conspiracy_theories1,conspiracy_theories2,conspiracy_theories3,conspiracy_theories4,open-mindedness1,open-mindedness2,open-mindedness3,open-mindedness4,open-mindedness5,open-mindedness6,morality_as_cooperation1,morality_as_cooperation2,morality_as_cooperation3,morality_as_cooperation4,morality_as_cooperation5,morality_as_cooperation6,morality_as_cooperation7,trait_optimism1,trait_optimism2,social_belonging1,social_belonging2,social_belonging3,social_belonging4,trait_self-control1,trait_self-control2,trait_self-control3,trait_self-control4,self_esteem,Q108,narcissism1,narcissism2,narcissism3,narcissism4,narcissism5,narcissism6,moral_identity1,moral_identity2,moral_identity3,moral_identity4,moral_identity5,moral_identity6,moral_identity7,moral_identity8,moral_identity9,moral_identity10,risk_perception1,risk_perception2,political_ideology,moral_circle,moral_circle1,health,CRT1,CRT2,CRT3,CRT4,CRT5,CRT6,sex,Other (please specify),age,marital,children,employment,Other (please specify),ladder_instro,ladder_picture,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Q110
1,1,100,0,100,100,100,100,100,100,90,100,100,100,100,100,100,20,70,10,100,,,0,10,,10,10,1,1,1,0,0,0,0,10,0,1,10,10,9,10,2,2,1,10,9,,8,7,10,10,10,,,8,,5,,,10,,3,10,10,8,1,10,7,7,8,8,10,10,50,,,4,9,50,300,4,4,1,,2,,64,3,2,6,Commission earner ,,,6,1,1,1,213,
1,1,,,,,,100,100,100,100,100,100,100,100,100,100,,,,,0,0,1,10,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,10,10,,0,,,,,,,0,60,,,15,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,50,,,,,7,,,,,,2,9,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,50,0,100,90,100,100,100,100,50,100,100,0,0,0,100,51,51,0,50,0,20,,,,,,,,,,10,10,10,10,10,1,,,,,,,,,,5,2,0,5,,,,,5,,,,,,,,,,,,,,,,,,50,70,1,,9,,,,,,,,,,,,,,,,,,,,,,
1,1,90,60,80,90,90,80,90,90,90,80,,,,,,19,85,63,90,70,80,5,7,8,9,9,6,6,2,2,,,,,,,8,8,8,8,6,8,2,9,9,9,8,9,10,8,8,6,2,8,,8,9,2,8,6,2,8,8,8,2,8,9,2,8,8,9,20,70,,,8,8,,,,,,,,,,,,,,,,,,,,,
1,1,80,10,90,80,100,70,70,70,80,80,70,60,70,80,70,50,50,40,,30,30,5,5,5,8,7,5,5,5,5,5,6,5,5,2,2,6,8,8,8,5,3,0,3,5,5,4,4,6,7,7,3,3,3,,3,3,2,5,2,1,8,7,2,2,5,2,7,2,3,6,10,20,5,,5,5,50,100,,,,,2,,,3,1,1,,,,6,1,1,1,213,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,100,100,100,100,100,90,100,100,100,100,50,50,50,,100,100,1,1,1,9,9,5,1,1,1,10,10,10,10,0,0,5,10,10,10,5,0,0,10,10,9,9,9,9,10,10,3,0,5,,5,5,0,5,0,0,10,10,5,0,10,10,0,5,0,10,0,50,10,,7,10,,,,,,,,,,,,,,,,,,,,,
1,1,70,60,70,80,100,,,,,,80,100,100,100,80,80,80,,,,,5,10,7,10,10,,0,0,0,,,,,,,10,5,5,6,5,10,10,10,10,8,8,8,8,,,,,,,,,,,,,10,10,,0,8,,0,10,10,10,100,100,,,,10,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,100,90,100,50,90,100,100,60,100,100,40,52,10,100,40,70,3,3,2,9,5,9,7,7,7,1,9,9,10,0,0,9,6,5,10,0,0,0,5,9,5,6,5,9,4,9,8,3,5,,1,1,1,1,1,1,10,7,3,0,5,5,0,0,4,10,50,50,0,,16,8,,,,,,,2,,56,3,4,1,,,,3,1,1,1,213,
1,1,100,0,80,100,100,100,100,100,,60,70,80,20,100,70,20,79,6,,60,60,3,7,,10,5,5,0,0,0,4,6,6,7,1,4,,,,,,,,,7,,,,,8,7,7,10,8,,,,,,,,,,,,,,,,,,20,60,5,,9,7,25,3,7,16,25,15,1,,34,3,0,1,,,,1,1,1,1,213,
1,1,100,0,100,100,100,90,70,,90,90,100,100,80,100,100,,100,,100,100,100,2,3,2,1,0,1,0,0,0,3,10,9,10,0,0,6,7,7,7,6,6,7,10,7,9,9,9,10,10,9,7,2,9,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,80,80,,,9,9,50,300,7,8,13,15,2,,47,3,4,2,,,,1,1,1,1,213,
1,1,100,0,0,0,100,100,100,100,100,100,100,100,80,100,90,2,100,19,,90,80,5,5,5,10,7,0,0,0,0,5,10,10,10,0,10,10,10,10,10,10,8,10,10,10,9,10,10,10,7,10,5,2,8,,3,5,0,5,3,0,10,10,5,0,10,10,0,10,10,10,80,40,5,,11,8,25,3,7,4,25,15,2,,42,3,2,1,,,,3,1,1,1,213,
1,1,,,,,,100,100,100,80,100,100,100,100,100,100,70,30,0,,70,60,10,7,7,10,10,5,2,4,4,4,8,8,8,3,3,8,8,8,8,7,8,6,,,7,9,8,9,,,,,7,,5,5,2,5,5,3,8,10,7,1,7,8,2,6,5,8,50,60,5,,1,6,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,80,100,100,80,100,100,80,100,100,100,90,100,80,,75,25,100,70,50,5,5,3,6,4,2,1,2,0,0,10,9,10,0,0,5,5,5,5,5,5,5,7,8,9,,,9,9,5,4,2,8,,3,5,2,2,1,0,10,8,2,0,2,2,0,1,7,10,10,30,,,16,8,25,3,7,4,13,15,2,,56,3,1,6,Employed after shutdown ,,,3,1,1,1,213,
1,1,100,20,20,90,100,100,100,50,20,100,0,,0,100,100,80,20,,100,100,80,3,,7,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,5,5,9,10,10,10,3,0,10,,0,0,0,0,7,0,10,10,,2,7,7,3,5,,7,80,80,,,10,6,25,3,7,4,25,15,1,,33,1,0,1,,,,2,,1,1,213,
1,1,100,0,100,100,100,70,70,100,100,90,100,100,60,100,100,0,100,0,100,70,60,7,7,5,8,7,5,5,5,4,2,8,9,9,0,1,5,5,6,6,5,5,6,9,8,8,7,7,9,7,8,,4,4,,6,8,2,9,4,2,10,10,5,0,6,6,0,7,6,8,70,70,6,,11,8,25,3,7,4,26,15,2,,32,1,0,2,,,,8,1,1,1,213,
1,1,100,0,30,100,100,70,60,100,60,60,,70,0,80,50,0,100,,,100,100,4,5,,7,,10,10,10,10,7,10,10,10,4,0,,10,10,10,2,10,10,8,10,10,3,5,7,10,6,7,8,7,,0,6,5,,5,5,8,8,0,3,,7,3,6,6,6,100,100,,,16,5,50,300,7,4,25,20,2,,30,1,0,1,,,,4,1,1,1,213,
1,1,100,0,90,100,100,80,80,100,80,100,90,90,80,90,90,40,40,20,100,70,70,1,2,2,10,10,4,2,4,2,2,9,10,9,0,2,5,5,8,8,5,8,8,10,10,4,9,9,7,7,7,6,2,9,,2,3,1,1,6,0,10,9,7,2,6,6,2,1,2,8,10,20,5,,12,9,50,3,4,4,26,20,1,,27,2,0,1,,,,5,1,1,1,213,
1,1,100,10,90,80,80,,,,,,,,,,,83,12,0,,70,60,0,1,0,,,0,0,0,0,1,10,9,10,0,0,5,5,7,6,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,
1,1,70,0,90,100,100,,,,,,30,30,10,100,100,80,20,,100,,,,,9,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,1,1,0,0,1,0,,,,,,,,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,80,0,50,90,100,50,50,100,100,100,100,100,100,100,50,0,97,0,,90,80,5,5,5,10,5,0,0,0,0,0,10,10,10,0,1,10,10,5,5,5,10,10,5,5,10,8,9,10,9,9,0,1,5,,0,0,0,0,0,0,10,9,5,0,5,5,0,0,0,5,20,50,5,,4,10,25,3,7,4,26,15,2,,53,2,3,1,,,,3,1,1,1,213,
1,1,0,50,0,0,0,,,,,,,,,,,0,0,0,,40,30,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,5,10,10,10,10,10,1,1,10,,,,,,,,5,5,1,5,0,1,5,0,0,5,,,5,,,10,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,60,80,100,100,50,80,100,100,100,100,0,100,0,,50,60,10,10,5,10,7,0,0,1,0,4,10,10,7,0,0,5,10,5,10,5,10,5,5,4,8,8,8,10,6,8,8,5,4,,5,5,0,9,5,0,10,10,10,2,8,10,0,9,9,9,20,20,1,,16,7,50,300,2,4,1,,2,,29,1,0,1,,,,3,1,,1,213,
1,1,0,100,0,0,70,90,90,70,80,,0,30,0,60,10,100,,,,0,40,0,0,0,3,3,4,8,3,4,6,10,10,9,0,2,,,7,7,2,,,8,7,0,7,6,10,0,10,8,0,4,,4,4,3,3,3,3,8,7,8,1,7,7,0,,,10,80,80,6,,4,6,25,3,7,4,25,15,2,,31,1,0,1,,,,3,1,1,2,213,
1,1,90,0,100,100,100,90,100,100,100,100,100,100,40,100,100,50,50,,,60,90,2,,0,10,10,0,0,0,0,8,8,8,8,0,6,10,10,10,10,7,10,10,8,8,10,8,8,10,3,8,7,0,7,,7,0,0,0,0,0,10,10,,0,7,7,0,7,7,10,100,90,4,,11,5,50,300,7,4,26,15,2,,49,3,3,2,,,,3,1,1,1,213,
1,1,100,0,100,100,100,90,90,100,100,100,80,100,30,70,100,0,100,0,,0,10,2,5,5,10,10,2,3,3,3,5,10,10,10,0,5,8,9,9,9,5,0,0,2,6,8,8,8,9,5,2,6,0,1,,0,0,0,0,0,0,10,10,5,0,5,5,10,5,5,10,80,80,5,,11,9,50,300,,4,,,,,,,,,,,,,,,,,
1,1,90,0,0,80,100,80,80,80,30,100,100,100,0,,,100,,,,70,40,10,10,,10,10,,,,,0,10,10,10,0,0,,,,,,,,1,7,3,8,8,6,7,8,2,3,6,,0,10,0,10,7,0,6,6,3,1,8,3,8,8,7,3,,,,,2,7,25,3,4,4,25,15,1,,66,3,3,5,,,,7,1,1,1,Two one three,
1,1,100,0,90,80,100,100,100,100,50,100,70,100,60,100,100,0,100,,,70,70,7,,,10,10,0,0,0,0,2,10,10,10,0,0,6,5,7,6,6,5,8,9,9,8,8,8,8,8,9,1,0,8,,6,,0,7,2,0,10,10,5,0,8,8,0,10,10,10,90,80,,,14,7,50,300,4,4,25,20,2,,42,3,2,6,Self employed,,,4,1,1,1,213,
1,1,100,0,100,100,80,60,100,,30,40,,,30,,,66,23,22,,70,80,6,,6,10,8,0,1,0,0,4,8,8,6,0,7,6,,6,6,6,2,1,7,7,6,7,8,10,8,8,2,0,8,,5,6,0,7,,0,7,8,0,1,7,6,2,1,1,7,60,60,6,,5,5,50,300,4,4,25,15,1,,95,1,3,5,,,,5,1,1,1,213,
1,1,80,0,100,100,100,100,100,80,80,100,100,100,100,100,100,30,70,,100,90,70,5,10,5,10,10,0,0,0,0,0,10,10,10,0,0,8,,9,8,0,0,0,5,5,4,3,4,7,8,8,6,,3,,0,2,0,3,2,0,10,8,5,0,8,8,0,5,7,5,90,80,,,14,9,25,300,4,4,26,20,2,,24,2,0,4,,,,6,1,1,1,213,
1,1,100,0,50,80,100,90,90,80,40,50,60,90,80,100,40,85,10,5,,40,60,3,3,3,6,5,0,4,1,1,2,10,10,7,2,0,4,4,6,8,5,6,6,3,4,6,6,7,7,6,5,6,8,6,,4,1,5,3,3,3,9,7,5,1,2,5,2,0,5,4,40,70,4,,11,,25,3,7,4,25,15,1,,23,1,0,4,,,,3,1,1,1,213,
1,1,100,0,100,100,100,100,100,100,100,100,100,100,40,100,100,50,40,10,100,90,100,5,5,5,8,7,7,10,0,0,10,10,10,10,0,0,5,4,4,7,5,4,0,8,7,8,5,7,10,7,8,7,7,3,,10,0,3,0,0,0,10,10,10,0,7,8,0,0,7,10,50,50,5,,12,5,25300,300,7,8,2,15,2,,75,1,2,5,,,,4,1,1,1,,
1,1,100,0,,100,100,80,80,70,,100,70,80,100,100,100,90,15,5,80,50,40,5,5,5,10,5,5,5,5,5,5,10,10,10,0,0,5,8,8,8,5,3,8,9,8,3,5,8,7,7,6,4,2,8,,3,5,3,10,3,3,10,7,0,0,5,5,0,7,7,10,50,50,5,,14,5,25,300,7,4,25,15,2,,21,1,0,4,,,,7,1,1,1,213,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,80,80,60,60,60,60,70,0,50,30,40,50,50,30,20,100,70,60,5,8,0,10,10,5,5,5,5,0,8,10,7,0,3,3,5,5,6,6,6,5,8,5,7,6,8,8,7,7,7,4,6,,7,3,0,4,4,5,10,7,4,0,7,4,0,7,7,8,40,50,5,,12,7,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,80,80,90,60,100,100,100,100,100,100,10,100,25,,70,70,8,10,7,10,10,10,,,7,0,10,10,10,0,0,7,8,10,8,,3,0,8,8,7,7,7,10,,7,,6,8,,0,4,0,6,3,0,9,10,,1,6,8,0,,,10,70,80,,,16,7,50,1,8,8,26,0,2,,44,1,0,1,,,,5,1,1,1,213,
1,1,100,0,100,100,100,100,100,100,70,100,80,100,100,100,100,10,100,20,,60,70,7,10,7,10,10,10,,,7,0,10,10,10,0,0,8,7,8,9,5,3,7,7,7,10,7,8,10,,7,,4,7,,0,2,0,6,3,0,7,8,,0,8,8,0,,7,7,0,70,,,16,7,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,70,80,80,30,70,80,80,50,80,80,40,40,20,,70,60,5,5,,10,10,0,0,0,0,3,8,8,8,2,3,5,5,10,10,,,10,7,8,8,8,8,8,8,8,6,,8,,5,,,,,1,8,8,3,3,8,8,2,9,10,7,30,40,,,5,10,25,3,7,4,25,15,1,,44,3,2,1,,,,4,1,1,1,213,
1,1,90,0,80,90,100,70,70,100,100,60,60,100,100,100,70,10,10,10,30,30,20,2,,1,1,0,10,5,3,7,2,7,10,7,0,1,3,6,9,3,6,7,6,10,3,3,7,,8,3,8,1,0,7,,,3,0,4,4,0,7,10,,0,2,1,0,7,2,10,10,30,3,,8,8,50,300,4,4,26,20,2,,24,2,0,6,Student and employed PT,,,5,1,1,1,213,
1,1,40,0,70,80,100,50,60,50,20,,20,30,0,0,0,0,30,70,,20,40,3,5,5,2,2,9,8,7,8,3,9,9,9,0,2,5,7,9,8,10,8,9,3,7,3,6,3,3,6,8,8,5,6,,5,5,2,5,6,7,9,9,5,0,8,5,2,9,9,9,0,20,6,,9,8,50,3,3,4,25,10,1,,64,1,2,5,,,,4,1,1,1,213,
1,1,100,10,80,80,100,100,100,100,40,100,90,100,40,100,100,100,100,,,80,80,7,4,7,10,10,0,0,0,0,9,9,9,9,1,1,8,8,8,9,2,8,6,9,9,7,8,9,10,4,8,6,6,8,,3,7,6,6,4,1,10,8,2,1,9,7,1,8,8,8,70,60,2,,14,8,50,3,7,4,1,15,1,,49,3,1,1,,,,1,1,1,1,213,
1,1,100,0,40,100,100,80,80,100,100,100,90,60,0,100,100,,,,,,,3,6,1,,,0,0,0,0,0,10,10,10,0,0,4,7,7,10,5,0,0,7,,,,,,3,7,3,0,7,,0,3,0,,,0,,,,,,,,,,,60,80,3,,,6,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,70,70,100,100,100,,,,,,,,,,20,20,,,,10,10,,,,,,,,,,,5,10,10,10,5,10,0,4,5,2,5,8,7,5,3,6,2,5,,0,4,0,5,0,0,10,10,0,0,5,7,0,5,5,10,80,80,,,11,,,,,,,,,,,,,,,,,,,,,,
1,1,90,20,80,90,100,60,70,100,70,100,80,80,60,90,90,50,40,10,,70,70,,,,10,10,,0,1,,3,8,9,9,1,7,7,7,7,9,7,1,1,7,,7,7,7,9,9,7,7,4,7,,2,2,0,3,2,0,10,9,7,0,7,5,0,2,7,9,10,30,,,11,9,50,300,4,4,13,20,2,,27,2,0,2,,,,5,1,1,1,213,
1,1,80,0,100,100,100,,,,,,,,,,,50,25,25,,60,60,5,5,,10,10,,,,,5,10,9,10,0,0,,,,,,,,10,8,10,10,10,10,5,,5,10,8,,,,,,,,10,10,5,5,10,5,0,,5,10,0,0,5,,8,7,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,100,100,100,70,80,100,100,70,100,70,90,10,0,1000,80,60,3,3,2,7,7,5,6,3,2,0,10,10,10,0,0,6,6,6,4,6,2,0,4,6,3,3,2,3,3,2,7,10,1,,0,0,5,2,2,5,10,10,5,0,5,7,0,5,5,10,60,60,4,,16,3,50,3,4,4,25,20,1,,68,3,2,5,,,,6,1,1,1,213,
1,1,100,10,100,100,100,90,90,100,60,40,90,90,70,100,100,,99,0,,60,60,,6,6,7,6,0,0,0,,7,8,6,6,3,,,,,,,,,,6,4,4,,4,4,4,7,6,4,,,7,,2,2,8,8,8,5,2,6,2,4,3,3,6,70,90,6,,7,8,25,3,4,4,25,15,,,,,,,,,,,,,,,
1,1,80,70,90,90,100,90,90,70,70,90,90,90,70,100,80,74,98,1,,60,70,5,5,5,9,8,0,0,0,0,3,8,8,8,2,4,6,6,8,8,5,5,7,7,8,9,8,8,8,6,7,6,2,7,,4,1,1,6,6,1,9,7,5,0,7,7,0,7,7,10,50,60,4,,9,8,50,900,7,4,25,15,2,,61,1,2,1,,,,3,1,2,1,,
1,1,100,0,90,100,100,80,80,100,70,100,100,100,60,100,60,70,30,0,,70,80,2,5,5,10,10,7,6,3,2,2,9,9,9,2,3,8,10,9,10,7,9,9,7,7,5,7,7,8,5,8,4,6,7,,0,0,0,1,0,0,9,10,7,0,8,7,0,3,6,10,30,60,5,,12,8,50,3,4,4,25,20,2,,62,3,2,5,,,,5,1,1,1,213,
1,1,,,,,,,,,,,100,100,70,100,100,,,,,80,80,10,5,10,10,9,,,,,3,10,8,10,0,0,10,10,10,10,5,5,5,8,8,7,7,8,8,,,,,,,0,5,0,7,5,10,10,10,8,0,5,5,10,5,5,10,,,,,16,7,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,100,,100,,,,,,,,,1,0,2,3,8,8,9,0,0,,,,,,,,,,6,8,6,9,,,,,,,,,,,,,10,9,7,0,7,10,0,8,7,10,30,60,,,14,,,,,,,,,,,,,,,,,,,,,,
1,1,100,10,90,80,90,20,70,10,0,90,80,40,40,90,80,62,38,0,100,70,40,5,8,6,10,10,0,0,0,0,4,9,9,7,1,,8,7,8,8,6,4,9,6,7,7,8,8,7,8,7,3,,8,,8,7,8,5,,7,8,7,,0,6,7,1,1,2,,60,70,4,,7,7,50,1,3,4,27,15,2,,72,3,0,5,,,,4,1,1,1,213,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,100,100,100,10,100,100,100,100,100,100,0,100,,,50,,0,0,0,10,10,,,,,0,10,10,9,1,0,10,10,10,10,0,0,0,10,10,0,1,1,10,,10,,,9,,1,1,1,9,1,1,9,10,0,0,10,10,1,10,10,10,80,70,,,16,10,50,300,2,4,26,20,1,,29,2,0,1,,,,2,1,1,1,213,
1,1,100,0,100,100,100,80,90,100,70,50,90,100,50,80,90,20,60,20,100,70,60,5,5,5,10,9,0,0,0,0,3,10,10,5,0,2,8,8,10,10,5,5,5,9,8,8,5,5,8,6,8,4,0,7,,5,3,1,,,0,9,8,5,0,5,7,0,4,6,8,80,80,2,,16,9,25,3,4,4,25,15,2,,65,3,3,6,independent health practitioner ,,,3,1,1,1,213,
1,1,,,,,,90,80,100,70,100,,,,40,,,,,,40,40,,,,10,,0,0,0,0,4,9,8,8,0,2,6,6,6,6,4,6,7,,,,,,,,,,,,,,,,,,,9,6,2,2,4,,2,3,0,6,,,,,11,2,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,70,100,90,90,90,80,100,100,100,100,100,100,0,60,40,,60,70,1,2,0,7,0,10,3,0,0,0,10,10,10,0,1,2,2,6,6,9,4,9,10,9,8,9,10,10,7,9,2,3,9,,2,2,0,7,6,0,8,9,,1,9,8,0,7,10,10,70,80,9,,9,10,25,3,7,4,1,20,1,,37,3,3,1,,,,5,1,1,1,213,
1,1,100,10,100,100,100,100,100,100,80,60,100,100,100,100,100,50,100,,50,60,60,,,,10,10,1,1,0,0,1,9,9,9,1,,8,8,7,9,8,2,0,7,7,7,,7,8,4,7,3,6,4,,6,3,2,6,1,,9,9,,0,,8,1,,,9,10,30,3,,16,8,50,3,7,4,25,15,1,,74,3,3,5,,,,3,1,1,1,213,
1,1,90,10,90,100,100,100,100,100,80,80,70,90,40,90,90,0,100,,,70,60,2,2,2,6,6,2,2,2,2,3,9,9,9,1,1,10,10,10,10,7,8,10,6,7,8,8,7,8,3,9,7,1,8,,7,6,6,7,6,2,8,8,5,1,5,5,1,3,3,5,20,90,6,,4,6,50,,,,,,2,,59,1,2,1,,,,5,1,1,1,213,
1,1,100,0,100,100,100,80,80,100,80,80,20,100,100,100,100,0,100,0,,40,50,2,2,2,10,7,0,0,0,0,0,10,10,10,1,0,8,5,10,10,2,8,8,7,4,8,8,8,10,7,8,2,3,4,,2,0,8,0,2,2,10,10,10,0,8,10,0,8,8,10,20,80,3,,10,8,50,300,7,4,26,20,2,,30,3,0,1,,,,2,1,1,1,213,
1,1,100,0,100,100,100,30,60,50,60,50,50,50,30,60,70,100,0,1,,70,70,5,5,5,0,1,5,7,7,5,5,9,9,9,0,2,7,7,7,5,5,6,6,8,7,5,6,8,7,5,6,5,2,8,,2,5,3,8,3,2,9,9,7,0,7,7,0,6,7,10,50,50,,,8,8,25,3,,4,25,15,2,,42,3,2,4,,,,4,1,1,1,213,
1,1,100,0,90,100,100,100,100,60,70,100,100,100,50,60,100,44,46,59,,,50,5,8,8,10,5,5,5,6,5,9,8,10,7,10,4,5,5,5,5,10,1,9,5,5,5,5,5,5,10,4,10,7,5,,5,6,5,10,5,5,9,10,10,10,10,9,7,9,10,7,70,80,6,,16,7,50,3,3,8,13,0,2,,79,3,3,6,Volunteer charity,,,7,1,1,1,213,
1,1,100,0,100,100,100,100,100,100,50,100,100,100,100,100,100,60,30,30,60,90,70,4,7,6,10,10,10,10,10,10,3,10,10,10,2,0,3,4,7,7,2,0,0,5,8,7,7,7,8,10,10,0,0,10,,0,10,0,10,4,8,10,10,6,0,8,9,4,3,7,10,0,80,5,,16,10,50,300,4,4,26,15,2,,52,3,0,2,,,,7,1,1,1,213,
1,1,100,0,100,100,100,100,100,100,80,100,100,100,100,100,100,52,100,0,50,90,90,7,7,7,9,9,6,6,1,1,3,8,8,,0,0,,,,,,,,9,9,9,9,9,10,4,4,7,3,7,,1,1,1,1,1,1,9,8,,0,0,0,0,0,9,,10,70,,,7,9,25,300,,4,26,,2,,60,3,1,1,,,,4,1,1,1,213,
1,1,,,,,,100,100,100,0,100,,,,,,70,20,20,30,,,0,10,10,,,10,10,10,10,,,,,,,,,,,,,,,,10,10,10,10,10,10,0,0,10,,,,,,,,,,,,,,,,,,,,5,,16,,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,30,30,70,30,50,100,100,80,100,100,60,30,10,,80,80,3,5,5,10,10,5,5,5,5,5,9,9,10,0,0,3,3,3,3,5,5,5,7,7,7,5,8,10,8,5,8,7,8,,5,5,3,2,0,0,10,10,8,0,8,8,0,9,8,10,10,10,5,,16,8,50,300,4,8,13,20,2,,26,1,0,4,,,,6,1,1,1,213,
1,1,,,,,,,,,,,,,,,,,,,,50,50,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,30,70,100,70,100,100,100,0,100,100,74,39,,,80,100,8,,,10,10,0,0,0,0,7,10,10,10,0,0,,,10,10,,,,10,10,10,10,10,10,,,8,6,7,,7,10,0,8,4,0,10,10,0,0,2,0,0,2,2,10,90,100,,,11,10,25,300,4,4,13,20,,,,,,,,,,,,,,,
1,1,100,0,100,100,100,100,100,100,0,,50,100,100,100,100,50,25,25,100,20,50,,,7,10,10,5,5,5,5,4,10,10,10,,0,0,0,0,0,0,0,0,7,10,,,,7,3,8,8,0,7,,6,10,7,10,,0,10,10,3,0,8,,0,6,6,10,50,100,6,,4,6,50,3,4,4,1,,2,,30,2,2,1,,,,6,2,1,1,213,
1,1,90,60,40,70,90,70,80,100,80,90,90,90,60,90,80,40,45,15,,80,80,7,7,6,10,10,3,1,3,2,4,7,8,8,0,2,8,8,3,4,6,3,7,10,8,7,7,8,10,8,8,3,6,7,,3,2,2,5,0,0,10,10,7,0,5,5,2,7,7,10,80,90,5,,12,9,25,900,2,4,25,18,2,,26,2,0,1,,,,5,1,1,1,213,
1,1,100,20,100,100,100,100,100,100,100,100,40,100,100,100,100,50,50,,100,70,90,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,9,10,10,10,10,10,10,10,9,10,4,0,8,,6,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,20,30,8,,16,10,,,,,,,,,,,,,,,,,,,,,
1,1,80,0,80,100,100,,,,,,,,,,,80,20,,20,70,80,,,,8,8,,,,,2,8,10,9,1,1,7,7,8,9,3,7,8,7,7,9,8,8,10,7,7,3,8,9,,6,2,4,3,2,1,10,8,1,1,6,7,1,6,7,9,40,70,,,16,7,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,70,80,100,100,100,,,,,,,,,,,,,,,,,,,,,0,10,10,10,0,0,,,,,,,,,,,,,,,,,,7,,4,4,0,,4,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
1,1,100,0,90,100,100,100,80,100,100,100,90,100,80,100,80,70,15,15,,70,50,0,6,3,9,5,5,1,1,1,2,10,10,10,0,0,3,5,3,0,5,5,6,6,5,7,5,6,7,5,7,5,7,8,,1,5,2,5,3,0,9,9,8,0,8,9,1,9,9,9,70,40,3,,11,8,50,300,7,4,25,20,2,,27,1,0,3,,,,6,1,1,2,213,
1,1,100,0,100,100,100,100,100,100,100,100,50,100,,100,100,50,50,,100,100,100,10,10,10,10,10,10,1,5,0,0,10,10,10,0,0,,5,10,,,10,5,10,10,10,10,10,10,10,10,10,0,10,,0,0,0,10,10,0,10,10,10,1,10,10,0,10,10,,0,100,,,16,10,50,8100,16,322,13,20,2,,35,2,0,1,,,,4,1,1,1,213,
1,1,100,0,100,100,100,100,100,100,90,100,60,80,0,100,70,100,0,0,,50,60,1,5,0,9,2,1,1,0,0,0,10,9,10,0,0,6,5,5,5,5,5,5,3,4,3,4,5,7,3,4,6,4,4,,1,5,0,5,3,0,8,8,2,0,5,5,2,5,5,7,20,20,4,,9,9,25,3,7,4,26,15,1,,60,2,2,3,,,,4,1,1,1,213,
