RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,marit_status_other,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
29.04.2020 15:43:34,908,CROATIA,HR,8,0,9,9,10,10,10,10,10,9,9,9,10,10,9,100,0,0,5,5,5,5,5,7,5,5,7,7,7,9,10,9,10,0,5,5,5,5,5,5,5,5,6,7,5,7,8,8,5,6,7,1,7,6,4,5,6,4,4,5,NA,5,9,5,7,8,4,4,9,10,10,5,3,6,50,300,4,1,,37,1,,0,1,,8,2,1,1,213,0
29.04.2020 15:46:36,875,CROATIA,HR,7,1,9,4,2,7,8,10,0,10,2,5,1,2,9,80,20,0,1,2,0,0,0,10,0,1,0,0,0,1,10,10,9,0,1,10,5,10,10,7,10,10,2,8,3,3,0,2,2,10,10,10,0,10,6,0,0,0,8,9,7,0,3,0,9,1,0,0,10,40,60,5,9,4,25,3,2,2,,28,1,,0,4,,7,2,1,1,213,0
29.04.2020 15:48:30,782,CROATIA,HR,10,7,10,10,10,10,10,10,9,10,10,10,5,10,10,10,20,70,0,5,5,10,5,10,10,0,10,0,5,5,10,10,10,0,10,10,10,10,5,10,0,0,10,10,9,10,10,10,8,10,4,6,10,0,0,8,10,6,0,6,10,6,0,10,5,5,3,9,4,0,NA,0,2,10,50,3,16,2,,21,1,,0,4,,6,2,1,1,213,0
29.04.2020 15:50:51,1226,CROATIA,HR,10,5,5,2,10,10,10,10,10,10,6,0,10,5,10,50,25,25,0,0,8,10,10,10,10,10,0,0,10,5,10,10,10,0,5,10,10,10,8,7,5,10,8,3,10,10,7,10,10,7,6,0,10,0,0,5,8,0,0,10,10,10,0,8,8,0,8,10,10,30,30,10,10,10,50,300,16,2,,21,1,,0,3,,10,2,1,1,213,0
29.04.2020 15:54:16,999,CROATIA,HR,10,2,10,10,10,10,10,10,9,10,5,5,5,10,10,100,0,0,5,5,4,10,10,10,10,5,0,5,0,10,10,10,10,0,4,10,5,10,10,5,10,10,3,5,4,4,4,6,7,6,10,8,7,3,5,4,5,4,1,10,0,4,0,2,3,0,1,7,10,10,20,2,12,7,50,300,4,2,,36,3,,1,3,,8,2,1,1,213,0
29.04.2020 15:54:59,1397,CROATIA,HR,8,4,5,5,6,10,0,10,10,10,5,5,0,5,10,100,0,0,7,5,5,5,10,5,5,5,5,7,7,0,10,10,10,0,0,8,10,10,5,3,5,7,3,4,5,5,5,7,10,10,0,10,9,7,5,0,0,6,5,8,5,5,3,5,2,5,7,7,2,30,40,5,16,8,25,300,4,1,,21,2,,0,3,,6,2,1,1,23,0
29.04.2020 15:59:25,1041,CROATIA,HR,9,4,9,8,9,5,8,9,9,9,9,9,9,9,9,50,20,30,7,5,5,8,5,10,9,5,5,5,5,8,9,9,9,0,2,9,8,8,7,7,8,5,9,9,9,9,9,9,2,2,3,2,5,5,2,5,5,3,0,9,8,7,0,8,8,5,8,8,8,0,20,3,1,9,50,300,16,2,,24,3,,1,1,,5,2,1,1,213,0
29.04.2020 15:59:47,1091,CROATIA,HR,10,5,10,10,10,10,10,10,10,10,10,10,5,10,10,30,60,10,5,7,8,10,8,10,8,10,10,7,10,5,10,10,10,0,6,10,10,10,10,8,7,10,10,10,10,10,8,10,10,7,5,0,10,5,5,5,5,5,5,10,5,7,0,5,5,0,5,5,10,50,50,5,16,5,50,300,7,2,,37,3,,1,1,,5,2,1,1,213,0
29.04.2020 16:11:35,1169,CROATIA,HR,5,5,6,10,8,7,7,10,7,10,9,9,9,9,10,50,40,10,5,8,7,7,9,7,7,1,1,1,2,10,10,10,10,0,8,10,7,10,10,10,10,10,10,10,10,10,10,9,6,8,8,5,10,2,5,1,10,5,1,6,5,7,0,5,8,5,0,5,5,10,10,3,16,8,25,3,2,2,,44,3,,2,1,,4,1,1,1,213,10
29.04.2020 16:12:01,878,CROATIA,HR,10,0,9,10,10,10,10,10,10,10,10,10,10,10,10,0,80,20,3,5,5,5,5,10,5,5,0,0,0,10,10,10,10,0,5,10,10,10,10,10,7,10,9,8,10,8,10,8,7,9,9,0,8,0,0,0,0,5,5,10,10,5,0,8,7,0,0,8,10,20,40,6,16,8,50,300,4,1,,49,3,,0,3,,6,2,1,1,213,0
29.04.2020 16:14:49,1136,CROATIA,HR,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,20,60,20,5,5,5,5,5,8,5,7,0,0,2,0,10,10,10,0,4,10,9,10,10,9,10,10,10,10,8,8,8,10,8,8,2,0,10,3,6,5,8,6,0,10,10,0,0,7,5,10,5,10,10,50,80,NA,NA,5,50,100,16,2,,40,3,,3,1,,6,2,1,1,213,0
29.04.2020 16:15:07,1110,CROATIA,HR,10,7,10,10,10,8,8,10,7,10,0,4,2,10,0,0,100,0,0,5,0,5,5,10,5,10,10,10,10,0,10,10,10,0,2,10,10,10,10,8,8,10,0,5,7,5,10,10,8,10,3,0,10,3,5,0,10,10,5,10,10,10,0,10,10,10,10,10,10,80,100,5,16,0,50,300,4,2,,48,3,,2,3,,9,2,1,1,213,0
29.04.2020 16:17:51,1221,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,5,0,0,0,100,0,5,5,0,5,0,10,5,10,10,10,10,10,10,9,0,5,5,10,10,5,10,5,5,5,2,2,1,2,0,4,5,5,0,0,5,5,5,0,0,1,0,5,5,0,0,3,5,0,0,5,10,0,10,5,6,10,250,300,8,1,,59,3,,1,1,,10,2,1,1,213,10
29.04.2020 16:24:31,1755,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,7,8,5,8,8,10,5,5,5,5,5,10,10,10,10,10,NA,9,9,10,10,9,10,10,9,8,9,9,9,10,10,9,0,0,8,8,0,NA,5,1,5,10,10,0,0,0,0,0,0,5,9,0,10,5,16,8,50,1,7,2,,58,3,,2,5,,4,2,1,1,213,0
29.04.2020 16:24:41,1456,CROATIA,HR,10,0,10,10,10,9,10,10,5,10,10,10,5,10,10,50,50,0,6,5,4,10,10,10,10,9,5,5,10,0,10,10,10,0,0,10,5,10,8,5,0,10,8,8,7,7,7,7,5,5,2,0,5,0,5,0,0,5,0,7,10,0,0,0,0,7,0,0,7,10,50,5,1,5,50,900,4,2,,49,3,,3,3,,6,1,1,1,213,10
29.04.2020 16:29:08,597,CROATIA,HR,5,5,1,4,5,0,0,6,0,6,1,0,0,0,0,100,0,0,2,2,0,0,0,10,4,5,10,10,10,3,8,8,10,0,5,10,10,10,7,9,7,8,5,5,7,7,8,8,7,9,7,0,7,0,0,5,2,0,5,10,7,3,0,5,1,0,5,6,5,0,0,8,1,7,NA,NA,NA,2,,31,3,,1,6,,8,2,1,1,213,0
29.04.2020 16:30:09,1050,CROATIA,HR,9,5,8,8,9,5,8,10,9,10,10,10,5,10,10,50,30,20,7,7,5,7,8,10,7,0,0,0,0,8,10,7,7,5,8,5,5,8,9,5,10,8,6,6,5,6,5,6,5,7,4,5,7,7,1,5,2,1,0,6,5,5,5,5,5,5,5,5,5,40,50,5,5,6,50,3,4,1,,41,2,,0,3,,6,1,1,2,213,0
29.04.2020 16:30:58,1015,CROATIA,HR,10,0,10,9,10,5,10,8,1,5,10,10,10,10,10,100,0,0,5,5,5,5,5,10,5,5,6,5,5,5,10,9,10,5,7,8,5,7,5,5,7,5,5,5,5,6,7,7,6,7,7,8,5,4,5,5,5,5,5,9,3,5,0,3,0,8,5,7,5,10,10,5,3,4,50,3,4,1,,41,1,,0,1,,8,2,1,1,213,0
29.04.2020 16:31:36,804,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,5,5,0,2,2,5,5,1,0,0,2,7,10,10,10,0,2,10,10,10,10,10,10,10,2,0,1,1,1,7,10,5,0,3,2,1,0,2,0,2,7,8,4,0,1,0,0,2,5,2,8,50,50,2,16,1,50,300,7,1,,33,1,,0,6,,9,2,1,1,213,0
29.04.2020 16:31:42,823,CROATIA,HR,6,0,7,7,10,10,10,10,5,8,10,0,10,10,10,70,30,0,6,6,10,10,10,10,10,10,5,5,7,0,10,10,10,0,0,10,4,10,10,5,5,4,5,10,9,9,9,10,5,10,5,5,5,0,0,0,0,0,0,5,5,5,3,5,7,10,5,5,0,30,30,10,9,7,50,3,7,1,,47,3,,1,1,,5,1,1,1,213,0
29.04.2020 16:33:47,918,CROATIA,HR,10,2,10,10,10,5,10,10,5,10,5,10,10,10,10,100,0,0,5,8,0,0,5,10,5,0,0,5,5,7,10,10,10,0,0,10,5,5,10,5,5,5,5,10,5,5,10,10,5,10,10,0,5,0,0,0,10,5,5,5,0,0,0,2,0,0,0,0,0,10,20,5,5,10,50,300,4,2,,34,3,,1,3,,5,1,1,1,213,0
29.04.2020 16:35:06,872,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,5,5,10,0,100,0,0,3,10,7,5,10,10,5,5,5,5,5,10,10,10,0,5,10,10,10,10,10,10,10,7,7,7,7,6,8,7,10,3,0,6,7,0,0,10,5,0,10,10,10,0,10,5,0,10,10,8,50,20,5,1,0,50,300,5,2,,50,3,,3,1,,6,1,1,1,213,10
29.04.2020 16:37:03,804,CROATIA,HR,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,10,5,5,5,5,10,5,5,5,5,5,5,NA,10,10,10,10,10,10,5,10,5,5,10,8,8,9,8,10,9,5,10,5,0,7,3,0,0,8,7,0,10,10,10,0,10,10,10,10,10,10,60,80,10,8,5,50,900,4,2,,47,3,,2,3,,7,3,1,1,213,10
29.04.2020 16:39:26,10546,CROATIA,HR,1,8,0,5,1,5,5,10,5,10,0,0,2,1,3,100,0,0,3,4,0,0,2,10,0,5,5,10,5,4,10,10,10,0,1,10,10,10,10,0,5,10,5,5,5,8,7,10,5,5,5,0,8,2,4,0,5,5,7,10,10,0,0,6,7,1,5,5,10,0,0,2,16,8,50,9000,16,2,,43,3,,2,3,,6,1,1,1,213,0
29.04.2020 16:41:28,1425,CROATIA,HR,8,3,10,9,10,10,10,10,9,10,9,9,8,9,9,50,30,20,5,6,5,5,5,10,6,8,3,2,5,5,10,8,7,0,7,9,8,10,8,7,8,9,9,9,8,9,9,9,9,8,4,1,9,2,4,5,6,5,5,8,7,5,1,10,6,5,5,9,10,50,40,2,11,8,50,3,4,2,,62,3,,2,1,,6,1,1,1,213,0
29.04.2020 16:41:51,1182,CROATIA,HR,10,0,10,10,10,5,5,10,5,10,10,10,10,10,10,0,50,50,10,7,5,5,5,10,5,5,5,2,2,0,10,10,10,0,0,10,10,10,10,5,0,10,10,10,8,10,5,10,10,10,5,0,7,0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,0,70,5,16,3,50,9000,4,2,,29,3,,3,1,,8,1,1,1,213,0
29.04.2020 16:43:07,1994,CROATIA,HR,10,5,3,5,7,8,10,10,10,7,5,5,7,5,5,90,5,5,5,5,5,5,5,5,5,NA,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,6,5,5,6,6,5,6,20,30,5,4,4,50,100,16,1,,31,1,,0,1,,8,1,1,1,213,0
29.04.2020 16:52:57,568,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,80,20,4,4,0,5,5,7,0,2,0,0,0,7,10,10,10,0,0,10,10,10,10,9,10,10,10,10,7,7,9,10,8,10,0,0,8,0,0,0,0,0,5,10,10,5,0,9,9,0,7,8,9,20,60,6,16,7,50,300,4,2,,43,3,,0,1,,6,2,1,1,213,0
29.04.2020 16:53:10,1586,CROATIA,HR,6,0,5,8,9,5,8,10,9,9,9,9,9,9,9,20,60,20,8,5,5,5,5,10,7,3,3,2,3,5,9,8,9,1,2,5,8,8,8,5,7,7,8,8,7,6,7,9,7,5,6,1,7,0,5,2,5,2,2,9,8,2,1,5,5,5,2,5,8,10,40,5,9,8,50,300,8,2,,46,3,,3,2,,8,2,1,1,213,0
29.04.2020 17:09:50,732,CROATIA,HR,10,5,10,10,10,9,10,10,8,10,10,10,10,10,10,80,10,10,8,6,5,5,5,8,5,9,9,8,8,9,8,8,8,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,0,0,5,5,5,2,5,5,3,5,5,5,3,5,5,5,5,5,5,50,50,5,2,7,50,900,4,1,,47,3,,0,1,,8,2,1,1,213,0
29.04.2020 17:10:46,1076,CROATIA,HR,10,1,9,10,10,9,5,10,8,10,5,5,5,10,5,0,50,50,5,5,5,5,5,5,5,7,5,5,5,5,10,10,10,5,6,10,10,10,10,8,5,10,5,5,7,9,7,10,5,9,1,5,5,5,5,5,6,8,7,9,8,7,0,9,10,2,7,8,9,100,80,5,4,5,50,900,4,2,,50,4,divorced,1,3,,6,2,1,1,213,0
29.04.2020 17:13:58,1979,CROATIA,HR,8,4,5,9,8,10,10,10,8,10,8,9,8,8,10,0,100,0,5,3,2,2,2,8,7,1,0,0,0,2,8,8,8,2,2,6,3,2,3,3,5,1,8,NA,7,8,7,9,7,8,3,2,8,3,3,3,7,7,3,7,6,4,0,7,6,7,5,7,7,10,40,3,7,8,25,3,4,1,,77,3,,2,5,,3,1,1,1,213,7
29.04.2020 17:20:52,8658,CROATIA,HR,2,4,9,8,9,9,9,10,7,7,10,9,10,10,10,50,50,0,8,5,7,3,5,7,3,7,6,7,8,7,10,4,8,9,6,6,5,4,7,3,4,8,4,8,6,6,5,7,4,4,6,7,3,9,7,7,8,8,8,7,3,8,3,6,8,4,5,10,8,20,30,3,4,5,50,300,4,1,,40,1,,0,1,,7,1,1,1,213,0
29.04.2020 17:31:57,1007,CROATIA,HR,10,2,8,3,10,9,8,6,1,8,7,9,7,8,9,100,0,0,6,6,3,6,5,10,7,5,5,7,5,7,10,9,10,1,2,10,7,10,10,10,10,10,8,9,4,8,9,5,9,9,1,0,7,2,4,7,2,3,5,8,8,6,0,6,3,2,6,7,9,40,60,4,3,7,50,900,4,1,,65,1,,0,5,,8,2,1,1,213,10
29.04.2020 17:39:59,906,CROATIA,HR,10,1,9,10,10,10,10,10,10,10,10,10,8,10,10,0,50,50,4,4,5,5,5,8,9,5,5,5,5,4,10,10,1,0,4,10,8,10,9,9,8,8,5,8,8,3,5,9,4,10,2,5,5,10,8,5,5,9,4,5,5,7,0,5,4,5,4,4,10,40,50,5,16,5,50,3,7,2,,40,3,,2,1,,8,2,1,1,213,0
29.04.2020 17:45:12,652,CROATIA,HR,10,6,10,8,9,10,10,10,5,8,10,10,10,10,10,0,100,0,7,7,5,5,5,10,5,5,5,5,10,10,10,10,10,5,5,10,5,10,5,5,8,10,7,5,9,9,9,9,0,8,10,0,8,5,5,0,5,5,5,8,8,8,0,5,8,4,8,7,8,20,50,5,16,7,50,300,16,2,,32,3,,2,3,,6,2,1,1,213,0
29.04.2020 17:49:22,736,CROATIA,HR,10,0,10,8,10,10,10,10,5,10,10,10,10,10,10,100,0,0,0,3,5,5,5,6,5,5,5,7,5,6,10,10,10,5,5,9,6,8,9,5,9,5,2,1,0,0,0,5,8,6,0,0,6,3,3,5,1,5,0,10,5,0,0,1,5,5,0,0,5,70,70,5,16,8,50,300,4,2,,29,3,,3,3,,8,2,1,1,213,0
29.04.2020 17:49:26,1102,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,0,5,0,5,5,5,1,1,0,0,5,5,5,10,6,10,10,10,10,10,10,10,10,5,8,8,8,7,6,7,8,6,8,8,6,7,5,7,7,7,6,7,6,0,0,0,8,4,0,8,5,6,2,7,7,0,6,6,4,0,0,0,3,10,50,900,16,2,,44,2,,3,3,,11,2,1,1,213,0
29.04.2020 17:53:58,1006,CROATIA,HR,10,0,10,10,0,10,10,10,10,10,10,5,5,5,5,0,99,1,9,7,5,5,5,10,10,8,0,5,0,1,9,10,10,5,0,5,5,5,5,5,5,5,9,9,8,8,8,9,10,9,0,0,8,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,30,80,9,7,9,50,100,4,1,,51,3,,2,5,,6,2,1,1,213,0
29.04.2020 17:56:14,1293,CROATIA,HR,9,7,10,10,10,10,10,10,10,10,9,9,10,NA,10,100,100,100,8,10,9,9,9,10,10,5,2,1,1,10,10,10,10,5,10,9,9,9,9,7,9,9,10,10,10,9,9,10,9,9,2,0,10,0,0,0,6,5,0,10,10,5,0,8,5,0,5,8,10,10,90,10,2,9,5027,27,16,2,,43,3,,5,1,,5,2,1,1,213,0
29.04.2020 18:01:29,1443,CROATIA,HR,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,50,50,50,5,4,5,5,5,10,5,10,5,10,10,10,10,10,10,0,0,8,10,5,5,10,5,10,9,5,5,0,0,10,9,9,10,2,2,0,0,5,5,0,0,3,0,0,0,0,0,10,5,0,0,20,60,1,1,5,50,900,18,2,,44,4,divorced,3,3,,10,3,1,1,213,0
29.04.2020 18:06:46,2718,CROATIA,HR,10,5,10,10,10,10,10,10,10,10,10,5,5,5,10,30,40,30,5,5,5,10,7,10,10,5,5,0,5,5,10,10,10,0,5,10,10,10,10,8,4,5,10,10,8,8,8,10,5,5,5,3,8,5,2,0,5,0,0,10,10,7,0,7,10,0,6,8,10,50,50,5,1,10,50,900,4,2,,22,2,,0,3,,6,2,1,1,213,0
29.04.2020 18:10:13,1186,CROATIA,HR,7,5,8,9,2,8,8,10,5,10,10,7,7,8,10,0,100,0,4,3,2,5,5,10,5,0,0,0,0,5,10,10,8,0,5,8,7,10,7,5,5,10,6,5,7,8,8,8,5,8,4,3,7,4,5,5,5,6,5,8,6,7,2,7,5,4,6,6,8,50,20,2,16,4,50,3,4,1,,63,3,,2,5,,10,2,1,1,213,10
29.04.2020 18:13:53,937,CROATIA,HR,5,7,2,5,5,5,5,10,5,10,0,0,0,0,0,70,20,10,5,5,0,5,5,7,5,9,5,8,9,10,10,10,10,5,0,5,5,5,5,5,5,5,5,5,8,8,9,7,8,5,6,5,7,6,7,5,7,4,0,5,5,5,1,5,5,5,6,5,5,10,20,5,1,5,50,300,4,2,,30,2,,NA,1,,5,1,1,1,213,0
29.04.2020 18:29:12,734,CROATIA,HR,10,0,10,10,10,7,8,10,6,9,8,10,10,10,10,60,20,20,5,5,4,4,8,10,10,8,0,1,5,1,10,10,10,0,3,6,6,5,8,5,5,5,5,8,5,7,7,8,9,7,6,2,5,0,5,1,5,5,0,7,8,1,0,3,5,1,4,5,7,30,30,8,10,8,50,300,12,2,,46,2,,0,6,,5,2,1,1,213,0
29.04.2020 18:34:07,1306,CROATIA,HR,10,5,9,10,10,10,10,NA,10,10,10,9,9,9,10,70,20,10,8,6,9,9,9,10,10,1,0,0,0,8,10,9,10,0,6,9,9,10,9,8,9,10,10,9,10,10,10,10,10,8,3,1,9,2,5,0,5,5,5,9,10,6,0,8,9,0,5,4,9,10,10,3,10,9,50,100,4,2,,60,4,widow,2,5,,7,2,1,1,213,8
29.04.2020 19:07:11,1184,CROATIA,HR,5,9,10,10,10,10,10,10,8,10,10,10,10,10,10,0,90,10,5,5,5,10,10,6,5,10,5,8,8,5,0,10,10,5,5,6,10,10,5,5,9,5,10,10,9,9,9,9,5,5,5,5,5,0,5,0,5,5,5,5,5,5,8,5,5,7,5,10,5,10,10,5,16,5,50,300,4,2,,48,3,,1,1,,11,2,1,1,213,0
29.04.2020 19:13:15,1924,CROATIA,HR,10,0,10,10,10,8,10,10,9,10,10,10,10,10,10,0,80,20,5,4,5,5,5,10,5,7,5,0,5,8,10,10,10,5,0,6,10,10,10,5,10,10,5,5,8,6,6,10,10,10,0,0,5,0,0,0,0,0,0,10,5,3,0,5,0,10,0,5,0,40,40,5,16,5,25,3,7,2,,45,3,,1,1,,6,2,1,1,213,0
29.04.2020 19:14:12,849,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,3,5,5,10,0,8,5,8,10,5,10,10,10,0,0,8,10,9,8,5,6,5,7,5,8,8,8,7,3,7,5,2,5,0,0,5,6,0,5,5,5,1,0,5,0,5,3,5,5,10,60,5,16,7,50,300,4,2,,21,2,,0,3,,6,2,1,1,213,0
29.04.2020 19:17:40,2120,CROATIA,HR,7,1,10,9,10,10,10,10,10,10,5,0,7,10,10,50,25,25,1,2,5,5,5,10,2,5,5,5,5,7,10,10,10,0,4,8,9,9,8,10,7,3,8,9,10,8,10,10,2,8,1,3,8,0,0,0,0,5,0,10,10,0,0,10,1,6,7,7,6,20,30,5,3,9,50,300,8,2,,46,2,,0,1,,5,2,1,1,213,0
29.04.2020 19:18:09,825,CROATIA,HR,8,4,8,8,8,8,6,7,6,5,8,8,8,8,9,100,0,0,5,5,6,8,7,10,8,5,5,5,5,6,10,10,10,0,2,7,5,10,6,5,6,6,6,5,5,6,6,8,6,7,5,1,8,5,7,3,5,6,3,8,6,4,0,6,5,2,5,6,6,50,50,5,10,5,50,300,7,2,,42,3,,3,3,,6,2,1,1,213,0
29.04.2020 19:22:29,904,CROATIA,HR,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,30,50,20,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,5,5,5,3,5,2,2,2,2,2,5,3,3,3,2,5,3,3,3,5,5,10,50,7,8,4,50,300,8,2,,45,3,,3,3,,9,1,1,1,213,0
29.04.2020 19:32:25,691,CROATIA,HR,10,5,10,10,5,8,8,8,8,8,6,5,5,7,6,80,10,10,7,2,5,5,5,10,3,2,3,2,4,0,10,10,10,0,0,10,10,10,10,10,10,10,5,5,2,1,1,3,7,9,3,3,6,3,3,5,7,1,6,5,5,5,5,5,5,5,5,5,5,10,60,5,16,8,30,1000,24,2,,19,1,,0,1,,11,2,1,1,213,0
29.04.2020 19:43:16,1571,CROATIA,HR,9,1,9,8,1,9,9,9,6,9,8,8,6,8,8,30,40,30,5,6,5,5,5,6,6,2,2,2,2,6,8,6,6,2,5,8,7,8,8,6,7,7,7,7,7,7,7,8,6,6,7,4,5,7,5,5,5,4,5,8,7,6,2,2,7,2,7,5,7,30,40,2,10,6,50,300,4,1,,50,1,,0,1,,6,1,1,1,213,0
29.04.2020 19:58:53,679,CROATIA,HR,7,2,6,10,9,10,10,10,9,10,9,10,5,10,9,70,30,0,7,4,2,5,5,1,1,8,8,8,8,8,8,9,9,1,7,8,6,5,6,5,5,1,0,0,2,2,3,9,2,2,7,8,3,5,5,5,1,1,5,7,6,5,2,7,6,5,5,7,8,80,80,3,1,8,50,300,65,1,,52,3,,2,1,,9,2,1,2,213,0
29.04.2020 19:59:15,2822,CROATIA,HR,10,2,10,9,10,10,10,10,10,10,10,10,10,10,10,40,30,30,5,5,5,5,5,10,10,5,5,5,5,5,8,5,5,5,5,10,10,10,10,10,5,10,10,10,9,10,9,9,9,10,9,0,5,5,5,1,5,5,5,4,5,5,5,5,5,5,5,6,5,50,30,5,7,6,50,300,5,1,,58,3,,0,1,,8,2,1,1,213,0
29.04.2020 20:00:23,938,CROATIA,HR,10,10,10,10,10,6,7,10,7,10,10,10,10,10,10,0,50,50,2,5,0,5,3,10,5,5,0,0,5,5,10,10,10,0,10,10,10,7,10,5,10,10,10,5,5,7,5,10,5,10,5,7,7,5,5,5,7,5,0,7,8,5,0,7,5,3,7,5,8,50,50,0,2,7,50,10,4,2,,22,2,,0,1,,8,1,1,1,213,10
29.04.2020 20:00:42,1000,CROATIA,HR,7,8,8,7,8,5,9,9,8,9,8,7,7,7,10,80,10,10,8,6,5,5,5,10,8,5,5,5,5,5,8,8,8,7,7,6,5,5,7,5,5,5,8,5,5,5,6,8,4,5,4,5,5,3,3,5,4,4,5,5,6,3,3,4,5,6,4,5,5,20,30,4,5,7,50,900,16,2,,38,3,,2,1,,5,2,1,1,213,10
29.04.2020 20:24:40,1081,CROATIA,HR,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,5,10,10,10,10,10,10,10,10,10,5,5,5,10,10,0,10,5,5,10,10,10,0,10,10,0,10,10,10,0,60,5,1,10,50,300,16,2,,45,3,,2,3,,6,2,1,1,213,10
29.04.2020 20:26:41,923,CROATIA,HR,0,2,1,0,0,0,0,0,7,2,0,0,0,0,2,50,30,20,5,5,4,4,4,0,4,0,5,5,8,10,0,4,0,0,5,10,5,7,4,7,8,5,0,5,10,7,5,9,5,5,5,5,8,8,5,5,5,6,0,5,8,8,5,9,5,6,5,8,8,30,30,0,2,5,50,60,4,2,,39,3,,2,6,,9,2,1,1,213,5
29.04.2020 20:27:18,1096,CROATIA,HR,5,5,5,5,5,5,5,5,5,5,4,0,0,0,2,0,0,0,9,8,5,5,5,10,10,10,9,10,10,0,10,10,10,0,0,10,10,10,10,5,5,10,10,5,10,5,10,10,5,10,5,0,5,5,5,0,5,5,0,5,10,5,5,5,5,0,5,5,5,0,0,8,16,10,50,300,4,1,,46,3,,0,1,,4,2,1,1,213,0
29.04.2020 20:40:00,933,CROATIA,HR,7,2,9,10,10,5,5,10,10,9,3,10,0,2,10,25,50,25,8,5,5,6,4,9,5,10,10,10,10,4,10,10,8,0,1,9,5,9,10,7,7,10,6,6,9,9,9,10,8,7,0,0,10,0,4,0,8,0,3,10,10,10,0,9,8,0,5,8,8,10,60,5,16,10,50,300,4,2,,32,2,,0,3,,8,2,1,1,213,0
29.04.2020 20:42:02,2904,CROATIA,HR,6,0,9,10,10,9,9,10,5,10,10,10,5,10,10,50,40,10,2,5,1,7,5,7,5,9,7,8,5,1,10,9,9,1,1,10,8,9,9,7,8,9,9,9,10,9,10,8,8,9,1,1,8,7,8,7,8,9,1,9,8,7,9,6,6,3,4,6,9,70,80,0,3,9,50,15,128,1,,68,3,,2,5,,7,2,1,1,213,0
29.04.2020 20:53:51,1019,CROATIA,HR,9,5,10,8,10,10,10,10,5,10,10,10,10,10,10,0,70,30,8,8,5,6,5,7,5,7,4,6,6,3,8,8,8,3,2,7,6,7,5,5,5,7,7,8,6,7,8,10,8,5,5,5,8,5,6,2,5,7,3,6,7,3,2,7,3,5,5,5,7,10,20,5,16,8,50,9000,105,2,,42,3,,2,3,,6,2,1,1,213,0
