RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2, 
05/16/2020 02:20:52 PM,1004,Taiwan ,ZH,9,5,7,7,10,9,10,10,6,9,4,7,5,8,10,30,50,20,6,8,9,5,6,9,9,9,4,2,2,2,9,9,9,2,2,9,8,8,9,6,5,4,8,8,8,8,10,10,7,7,9,6,3,3,3,2,7,4,3,5,5,5,2,3,4,9,3,4,5,77,28,5,7,10,3,25,3,7,2,,47,3,2,1,,6,,1,1,213,,
05/16/2020 02:22:14 AM,1676,Taiwan ,ZH,9,1,8,10,10,10,10,10,10,10,10,10,7,10,10,30,30,40,6,8,5,5,3,10,7,7,6,1,1,8,10,10,10,1,1,1,1,8,7,6,8,10,8,8,7,8,8,10,8,8,4,3,3,2,2,2,3,4,7,9,7,5,1,4,6,1,2,2,6,42,38,5,16,8,3,25,3,6,2,,54,3,1,5,,6,,1,1,213,,
05/16/2020 02:23:14 PM,749,Taiwan ,ZH,8,4,8,9,9,9,9,9,9,9,5,7,5,8,9,0,50,50,8,8,8,8,7,10,10,7,5,4,4,2,8,8,8,4,4,4,8,9,9,6,8,8,8,7,10,9,9,9,5,7,6,4,6,2,5,4,7,8,8,8,8,2,2,3,7,1,8,6,8,50,50,5,11,7,3,35,3,4,2,,43,3,1,2,,6,,1,2,213,,
05/16/2020 02:28:07 PM,1320,Taiwan ,ZH,10,5,6,10,10,10,10,10,10,5,1,6,5,5,10,100,0,0,1,4,5,5,6,10,5,10,5,2,2,5,5,5,10,3,2,10,8,9,8,8,2,3,9,9,9,9,9,8,7,8,5,8,5,4,7,8,8,8,5,10,10,9,9,9,9,9,9,9,9,5,22,5,5,2,2,25,3,7,2,,27,2,0,1,,6,,1,1,213,,
05/16/2020 02:31:05 AM,1159,Taiwan ,ZH,10,2,10,10,10,3,5,10,4,10,4,10,4,10,10,100,0,0,5,5,6,10,7,10,10,6,5,3,4,4,4,5,10,4,6,5,6,6,5,5,7,5,6,7,6,6,7,8,5,6,7,6,0,2,2,2,2,1,2,6,4,3,3,4,3,3,2,2,2,47,26,5,5,5,1,50,3,4,2,,42,1,0,3,,6,,1,1,213,,
05/16/2020 02:31:51 AM,1440,Taiwan ,ZH,10,1,1,10,10,10,10,10,5,10,5,10,10,10,10,100,0,0,8,5,5,5,10,10,10,5,5,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,5,5,8,7,7,5,8,8,5,9,5,5,5,8,9,8,5,9,8,0,0,5,8,0,5,5,8,47,65,5,9,5,2,25,3,4,2,,29,2,0,1,,6,,1,1,213,,
05/16/2020 02:37:10 PM,2021,Taiwan ,ZH,10,0,7,9,10,10,10,10,8,5,10,10,10,10,10,30,40,30,6,1,5,6,6,10,9,10,10,8,8,5,6,6,6,0,3,5,5,6,8,4,5,10,2,1,3,5,5,4,8,5,1,1,6,5,6,7,7,5,5,6,6,5,2,5,6,5,2,5,3,63,79,4,1,4,3,50,300,4,2,,49,3,3,2,,8,,1,1,213,,
05/16/2020 02:38:28 PM,2317,Taiwan ,ZH,6,5,7,7,10,7,7,10,0,8,2,4,0,8,8,0,40,60,6,8,0,0,0,10,8,0,0,0,0,4,8,8,7,2,4,5,7,8,7,6,5,5,6,7,7,8,8,6,8,7,2,2,4,4,5,5,5,6,6,8,8,5,0,6,6,0,4,5,8,20,20,3,12,9,1,25,3,7,1,,48,1,2,2,,6,,1,1,213,,
05/16/2020 02:40:17 AM,1270,Taiwan ,ZH,9,5,8,8,9,9,9,9,9,10,5,5,5,7,7,30,50,20,7,6,5,5,5,9,9,7,4,2,2,1,9,9,9,1,1,5,5,7,5,5,5,5,7,7,9,9,9,9,8,8,6,6,2,2,4,4,6,6,6,9,9,8,2,7,7,7,7,7,7,6,11,5,7,8,1,25,3,7,2,,22,1,0,4,,6,,1,1,213,,
05/16/2020 02:41:09 AM,1173,Taiwan ,ZH,8,3,10,7,10,10,10,10,10,10,1,1,1,5,8,50,50,0,7,7,0,0,5,10,10,2,2,2,2,0,10,10,10,0,0,6,7,10,10,10,10,10,9,9,10,10,10,10,7,10,2,6,4,8,3,5,3,7,1,8,8,5,1,9,9,1,9,6,6,28,50,5,16,7,1,25,3,7,1,,21,1,0,2,,7,,1,1,213,,
05/16/2020 02:42:10 AM,1314,Taiwan ,ZH,9,0,10,10,10,9,10,10,10,10,10,10,9,10,10,60,30,10,5,6,6,6,4,10,10,5,5,1,1,5,9,10,9,1,10,9,7,8,8,8,5,5,6,9,8,8,9,9,5,7,1,1,3,1,5,5,7,7,5,9,9,5,1,5,8,1,6,6,8,16,33,6,9,6,2,50,3,4,1,,44,2,0,1,,6,,1,1,213,,
05/16/2020 02:45:20 AM,1529,Taiwan ,ZH,7,3,7,8,10,10,10,10,10,10,10,7,7,8,8,70,15,15,5,5,0,6,6,10,6,5,4,3,3,5,7,10,7,3,0,4,3,8,3,4,6,7,2,3,7,4,5,6,6,6,3,3,2,3,2,5,2,3,5,4,6,5,2,5,6,3,6,6,5,50,50,3,4,5,2,25,300,6,2,,25,2,0,4,,9,,1,1,213,,
05/16/2020 02:45:23 AM,999,Taiwan ,ZH,10,4,3,10,10,10,10,10,10,10,6,10,10,10,10,50,25,25,5,5,5,6,5,10,10,9,4,3,3,10,10,10,10,4,10,10,10,10,10,5,5,5,6,7,10,10,10,10,10,10,2,2,4,4,5,6,5,5,5,10,10,10,2,10,10,3,3,10,10,22,56,6,1,5,2,200,900,16,1,,37,2,0,1,,6,,1,1,213,,
05/16/2020 02:49:33 PM,1372,Taiwan ,ZH,9,4,8,2,10,9,8,10,6,10,8,8,3,10,10,30,70,0,6,6,2,9,4,10,7,6,2,3,3,2,9,9,9,0,0,8,9,10,10,7,9,9,6,10,5,7,9,6,7,10,7,7,1,4,7,2,9,9,0,10,10,2,0,9,9,0,1,1,10,16,15,5,11,9,2,25,100,7,2,,23,2,0,3,,3,,1,2,213,,
05/16/2020 02:51:24 PM,1523,Taiwan ,ZH,7,1,5,9,10,9,8,10,6,10,5,10,5,10,6,20,60,20,8,5,5,7,6,5,5,0,0,0,0,5,10,8,10,0,5,0,0,7,10,0,0,10,3,5,4,7,7,7,10,7,0,5,10,0,5,10,5,10,6,10,7,4,3,8,10,5,6,7,7,0,0,8,8,10,3,25,3,6,2,,44,3,0,1,,7,,2,1,213,,
05/16/2020 02:52:30 AM,749,Taiwan ,ZH,5,2,5,9,9,9,9,8,9,9,6,6,6,10,9,40,30,30,5,2,2,2,3,9,10,9,9,2,2,8,3,9,7,3,7,7,8,8,8,8,4,7,5,4,4,4,5,6,5,5,5,8,5,3,2,4,3,4,6,8,8,7,3,6,7,4,5,3,5,35,28,8,12,5,2,50,3,4,2,,39,2,0,3,,10,,1,1,213,,
05/16/2020 03:08:37 AM,960,Taiwan ,ZH,8,2,3,4,10,0,1,1,1,10,1,1,1,10,1,100,0,0,7,3,8,8,10,5,5,3,9,10,7,1,10,10,9,1,1,6,5,9,8,5,7,5,2,7,7,3,3,5,8,6,10,5,2,2,1,1,1,1,2,8,7,2,2,10,4,4,2,2,2,47,36,8,7,3,3,50,3,4,2,,43,3,2,1,,8,,1,1,213,,
05/16/2020 03:08:46 PM,1043,Taiwan ,ZH,8,2,5,8,8,6,7,8,9,8,2,7,6,8,7,60,30,10,3,3,1,6,4,5,3,2,2,2,1,2,4,5,7,3,3,5,7,5,4,6,2,3,4,6,7,8,6,9,5,7,3,3,3,2,3,8,3,8,3,6,8,6,3,7,7,4,3,7,5,7,29,4,10,5,3,25,3,7,1,,47,3,2,1,,7,,1,1,213,,
05/16/2020 03:08:48 PM,1245,Taiwan ,ZH,8,4,4,3,8,8,8,9,9,8,8,8,9,9,7,70,15,15,9,8,7,8,8,7,8,7,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,83,78,8,3,9,1,50,300,4,1,,40,1,0,1,,6,,1,1,213,,
05/16/2020 03:09:01 AM,900,Taiwan ,ZH,7,8,9,8,9,9,9,8,9,8,9,9,9,10,10,40,30,30,3,4,5,5,6,8,8,9,8,8,8,6,9,9,8,8,8,7,8,7,8,6,8,8,4,6,6,6,6,7,6,5,4,5,5,5,5,5,4,5,6,6,6,4,3,4,5,5,6,5,6,10,20,8,6,3,3,25,3,7,1,,69,3,2,5,,7,,1,1,213,,
05/16/2020 03:12:47 AM,1282,Taiwan ,ZH,9,5,8,9,10,10,10,10,7,10,8,10,8,10,10,0,100,0,3,5,7,7,7,10,8,8,6,7,7,8,10,10,10,0,0,5,5,5,5,5,5,5,8,7,6,7,7,6,6,7,8,7,2,0,0,0,0,2,0,8,7,2,0,6,7,2,6,4,3,60,70,5,10,8,2,25,3,4,1,,39,2,1,1,,8,,1,1,213,,
05/16/2020 03:23:55 PM,1145,Taiwan ,ZH,10,0,6,10,10,10,10,8,6,10,4,4,0,10,10,100,0,0,7,6,4,8,10,10,9,10,10,10,5,1,10,10,10,5,5,8,6,10,10,6,5,8,4,7,8,8,8,8,5,6,2,7,8,8,6,8,7,7,1,7,7,3,1,5,6,1,7,7,8,53,53,5,5,7,2,25,3,7,1,,33,2,0,1,,6,,1,1,213,,
05/16/2020 03:27:55 PM,825,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,5,5,6,5,10,0,100,0,10,6,5,5,5,10,10,6,6,5,6,5,5,5,10,5,5,5,4,5,5,5,5,5,10,10,10,10,10,10,10,10,0,0,0,0,6,5,5,5,5,5,6,5,0,5,5,5,5,5,5,52,52,5,16,10,3,50,3,8,2,,41,3,0,1,,6,,1,1,213,,
05/16/2020 03:29:30 PM,899,Taiwan ,ZH,5,5,5,5,5,10,10,10,10,10,5,5,5,10,10,40,30,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,100,10,12,5,3,50,100,16,2,,47,3,3,6,House keeper,6,,1,1,213,,
05/16/2020 03:30:11 PM,1131,Taiwan ,ZH,10,4,10,9,10,10,10,8,10,3,6,8,4,10,10,50,25,25,2,3,0,0,0,10,10,5,5,0,0,0,10,8,9,2,1,6,0,10,5,7,9,10,1,1,3,1,1,6,7,2,9,4,0,2,0,10,1,6,9,10,6,2,0,2,1,1,0,2,10,5,25,5,10,3,1,25,3,7,1,,21,1,0,4,,6,,1,1,213,,
05/16/2020 03:32:22 PM,936,Taiwan ,ZH,6,6,5,7,8,7,8,9,7,9,3,3,3,4,8,30,30,40,8,6,7,7,4,10,9,8,7,7,7,6,7,6,8,4,4,6,7,7,8,5,2,4,7,7,7,7,7,7,4,6,3,5,4,5,3,2,5,5,4,6,7,7,5,5,6,3,6,5,6,22,39,3,7,5,3,25,3,4,2,,38,3,1,1,,6,,1,2,213,,
05/16/2020 03:35:07 AM,1131,Taiwan ,ZH,10,1,10,10,10,10,10,10,10,10,10,10,1,10,10,30,35,35,10,8,1,1,6,10,10,10,5,1,1,5,1,10,10,10,1,1,6,10,10,10,10,10,8,8,6,10,8,9,6,8,8,5,6,2,6,5,5,7,9,10,10,7,2,8,5,9,9,8,9,6,4,5,16,9,3,125,3,7,1,,45,3,3,1,,3,,1,1,213,,
05/16/2020 03:35:57 AM,1733,Taiwan ,ZH,7,0,5,6,9,6,6,8,8,8,7,6,0,3,5,100,0,0,5,6,6,9,6,6,7,0,0,0,0,3,6,8,8,0,0,7,5,5,6,8,8,7,6,3,3,3,7,6,7,6,6,7,4,6,6,8,6,6,5,6,6,0,0,6,4,0,3,2,2,60,31,4,11,5,1,25,3,7,2,,23,1,0,1,,6,,1,1,213,,
05/16/2020 03:36:57 PM,1211,Taiwan ,ZH,8,1,9,8,10,9,9,9,8,8,4,7,4,9,8,50,30,20,7,8,3,8,9,10,10,8,8,8,8,3,8,9,7,3,3,8,8,8,9,1,1,1,5,8,9,6,6,8,6,6,6,8,9,2,2,5,9,8,3,9,9,7,0,6,9,1,2,8,10,0,25,4,7,8,1,25,3,7,2,,44,1,0,6,Running SOHO business,8,,1,1,213,,
05/16/2020 03:44:21 PM,859,Taiwan ,ZH,7,1,9,6,10,10,9,10,8,5,0,2,2,4,6,70,20,10,7,5,0,0,2,10,7,5,0,0,0,0,7,8,6,0,0,5,3,6,8,5,4,4,5,8,6,7,6,7,2,3,7,6,0,0,0,5,2,1,0,7,5,3,0,5,2,0,5,3,7,20,40,5,7,5,1,25,3,7,2,,23,1,0,4,,7,,1,1,213,,
05/16/2020 03:47:11 PM,1539,Taiwan ,ZH,5,5,5,10,10,5,5,10,9,10,5,10,5,5,10,30,50,20,7,5,5,5,6,10,10,9,1,2,9,5,9,9,9,5,9,9,5,10,9,9,10,9,8,8,7,7,9,10,9,8,5,6,4,2,2,2,5,5,9,9,9,6,2,9,9,2,9,10,5,29,29,5,7,6,3,50,3,4,1,,43,3,2,1,,6,,1,1,213,,
05/16/2020 03:50:51 PM,1013,Taiwan ,ZH,10,0,10,0,4,10,10,10,10,5,0,10,0,10,5,0,50,50,0,5,5,6,8,10,10,5,5,10,6,10,5,8,4,5,2,10,4,10,4,3,6,8,10,4,5,4,9,3,4,6,2,6,6,7,3,5,6,7,1,4,5,8,8,7,7,6,4,4,8,0,53,7,11,10,1,250,900,5,1,,35,1,0,1,,1,,1,1,213,,
05/16/2020 03:56:41 AM,2138,Taiwan ,ZH,6,10,5,9,10,8,8,10,2,9,5,5,1,8,10,100,0,0,8,7,5,5,5,10,5,5,0,0,0,5,5,5,5,0,5,5,0,10,10,5,5,5,5,5,5,5,5,7,5,5,5,5,1,0,0,5,0,5,5,8,8,5,1,5,9,1,8,5,5,20,20,5,1,6,1,25,3,7,1,,28,1,0,6,House keeper,6,,1,1,213,,
05/16/2020 03:57:52 AM,2321,Taiwan ,ZH,8,3,5,10,10,7,8,10,10,10,5,5,0,8,10,80,20,0,5,6,5,5,3,9,9,5,5,0,0,2,10,10,10,0,0,5,8,8,5,8,5,5,6,6,8,8,8,8,9,9,1,1,0,0,1,5,5,6,5,7,7,0,0,5,5,2,7,7,6,25,25,5,5,6,3,25,3,4,2,,28,3,1,3,,6,,1,1,213,,
05/16/2020 04:00:38 PM,803,Taiwan ,ZH,8,8,8,7,8,7,7,8,6,8,7,6,6,7,8,50,25,25,7,5,6,5,5,10,7,6,8,6,6,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,40,41,5,10,5,1,50,100,4,2,,37,1,0,3,,6,,1,1,213,,
05/16/2020 04:02:54 AM,1086,Taiwan ,ZH,7,2,2,9,9,8,9,9,1,9,5,10,4,8,9,98,0,2,2,1,2,3,3,10,2,2,1,1,1,7,8,9,9,2,8,8,7,9,7,7,8,9,1,2,2,2,2,3,6,5,8,8,7,3,3,8,7,6,7,7,6,2,3,2,2,2,2,2,2,62,75,3,7,7,1,25,3,4,1,,50,1,0,1,,10,,1,1,213,,
05/16/2020 04:03:57 AM,1255,Taiwan ,ZH,8,2,9,7,9,9,9,10,7,10,7,9,6,6,9,80,15,5,5,5,5,6,5,8,7,5,5,5,7,6,8,7,8,1,1,3,5,4,5,6,5,3,3,5,5,5,5,6,8,8,0,5,0,5,1,0,3,5,5,5,5,5,5,6,5,5,5,6,6,47,42,5,5,7,3,50,3,8,2,,53,3,1,6,House keeper,3,,1,1,213,,
05/16/2020 04:11:35 PM,1030,Taiwan ,ZH,9,5,5,10,10,10,10,8,10,10,10,6,4,6,7,70,15,15,7,3,5,5,5,10,5,6,5,5,5,4,2,10,6,0,0,4,0,2,2,2,0,0,4,5,4,3,4,10,10,10,1,0,0,0,0,2,2,2,0,10,7,7,0,5,6,2,5,5,5,0,21,5,6,10,1,25,300,5,2,,21,1,0,4,,6,,1,1,213,,
05/16/2020 04:13:37 PM,1206,Taiwan ,ZH,8,5,6,8,10,7,8,6,5,7,5,5,5,5,5,90,5,5,4,3,5,5,5,10,8,5,5,5,5,5,5,7,8,5,5,5,5,5,5,5,5,5,3,3,5,5,5,6,5,4,8,9,5,6,6,6,5,5,5,6,6,4,4,5,4,5,5,4,4,50,50,5,9,5,1,50,3,2,1,,26,1,0,3,,8,,1,1,213,,
05/16/2020 04:15:11 PM,936,Taiwan ,ZH,6,6,5,6,5,6,5,5,5,5,6,5,5,5,5,45,30,25,6,6,5,5,5,6,5,5,5,5,6,5,5,5,5,6,6,6,5,5,5,5,5,5,6,5,5,5,6,5,5,5,5,6,5,5,5,6,6,6,5,6,5,5,5,6,5,5,5,5,6,56,56,6,10,5,1,50,100,4,2,,35,1,0,2,,6,,1,1,213,,
05/16/2020 04:16:05 AM,1768,Taiwan ,ZH,7,1,9,1,10,7,7,10,5,9,5,5,1,9,10,70,20,10,4,5,1,5,1,10,5,5,1,1,1,5,7,8,9,1,1,5,5,8,6,8,8,8,3,5,5,5,4,1,5,4,9,2,1,1,1,1,1,4,5,6,5,5,1,5,5,5,5,2,1,6,18,5,5,7,1,25,3,4,2,,49,1,0,1,,6,,1,1,213,,
05/16/2020 04:18:58 AM,1256,Taiwan ,ZH,7,3,7,7,7,6,6,6,7,7,7,8,9,10,10,60,20,20,6,4,5,5,4,10,10,10,10,10,10,6,6,7,7,4,5,7,7,7,7,7,8,7,6,6,8,8,8,10,5,5,7,3,4,4,6,6,6,5,6,6,5,5,4,4,5,5,4,4,7,6,12,1,5,7,2,25,3,7,1,,36,2,0,1,,8,,1,1,213,,
05/16/2020 04:20:53 AM,1806,Taiwan ,ZH,10,1,10,10,10,10,10,10,10,10,9,9,8,9,10,20,40,40,0,1,1,9,9,10,10,8,8,5,8,7,4,10,10,9,6,8,9,7,8,7,5,5,2,4,7,5,6,9,6,7,4,8,2,5,2,6,9,9,5,9,8,5,2,7,8,0,7,9,9,71,62,6,9,3,1,50,300,4,1,,61,1,0,6,contract employee,9,,1,1,213,,
05/16/2020 04:21:21 AM,1067,Taiwan ,ZH,8,2,6,7,8,6,7,9,5,9,7,6,5,7,7,50,40,10,8,5,9,8,8,10,7,3,2,2,2,9,9,9,9,3,4,8,6,8,7,8,7,6,9,9,8,9,9,9,9,8,9,5,6,4,6,5,6,8,6,9,8,6,2,5,5,3,4,3,5,50,50,6,2,8,2,25,3,4,1,,50,2,0,1,,7,,1,1,213,,
05/16/2020 04:22:05 AM,778,Taiwan ,ZH,5,5,4,3,8,8,8,10,7,10,1,1,1,7,8,60,20,20,8,7,1,2,7,10,10,1,1,1,1,1,8,8,5,5,1,1,1,4,5,4,5,1,9,1,6,5,5,9,5,6,5,5,5,1,1,1,5,7,1,5,5,1,1,1,5,5,1,1,1,0,5,5,11,10,3,50,300,4,1,,33,3,2,1,,6,,1,1,213,,
05/16/2020 04:24:35 PM,947,Taiwan ,ZH,10,0,10,10,10,8,8,8,9,9,9,8,9,9,10,50,25,25,6,6,6,6,6,9,9,9,9,9,9,7,7,7,7,5,6,8,7,8,7,7,8,8,4,4,7,7,7,9,7,7,3,3,3,4,4,4,4,5,5,6,4,4,4,4,5,5,4,4,4,6,9,7,5,4,3,25,3,4,2,,69,3,2,2,,8,,1,1,213,,
05/16/2020 04:24:44 PM,1088,Taiwan ,ZH,9,0,6,4,9,0,0,0,0,8,0,10,4,4,1,80,20,0,8,6,0,0,0,10,5,0,0,0,0,7,9,9,9,0,0,5,5,7,7,7,8,9,7,5,5,8,9,7,10,8,8,8,7,3,6,10,7,7,5,9,7,7,0,5,5,2,5,6,9,0,1,5,7,7,3,25,3,7,1,,50,3,2,1,,5,,1,1,213,,
05/16/2020 04:36:37 PM,1146,Taiwan ,ZH,10,5,6,10,10,10,10,8,5,10,5,5,2,5,10,0,75,25,5,4,5,5,5,10,10,8,5,2,3,1,10,10,10,5,0,9,5,10,10,5,0,0,5,10,10,8,8,8,10,10,10,10,0,0,0,5,5,8,5,8,8,8,5,5,10,0,6,5,10,2,20,5,5,9,2,50,300,8,2,,32,2,0,1,,7,,1,1,213,,
05/16/2020 04:38:57 AM,1308,Taiwan ,ZH,10,0,10,10,10,5,10,10,10,10,10,10,5,10,10,60,40,0,5,10,0,5,5,10,5,5,0,0,0,0,10,10,10,0,0,0,0,10,8,0,5,10,5,5,5,3,3,5,0,5,6,6,0,5,0,0,10,6,0,10,10,0,0,3,3,0,0,0,10,0,15,5,16,7,2,25,3,7,2,,23,2,0,4,,6,,1,1,213,,
05/16/2020 04:39:28 AM,854,Taiwan ,ZH,10,5,8,5,9,10,10,10,10,10,5,5,5,9,10,80,10,10,9,9,7,8,8,10,10,10,8,9,10,9,9,10,10,8,7,7,6,10,8,8,8,9,7,8,8,9,9,7,7,9,9,7,6,8,8,10,8,10,8,8,7,9,8,10,8,9,9,9,10,15,50,10,10,8,2,50,900,16,1,,40,2,0,1,,6,,1,1,213,,
05/16/2020 04:42:19 PM,1142,Taiwan ,ZH,10,1,10,10,10,10,10,10,10,10,5,5,10,10,10,40,30,30,6,6,0,0,0,5,5,5,5,5,5,5,10,10,10,0,0,5,5,10,10,10,10,10,8,8,5,8,8,10,10,10,0,0,0,0,8,5,8,8,5,8,8,5,0,10,10,0,5,5,5,30,10,5,1,8,1,50,300,4,2,,45,1,0,1,,5,,1,1,213,,
05/16/2020 04:56:58 AM,1306,Taiwan ,ZH,10,6,7,10,10,10,10,10,10,10,7,8,8,10,10,50,25,25,7,7,7,6,8,10,7,8,6,6,7,7,7,7,7,8,5,7,8,7,7,7,8,5,6,6,6,7,8,7,6,7,7,7,7,7,6,7,7,5,6,5,7,8,7,8,7,7,7,7,5,51,69,6,12,8,1,50,60,8,1,,46,1,0,1,,4,,1,1,213,,
05/16/2020 04:59:25 AM,1334,Taiwan ,ZH,5,5,10,5,10,8,8,9,3,9,2,3,1,5,8,50,0,50,3,4,3,5,2,10,10,1,2,1,1,3,8,8,9,1,1,5,4,7,7,4,4,6,4,5,6,7,6,7,4,8,7,6,6,1,6,1,7,7,2,7,7,5,1,5,8,1,5,6,7,40,33,2,5,5,1,125,3,4,1,,25,1,0,3,,8,,2,1,213,,
05/16/2020 05:03:59 AM,1708,Taiwan ,ZH,7,2,6,2,8,8,9,9,5,5,0,2,4,10,8,50,10,40,7,7,3,5,5,10,9,9,5,5,3,6,9,9,9,1,0,6,6,8,6,7,6,6,8,7,8,8,8,9,4,6,6,7,5,3,6,5,8,6,0,10,8,6,1,6,5,3,7,6,8,8,15,8,9,8,1,25,3,7,2,,24,1,0,4,,3,,1,1,213,,
05/16/2020 05:04:28 AM,1927,Taiwan ,ZH,7,2,7,9,10,10,10,8,7,10,1,1,0,0,8,50,0,50,6,4,0,10,5,10,9,5,5,5,5,3,10,10,10,0,0,1,5,10,8,6,10,10,6,6,8,7,7,6,9,2,10,10,0,1,5,0,5,3,5,10,10,0,0,7,6,0,0,0,5,20,2,5,16,4,1,50,3,7,2,,44,1,0,2,,8,,1,1,213,,
05/16/2020 05:05:55 AM,933,Taiwan ,ZH,10,8,10,10,10,8,9,10,10,10,5,6,6,9,10,70,15,15,7,6,6,6,5,10,10,5,5,5,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,6,5,5,5,5,6,7,5,50,53,5,16,7,3,150,900,4,1,,24,3,1,1,,6,,1,1,213,,
05/16/2020 05:06:53 AM,1055,Taiwan ,ZH,9,3,10,10,10,10,10,9,8,10,3,5,0,5,10,30,60,10,8,8,2,7,2,10,10,7,8,9,10,0,0,10,10,10,0,9,8,10,10,10,10,10,9,10,10,9,9,10,7,8,3,0,6,7,1,1,10,10,4,10,10,3,5,5,5,6,5,5,7,71,18,4,8,7,1,100,3,4,1,,62,1,0,1,,5,,1,1,213,,
05/16/2020 05:27:43 AM,1193,Taiwan ,ZH,5,6,5,6,5,6,5,6,5,6,6,6,6,6,5,50,25,25,7,6,5,6,5,4,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,4,5,5,6,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,6,5,6,53,51,5,7,7,2,100,10,4,1,,51,2,0,1,,2,,1,1,213,,
05/16/2020 05:31:00 AM,1062,Taiwan ,ZH,10,10,5,10,10,10,10,10,5,10,4,10,5,10,10,80,10,10,4,5,5,6,4,10,10,5,5,5,6,5,10,10,5,1,5,10,10,10,6,6,6,6,6,5,6,7,6,7,6,6,6,8,5,4,4,4,10,10,4,6,5,6,7,6,7,6,5,7,6,51,51,0,7,5,3,50,1,4,2,,42,3,2,2,,6,,1,1,213,,
05/16/2020 05:31:32 AM,774,Taiwan ,ZH,9,5,7,8,9,8,9,9,6,8,6,7,6,7,9,60,30,10,8,8,7,8,7,6,6,4,5,5,6,6,7,8,8,5,4,6,6,7,7,6,7,8,8,7,7,6,6,7,6,5,7,8,5,5,5,5,5,6,7,6,7,7,7,7,7,6,6,6,6,44,49,5,9,5,3,50,3,4,1,,51,3,1,6,House keeper,6,,1,1,213,,
05/16/2020 05:34:39 AM,978,Taiwan ,ZH,10,6,5,8,10,10,10,10,9,10,8,7,5,10,10,20,40,40,6,7,6,7,5,10,10,9,8,8,8,6,5,7,10,6,8,8,8,10,10,8,10,5,7,8,6,8,8,10,8,8,6,5,7,5,5,5,6,7,6,7,8,6,5,6,7,7,6,6,7,46,52,5,7,6,3,175,300,4,2,,34,3,2,1,,6,,1,1,213,,
05/16/2020 05:34:50 AM,1031,Taiwan ,ZH,5,6,6,7,6,6,7,7,7,7,6,7,8,7,7,60,20,20,7,7,7,7,7,7,7,7,8,7,7,7,8,8,7,8,7,7,7,8,8,8,7,6,6,8,7,7,7,8,7,8,8,6,7,7,8,8,6,7,7,6,8,7,8,7,8,8,6,6,7,73,72,7,6,7,3,250,100,4,2,,36,3,2,1,,3,,2,2,213,,
05/16/2020 05:37:08 AM,740,Taiwan ,ZH,5,5,5,3,10,10,10,10,10,10,5,5,5,10,10,100,0,0,8,5,0,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,10,5,10,1,10,10,1,5,5,5,5,5,5,5,50,50,5,1,5,1,50,3,5,2,,37,1,0,1,,6,,1,1,213,,
