caseid,q1_1,q1_2,q1_3,q1_4,q1_5,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q4_1_1,q4_2_1,q4_3_1,q5_1,q6_1,q7_1,q7_2,q7_3,q8_1,q8_2,q9_1,q9_2,q9_3,q9_4,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q12_1,q12_2,q13_1,q13_2,q13_3,q13_4,q14_1,q14_2,q14_3,q14_4,q15_1,q16_1,q17_1,q17_2,q17_3,q17_4,q17_5,q17_6,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_7,q18_8,q18_9,q18_10,q19_1,q19_2,q20_1,q21,q22_1,q23,q24,q25,civilstatus,children,jobsituation,jobsituation_other,q26,q27,q28,q29,q30,gender,age,profile_age1,profile_age2,profile_age3,region,household_income,profile_education,tot_time,endtime
1300163084,90,10,60,80,100,8,8,8,3,7,9,9,5,10,10,50,20,30,4,5,5,6,5,10,9,2,1,0,1,2,8,9,8,1,1,9,8,8,8,9,5,2,5,6,6,8,7,8,7,8,2,2,7,7,6,4,6,6,6,1,8,6,5,1,5,7,7,5,4,7,80,90,7,1,7,50,300,7,3,1,1,"",7,1,1,1,213,1,60,3,9,5,1,10,6,1237.682,2020-04-28 07:33:21
1300137088,80,30,90,90,100,8,8,3,1,9,10,10,10,10,10,98,2,0,6,5,5,6,7,10,10,9,1,1,1,3,10,9,9,0,1,7,7,8,5,7,8,8,4,5,9,8,9,9,5,5,6,5,6,0,7,6,9,9,4,1,9,9,5,1,8,5,1,5,6,9,20,20,1,10,6,25,3,6,3,0,5,"",3,2,1,1,213,2,53,2,8,4,4,5,6,3868.945,2020-04-28 08:15:08
1300037706,60,10,50,100,100,5,7,7,1,9,8,10,8,10,10,75,20,5,5,5,0,7,5,10,10,5,0,0,0,3,10,10,10,0,0,7,5,5,8,5,9,5,9,9,9,10,10,8,9,9,6,5,5,5,0,0,5,0,0,0,10,8,0,0,9,0,0,9,9,10,70,70,2,1,5,25,3,2,2,2,5,"",5,2,1,1,213,2,70,4,11,6,2,2,4,1409.702,2020-04-28 08:16:05
1299898864,100,60,80,90,100,10,10,10,8,10,10,10,5,10,10,75,25,0,5,5,5,2,5,10,10,0,0,0,0,2,10,10,10,1,1,10,10,10,5,5,5,10,8,8,5,10,10,8,5,9,6,0,9,0,7,7,5,8,8,5,10,10,7,1,10,7,2,9,10,10,20,20,7,1,5,25,1,0,1,0,5,"",7,1,1,1,213,2,58,3,9,4,5,4,5,2256.936,2020-04-28 08:16:35
1300126020,90,0,80,100,100,6,6,8,5,4,7,7,6,7,10,40,45,15,6,6,5,5,5,10,5,5,5,6,6,3,8,5,5,5,5,6,6,5,6,5,5,5,8,8,9,8,9,9,6,7,1,3,7,0,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,10,30,0,16,5,50,3,2,2,0,5,"",5,2,1,1,213,2,60,3,9,5,5,4,4,1446.035,2020-04-28 08:19:01
1300101470,100,20,50,100,100,7,7,5,1,8,10,10,8,10,10,80,10,10,5,7,1,1,1,10,7,1,1,1,1,2,10,10,7,1,2,6,7,10,5,5,2,3,5,7,7,7,7,7,5,4,7,6,5,0,5,2,5,1,2,1,10,10,5,0,5,5,0,5,5,10,70,80,3,14,7,25,3,7,3,2,1,"",5,2,1,1,213,1,50,2,7,4,3,7,6,1150.011,2020-04-28 08:21:51
1299637738,100,0,100,100,100,6,10,10,10,10,10,10,5,10,10,10,90,0,4,4,0,0,0,10,10,0,0,0,0,1,8,7,4,0,0,7,7,8,6,2,8,8,6,5,10,6,7,10,5,7,7,2,5,0,2,0,3,4,0,6,5,6,4,0,5,5,0,5,0,0,50,40,4,2,7,50,3,4,3,2,5,"",5,2,1,1,213,1,67,3,10,5,1,12,5,1333.044,2020-04-28 08:25:59
1300579126,100,10,100,100,100,10,10,10,1,10,10,10,10,10,10,100,0,0,10,10,10,10,10,10,10,1,1,1,1,5,10,10,10,1,10,10,10,10,10,10,1,1,10,10,1,10,10,10,1,10,10,10,10,10,1,10,1,1,1,1,10,10,1,1,1,1,1,1,1,1,10,10,10,16,5,50,180,4,1,1,5,"",5,1,1,1,213,1,63,3,10,5,1,12,4,696.209,2020-04-28 08:26:46
1299529392,100,20,100,100,100,10,10,10,5,10,10,10,10,10,10,50,25,25,5,5,5,0,5,10,10,5,0,0,0,5,10,10,10,5,0,5,10,10,0,0,0,0,9,10,7,10,10,10,5,10,0,0,5,0,5,0,0,0,0,0,10,10,7,0,5,8,0,10,10,10,50,50,10,16,10,50,900,4,1,2,6,sygemeldt,3,1,1,1,213,1,53,2,8,4,1,2,4,1223.22,2020-04-28 08:26:44
1300586230,100,0,70,100,100,5,5,10,7,10,5,5,3,8,10,50,30,20,6,4,5,5,5,10,5,0,0,0,0,5,10,10,10,0,1,5,5,10,5,5,5,10,4,6,7,7,9,8,4,5,8,5,2,0,3,0,0,5,1,1,10,10,5,0,5,5,0,0,5,7,100,50,7,1,3,25,3,4,1,0,6,Tæt på førtidspension,3,2,1,1,213,1,56,3,8,4,3,2,4,1193.267,2020-04-28 08:33:25
1298894882,70,0,50,80,100,8,9,10,8,8,8,8,4,8,7,80,7,13,5,4,1,3,1,4,3,0,1,0,1,3,8,8,8,0,0,6,3,6,5,5,6,7,3,5,5,6,7,6,5,5,4,5,4,0,2,2,2,2,2,7,8,7,6,0,5,6,0,2,1,7,30,40,1,14,7,50,3,4,1,0,1,"",6,1,1,1,213,1,36,2,4,2,1,4,4,4195.617,2020-04-28 08:52:24
1299954584,100,90,100,100,100,10,10,10,8,10,10,10,5,10,10,75,20,5,10,9,5,5,5,10,10,3,2,2,2,5,9,10,10,1,5,5,5,10,5,5,5,5,5,4,5,4,5,6,10,9,4,1,5,0,1,3,5,5,1,2,10,5,5,1,5,5,3,5,3,9,50,50,5,14,7,50,100,4,3,3,2,"",5,2,1,1,213,1,63,3,10,5,3,5,4,942.757,2020-04-28 08:53:31
1299928200,100,10,50,100,100,10,10,8,2,8,10,10,5,10,10,100,0,0,7,8,8,5,5,10,10,1,1,1,1,9,10,10,10,1,1,6,6,8,8,6,6,6,10,9,6,10,10,6,5,8,5,7,8,0,2,3,4,6,5,1,5,5,7,5,7,6,5,5,6,6,50,50,6,1,7,50,3,7,2,1,5,"",8,2,1,1,213,2,62,3,9,5,3,6,4,887.041,2020-04-28 08:55:32
1300075548,80,30,80,90,100,3,5,2,1,10,9,9,3,10,9,100,0,0,6,7,0,5,0,10,8,0,1,0,0,5,9,9,8,0,3,5,3,9,5,7,5,10,2,2,4,3,7,7,6,7,6,7,2,0,1,0,4,0,0,6,9,6,3,0,6,8,3,3,5,8,70,70,4,14,7,25,3,4,2,0,1,"",6,1,1,1,213,2,31,1,3,2,1,10,7,1569.027,2020-04-28 08:57:59
1300027566,100,0,0,100,100,10,10,10,5,10,10,10,5,10,10,60,30,10,5,7,0,0,0,10,8,0,0,0,0,9,10,9,10,0,0,5,3,5,0,0,2,5,7,8,5,5,8,7,5,5,10,5,3,0,0,0,2,0,0,5,5,7,0,0,6,5,2,0,0,0,90,90,5,7,6,50,3,7,2,3,1,"",4,1,1,1,213,2,49,2,7,3,4,6,5,527.987,2020-04-28 14:59:14
1299837494,0,0,0,80,90,5,6,5,0,0,2,0,5,5,5,100,0,0,8,9,5,5,5,10,10,0,0,0,0,5,10,10,10,5,0,5,5,10,5,5,5,10,9,9,5,7,8,8,7,7,5,0,5,0,0,0,8,7,5,0,8,8,0,0,0,0,5,8,5,5,0,10,8,16,9,50,3,7,3,1,2,"",7,1,1,1,213,2,71,4,11,6,2,6,4,986.176,2020-04-28 09:03:24
1300051232,90,10,100,90,100,6,6,5,2,5,10,10,9,10,10,20,80,0,9,9,5,5,8,10,10,1,1,1,1,2,10,10,10,1,2,5,6,9,6,6,5,5,9,10,6,5,7,10,10,9,4,2,4,0,3,1,6,8,5,2,8,9,5,1,8,9,1,5,5,10,20,60,8,3,5,25,300,7,1,2,5,"",4,2,1,1,213,1,75,4,12,6,3,3,4,1772.463,2020-04-28 09:05:24
1300112938,40,100,10,100,80,6,7,10,1,10,8,8,5,8,3,80,10,10,7,7,0,0,0,7,1,1,1,1,1,2,10,9,8,0,1,5,5,7,6,8,6,5,7,8,4,5,7,3,3,9,2,3,8,0,3,2,6,1,7,2,10,8,0,0,0,0,2,0,0,8,70,50,3,9,7,25,3,7,2,0,4,"",8,1,1,1,213,2,22,1,1,1,5,2,3,1195.359,2020-04-28 09:07:40
1299766722,50,50,50,60,100,7,8,10,5,10,4,5,2,8,5,95,5,0,8,5,8,5,7,10,10,1,1,1,0,5,9,5,5,2,1,5,5,5,5,5,5,5,8,10,9,10,10,4,5,8,6,1,9,0,5,3,0,0,0,5,10,10,7,0,5,3,5,1,8,9,10,10,5,2,10,25,3,7,3,2,5,"",6,1,1,1,213,1,69,3,11,5,3,13,4,2709.94,2020-04-28 09:07:54
1299583388,100,0,100,100,100,5,9,10,0,10,10,10,10,10,10,100,0,0,9,8,5,7,7,9,9,0,0,0,0,0,7,7,8,1,5,10,5,10,10,7,8,7,7,9,7,8,9,9,6,7,6,2,8,0,8,8,1,8,5,5,8,8,8,1,9,5,1,7,8,7,10,50,0,16,8,50,900,4,3,3,1,"",6,1,1,1,213,1,38,2,5,2,3,12,4,1315.82,2020-04-28 09:30:18
1300152124,100,100,100,100,100,10,10,10,1,7,10,10,5,10,10,20,50,30,8,9,1,1,5,10,6,5,0,0,0,1,10,9,10,2,1,1,7,7,1,5,5,8,6,9,9,9,9,10,2,8,10,2,7,0,5,5,9,5,5,1,7,9,5,0,5,8,1,6,8,7,20,20,3,1,7,50,3,4,3,1,1,"",8,1,1,2,213,2,59,3,9,4,1,11,4,2027.561,2020-04-28 09:35:42
1300037722,100,0,100,100,100,3,3,10,0,10,5,5,5,7,0,100,0,0,5,5,0,0,0,10,10,0,0,0,0,5,10,10,10,0,10,5,5,10,10,5,5,5,5,5,10,10,10,10,10,10,0,5,8,0,0,0,0,0,5,0,8,8,0,0,8,0,5,5,8,5,40,40,3,1,5,50,3,7,3,2,6,selvstændig,5,1,1,1,213,2,67,3,10,5,1,7,4,946.262,2020-04-28 09:51:51
1300113158,45,45,45,45,45,10,10,10,10,10,10,10,10,10,10,100,0,0,5,5,5,8,8,10,10,5,1,5,2,10,10,10,10,1,1,10,10,10,10,10,10,10,5,7,5,5,5,10,7,7,5,1,5,10,10,5,5,8,8,1,10,10,10,1,10,3,1,9,8,9,5,5,5,14,10,25,3,6,3,3,6,Sygemeldt,5,2,1,1,213,2,45,2,6,3,5,7,4,2295.683,2020-04-28 09:52:13
1300075662,100,0,100,100,100,10,6,2,1,10,5,10,5,10,10,77,0,23,5,3,0,0,0,5,1,0,0,0,0,2,7,8,5,0,2,6,6,7,3,1,9,10,6,6,6,7,8,8,7,6,5,7,6,0,1,5,5,5,6,0,8,6,1,0,0,6,1,0,3,6,50,50,3,5,7,25,3,7,3,2,6,freelance,6,1,1,1,213,2,72,4,11,6,1,8,6,789.326,2020-04-29 11:13:05
1300113084,0,0,0,40,100,3,0,8,1,8,0,0,0,5,7,85,10,5,9,7,5,7,8,10,10,0,0,0,0,5,8,10,8,0,1,5,4,7,5,3,6,0,9,9,9,10,10,8,5,10,1,0,9,0,5,7,2,6,7,5,10,10,5,0,8,5,9,7,8,8,50,50,7,14,9,50,3,7,3,0,5,"",7,1,1,1,213,2,68,3,11,5,1,4,5,1250.683,2020-04-28 14:39:43
1300137368,100,30,100,100,100,10,10,10,10,10,10,10,5,10,10,50,50,0,7,6,5,4,4,10,7,1,1,1,1,1,10,10,10,1,5,6,3,7,6,6,6,7,8,8,8,8,8,8,3,9,7,1,6,0,3,1,5,5,5,1,10,10,5,1,7,1,1,1,1,5,20,40,10,3,6,50,3,4,3,1,1,"",8,1,2,1,213,2,34,1,4,2,1,11,6,3570.991,2020-04-28 12:32:27
1300560504,70,50,10,90,100,10,10,7,1,10,5,7,7,10,10,66,20,14,9,8,0,5,1,3,3,1,1,1,1,1,10,10,10,1,1,2,5,9,6,5,1,1,6,7,8,8,9,9,3,5,7,5,3,0,1,5,5,7,6,1,10,9,5,0,0,5,3,5,3,9,10,50,5,2,6,50,300,4,2,0,3,"",7,1,1,1,213,1,61,3,9,5,1,2,6,902.708,2020-04-28 12:07:39
1300085200,100,100,100,100,100,5,5,10,5,10,10,10,10,10,10,50,25,25,10,10,0,0,0,10,5,5,0,0,0,0,10,10,10,0,0,8,5,10,8,8,5,10,10,10,5,10,10,10,10,8,7,5,5,0,1,1,1,1,1,1,7,5,1,5,1,1,8,1,1,5,30,30,5,14,7,50,300,2,3,2,5,"",6,1,1,1,213,2,76,4,12,6,4,5,4,1839.708,2020-04-28 10:02:30
1300643232,80,60,50,100,100,10,10,9,9,10,10,10,9,10,10,80,0,20,7,7,5,3,3,10,10,0,0,0,0,5,8,8,8,2,5,5,5,5,5,5,5,5,8,8,8,7,7,9,4,5,7,5,8,0,5,5,5,5,5,5,8,8,5,2,8,5,5,2,2,5,20,20,5,10,4,25,1,7,3,2,1,"",5,2,1,1,213,1,56,3,8,4,4,12,3,1511.213,2020-04-28 10:02:57
1299695926,30,70,20,90,90,0,9,9,0,9,8,10,9,9,10,100,0,0,9,9,0,5,0,10,9,0,0,0,0,0,10,10,9,0,0,5,7,5,5,5,5,7,5,7,10,9,9,8,5,3,8,3,8,0,0,5,7,7,7,5,10,9,5,0,5,5,1,6,5,7,50,50,4,16,8,50,300,4,2,3,1,"",5,2,1,1,213,1,53,2,8,4,4,5,4,9590.435,2020-04-28 10:08:09
1299809098,100,10,10,100,100,10,10,10,7,10,10,10,5,10,10,100,0,0,5,3,5,5,5,10,10,1,1,1,1,5,10,9,10,1,1,7,5,7,7,7,5,7,8,8,5,7,7,5,5,10,1,2,7,0,5,5,1,5,7,5,6,5,7,5,6,1,9,5,1,2,80,90,5,7,3,0,3,3,1,2,3,"",5,1,1,2,213,2,61,3,9,5,1,12,1,1150.511,2020-04-28 10:12:57
1300101232,50,100,10,80,70,2,1,5,1,3,1,2,5,5,5,100,0,0,8,8,8,10,1,10,10,1,1,1,1,1,10,10,10,10,1,6,1,8,8,1,1,10,5,10,10,10,10,8,10,5,1,6,9,0,1,1,8,1,1,10,8,1,1,1,1,1,5,1,1,5,90,90,7,3,5,25,3,7,3,2,5,"",6,1,1,1,213,1,73,4,12,6,3,6,4,1271.436,2020-04-28 10:55:19
1300037624,100,100,100,100,100,10,10,10,10,10,10,10,10,10,10,100,0,0,10,10,10,10,10,10,10,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,9,10,10,10,10,10,10,10,5,5,5,5,10,10,5,10,5,5,1,5,5,5,10,10,10,10,99,150,200,150,1,4,5,"",10,1,1,2,213,1,77,4,12,6,1,1,1,1211.207,2020-04-28 11:00:07
1300075500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,5,7,5,5,5,5,10,5,8,5,5,5,5,10,10,10,0,0,10,10,10,10,5,5,10,8,10,9,5,9,10,9,8,2,2,6,0,5,5,0,0,0,0,9,9,8,1,5,5,0,0,0,0,0,0,0,3,6,25,3,7,2,0,3,"",5,1,1,1,213,1,53,2,8,4,3,13,1,1383.528,2020-04-28 11:02:47
1300615844,60,90,10,90,100,8,8,9,8,10,8,9,9,10,10,100,0,0,9,9,5,7,5,10,10,2,2,0,0,4,10,10,10,7,2,8,8,5,6,5,7,5,9,8,7,8,9,9,4,8,9,3,8,0,6,3,3,9,7,5,9,8,5,1,9,7,3,5,8,7,60,60,7,8,9,50,3,7,3,2,1,"",8,1,1,1,213,2,60,3,9,5,1,10,4,17190.936,2020-04-28 14:04:37
1299917160,80,50,90,80,100,8,8,9,9,7,1,1,1,1,1,30,70,0,9,8,9,5,3,10,10,1,1,1,2,3,2,10,9,2,2,6,4,8,8,7,4,6,10,8,9,9,10,9,5,8,7,9,7,5,2,5,6,2,2,5,5,2,6,8,8,5,6,5,6,3,20,20,8,14,9,0,3,4,3,2,1,"",8,1,1,1,213,2,45,2,6,3,2,7,4,612.674,2020-04-28 11:46:30
1300051586,100,0,100,100,100,5,0,5,0,0,10,10,5,10,10,100,0,0,6,8,0,3,0,10,10,0,0,0,0,5,10,10,10,0,5,0,0,0,5,10,5,10,8,5,2,5,5,5,9,7,0,5,5,5,0,0,0,5,0,3,10,8,0,0,0,0,0,0,0,5,0,50,4,5,7,50,3,4,1,0,5,"",4,1,1,1,213,2,48,2,7,3,1,3,1,1649.781,2020-04-28 12:03:35
1300075942,100,0,90,100,100,9,10,9,9,9,0,0,0,0,0,100,0,0,10,5,5,0,0,9,9,0,0,0,0,5,10,10,10,0,0,5,5,10,10,10,5,10,10,5,0,5,5,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,10,50,50,10,1,10,50,300,1,1,2,5,"",5,1,1,1,213,2,71,4,11,6,2,2,4,970.451,2020-04-28 12:30:56
1300740048,100,100,100,100,100,10,10,5,5,10,5,5,5,5,5,73,10,17,4,4,0,5,5,10,10,5,5,5,5,5,5,10,10,0,0,10,5,4,5,5,5,5,5,5,10,8,7,10,4,5,8,5,5,9,5,10,0,5,5,0,7,6,5,5,4,3,4,5,5,5,1,1,5,1,8,50,2,5,2,1,2,"",5,2,1,1,213,1,48,2,7,3,2,3,1,684.664,2020-04-29 07:59:50
1300847694,9,1,9,9,9,9,9,5,5,9,9,9,9,9,9,100,0,0,7,8,5,5,5,9,9,0,0,0,0,3,9,9,9,0,0,9,9,9,5,6,5,6,9,7,9,9,9,9,5,9,5,1,9,0,5,7,4,7,6,0,9,9,5,0,5,7,2,7,8,9,8,8,3,14,8,50,1,4,3,2,1,"",8,1,1,2,213,2,48,2,7,3,1,12,4,1525.324,2020-04-28 16:24:01
1300870234,80,0,100,100,100,10,10,10,10,10,6,8,7,10,10,44,46,10,5,5,8,7,5,10,8,0,0,0,0,3,7,7,8,1,4,8,9,10,10,10,8,5,7,7,7,8,8,6,3,7,4,1,7,0,1,10,1,1,10,1,9,6,5,1,5,4,1,1,1,7,50,50,4,5,6,50,3,6,3,2,1,"",7,2,1,2,213,1,48,2,7,3,2,12,4,1213.762,2020-04-28 16:50:08
1300946448,100,0,100,100,100,10,10,10,5,10,10,10,10,10,10,100,0,0,5,5,5,10,5,10,10,0,0,0,0,0,10,10,10,0,0,5,5,5,5,5,5,5,10,10,10,10,10,10,0,0,0,5,5,0,1,1,1,5,1,1,10,10,10,0,10,10,5,0,10,10,50,50,10,1,5,50,3,4,3,2,5,"",5,1,1,1,213,2,71,4,11,6,1,4,1,843.496,2020-04-28 17:06:48
1300910004,70,20,80,70,100,9,9,9,5,10,9,10,5,10,10,100,0,0,9,9,5,6,5,10,9,2,1,1,1,1,9,9,9,8,1,7,7,9,8,8,7,4,9,9,8,8,8,9,6,9,4,2,9,0,1,6,1,6,6,1,10,9,8,1,5,1,1,5,6,7,10,20,5,8,6,25,3,7,2,3,1,"",8,2,1,2,213,1,55,3,8,4,4,11,4,1443.486,2020-04-28 17:39:33
1301002584,80,10,80,90,100,9,9,9,7,9,8,9,8,9,9,100,0,0,9,9,5,5,3,10,9,0,0,0,0,2,8,7,7,2,2,5,5,5,5,5,5,5,6,7,7,8,8,8,5,7,3,3,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,10,10,5,1,7,50,3,4,3,2,6,selvstændig,6,2,1,1,213,2,70,4,11,6,1,8,1,680.129,2020-04-28 18:24:10
1301004950,100,80,80,90,100,10,10,5,5,10,10,10,10,10,10,100,0,0,7,8,6,8,7,10,10,1,1,1,1,5,10,10,8,1,3,5,5,10,10,10,6,4,8,8,10,7,8,10,1,5,10,5,8,1,1,5,1,8,5,1,10,10,4,1,10,10,7,7,7,8,50,50,8,1,5,50,3,4,3,1,1,"",7,1,1,1,2121,1,50,2,7,4,1,8,4,799.642,2020-04-28 18:40:44
1300765446,90,0,100,100,100,10,10,10,1,5,10,10,1,10,10,100,0,0,5,4,5,1,1,10,7,5,1,1,1,5,7,8,8,8,5,5,5,5,5,5,5,5,6,7,10,8,10,10,8,6,5,8,5,5,2,2,7,10,2,5,9,5,5,5,1,1,9,1,1,5,50,50,4,8,5,50,300,4,3,2,5,"",7,1,1,1,213,1,72,4,11,6,3,5,1,1265.989,2020-04-29 14:00:28
1300924488,100,0,100,100,100,10,10,10,7,10,7,7,1,8,10,45,47,8,8,7,5,5,1,10,10,1,1,1,1,1,10,9,9,0,0,7,8,10,6,5,5,7,6,8,8,7,8,10,2,6,8,5,2,0,3,2,1,1,1,1,9,8,5,1,7,9,0,2,7,7,60,40,4,8,7,50,300,4,1,1,4,"",4,1,1,1,213,1,44,2,6,3,2,2,4,4192.066,2020-04-28 19:33:09
1301076176,10,5,30,70,99,7,5,5,5,5,5,6,0,5,5,50,20,30,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,6,5,6,5,6,5,6,5,20,5,16,5,50,300,4,1,0,1,"",5,1,1,1,213,1,41,2,5,3,1,6,4,604.187,2020-04-28 19:44:23
1300955040,100,0,70,100,100,8,9,10,10,10,10,10,10,10,10,100,0,0,8,9,6,5,5,10,10,1,1,1,1,1,10,10,10,1,1,5,5,5,5,5,5,9,8,8,5,6,10,7,8,7,1,1,9,0,1,1,1,1,1,1,5,5,5,5,6,5,6,6,5,5,20,30,8,1,8,25,3,4,3,4,5,"",7,2,1,1,213,1,77,4,12,6,4,4,4,879.66,2020-04-28 19:47:52
1301079350,0,0,0,0,0,4,4,3,7,5,1,2,4,3,5,92,8,0,5,6,6,5,3,10,10,5,2,10,10,6,9,9,10,1,1,5,5,3,7,4,3,2,3,4,3,3,6,3,1,6,10,5,3,0,3,2,7,7,5,3,8,5,5,0,3,0,3,3,4,7,65,70,2,4,6,25,900,4,3,2,1,"",5,2,1,1,213,1,52,2,7,4,2,7,3,870.895,2020-04-28 19:51:35
1301033984,100,10,100,70,100,10,10,10,7,10,8,9,4,10,6,25,65,10,9,7,5,10,8,10,10,5,1,8,1,2,7,8,7,2,2,8,6,2,8,7,7,7,8,8,7,3,8,9,7,8,5,1,7,0,2,3,1,2,2,1,8,9,7,5,6,5,6,6,5,5,10,10,8,9,7,50,3,4,1,0,5,"",4,2,1,1,213,1,73,4,12,6,4,2,1,1454.389,2020-04-28 20:00:18
1301084574,5,5,3,10,2,9,6,7,0,3,10,9,7,10,9,70,18,12,7,7,0,5,2,10,9,0,0,0,0,0,10,10,10,0,0,5,5,6,5,5,5,5,9,8,3,9,10,4,5,7,6,9,7,0,5,10,2,2,4,10,9,9,0,0,0,0,0,0,0,5,1,1,1,16,6,25,3,7,1,0,1,"",7,1,1,1,213,1,35,2,4,2,1,4,2,922.753,2020-04-28 20:06:38
1301116256,100,10,90,80,100,10,9,8,8,9,5,9,5,9,9,53,23,24,7,7,9,9,5,10,9,1,1,1,1,5,8,8,7,5,4,5,8,9,9,9,5,3,7,7,9,7,7,7,5,5,7,7,7,0,8,5,6,4,5,4,9,9,5,1,7,7,1,5,5,9,50,60,5,3,7,25,3,7,2,1,1,"",6,1,1,1,213,1,38,2,5,2,2,13,4,1042.855,2020-04-28 20:37:21
1301116342,75,90,50,100,100,8,8,2,0,7,5,9,0,9,9,98,2,0,4,4,9,7,7,9,9,0,0,0,0,0,9,9,9,0,7,9,5,9,5,8,5,9,4,5,9,5,5,5,4,5,8,8,2,0,0,0,0,0,0,0,6,6,5,2,0,0,5,5,8,0,1,1,5,1,4,50,900,7,1,0,1,"",5,2,1,1,213,2,62,3,9,5,1,4,4,1485.423,2020-04-28 20:48:27
1301103862,80,90,80,100,100,10,10,10,6,10,10,10,7,10,10,80,10,10,9,6,9,10,1,10,10,1,1,1,5,5,10,10,10,1,1,10,10,10,5,1,1,9,10,10,5,8,8,10,2,9,8,1,9,10,1,1,1,1,1,1,10,10,1,1,8,1,1,1,1,9,90,90,5,1,9,50,300,4,2,3,5,"",5,2,1,1,213,1,70,4,11,6,2,12,1,1154.546,2020-04-28 20:49:15
1301115946,70,30,70,80,80,8,8,8,7,8,7,8,10,8,9,90,10,0,7,8,5,5,5,9,9,5,5,5,5,5,8,8,8,5,2,6,6,6,7,7,7,5,7,7,7,7,7,7,6,7,5,2,5,7,2,2,2,2,2,2,7,8,5,5,9,5,5,5,5,5,20,20,5,10,7,25,3,4,3,2,6,Efterløn,5,1,1,1,213,1,65,3,10,5,5,4,4,1287.701,2020-04-28 20:56:16
1301116234,100,10,100,100,100,10,10,10,9,10,10,10,10,10,10,50,50,0,7,5,6,5,3,10,10,0,0,0,0,0,10,10,10,0,0,8,5,8,8,5,9,9,9,9,9,9,9,10,8,10,2,2,4,0,0,0,0,0,0,0,5,5,5,5,8,7,5,5,5,5,30,40,4,16,5,50,3,4,1,2,6,Fleksjob,7,1,1,1,213,1,54,2,8,4,4,3,2,1639.986,2020-04-28 20:59:27
1300765344,100,50,80,100,100,10,9,10,6,10,10,10,1,10,10,52,30,18,10,9,1,1,1,10,9,1,1,1,1,3,10,10,10,1,1,7,5,7,4,2,1,7,9,10,10,10,10,10,9,9,1,2,9,1,1,4,1,5,4,1,9,9,5,1,9,9,1,5,5,5,50,30,4,1,7,25,3,7,3,2,6,Freelance,6,1,1,2,213,1,59,3,9,4,1,3,2,1418.966,2020-04-28 20:59:44
1301103866,100,0,100,80,100,10,10,7,4,10,10,10,10,10,10,50,40,10,5,5,3,6,5,10,7,1,1,1,1,5,10,10,10,1,1,5,5,5,5,5,5,5,1,1,8,3,3,10,5,5,8,5,1,5,1,5,1,5,1,1,9,9,2,2,5,5,1,1,2,10,60,50,7,12,3,50,0,0,3,2,6,Sygemeldt,4,2,1,1,213,1,42,2,5,3,4,6,4,1480.129,2020-04-28 21:02:15
1300941398,98,20,100,98,100,8,9,10,7,10,10,10,7,9,10,70,20,10,8,7,5,5,3,10,10,5,2,2,2,5,8,8,8,2,4,5,5,8,5,3,4,5,8,8,6,8,8,8,5,7,6,3,8,0,2,2,2,4,2,2,7,6,5,5,8,2,8,6,7,7,3,5,6,1,8,50,3,4,1,0,3,"",8,1,1,1,213,1,52,2,7,4,4,12,4,1600.9,2020-04-28 21:03:28
1300765358,50,50,40,50,60,6,6,10,6,7,7,6,6,8,8,57,43,0,5,5,7,6,6,5,5,5,5,5,5,7,7,6,6,6,8,5,5,5,5,5,5,5,7,6,5,5,5,5,6,7,5,5,5,5,5,5,5,5,5,5,7,6,6,6,6,6,6,9,6,7,50,50,6,3,5,10,18,10,1,0,3,"",5,1,1,1,0,2,41,2,5,3,3,2,1,231.332,2020-04-28 21:14:50
1301138776,90,10,50,100,100,10,7,10,7,10,7,7,1,5,10,21,41,38,5,7,5,5,6,10,7,0,0,0,0,6,10,10,10,0,0,5,5,6,8,5,3,5,7,5,5,8,8,9,8,10,2,1,7,0,1,1,1,5,2,0,9,7,6,1,5,1,5,5,2,7,50,60,5,1,7,25,300,4,3,2,1,"",5,1,1,1,213,1,68,3,11,5,1,6,4,1881.073,2020-04-28 21:27:47
1300924688,80,20,70,100,100,2,5,5,1,10,10,10,5,10,10,0,10,90,8,8,1,5,1,7,5,1,1,1,1,0,10,10,10,0,0,6,6,9,5,5,9,10,7,7,9,9,9,9,5,8,3,1,5,0,5,1,1,1,5,1,10,8,5,1,7,5,3,7,7,6,30,50,5,4,9,25,3,7,3,2,5,"",6,1,1,1,213,2,69,3,11,5,4,6,2,1548.872,2020-04-28 21:32:25
