Duration_sec,RecordedDate,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self_control__1,trait_self_control__2,trait_self_control__3,trait_self_control__4,Self_esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,CRT1,CRT2,CRT3,Country
3653,   5/7/2020 1:15,PL,9,7,9,9,10,10,9,10,2,7,5,5,2,9,7,5,55,40,6,6,9,9,8,10,10,5,5,5,5,3,9,9,9,1,1,8,8,9,9,8,9,7,5,6,8,7,7,9,8,9,3,1,5,0,3,4,0,6,3,8,9,8,2,0,8,8,1,6,7,8,20,20,5,16,7,2,,55,1,2,2,,6,4,1,1,213,50,100,4,Poland
4767,   5/7/2020 1:17,PL,6,0,8,8,10,9,5,9,3,10,9,10,2,10,10,80,20,0,2,4,5,8,5,9,8,6,7,5,6,4,9,9,9,0,5,7,5,8,8,7,5,9,1,3,3,3,5,7,4,5,4,3,2,0,7,5,6,6,3,6,8,8,1,0,5,5,8,1,3,7,20,50,6,11,5,2,,36,2,0,3,,6,1,1,1,213,25,3,7,Poland
2155,   5/7/2020 1:21,PL,0,0,2,4,4,0,1,9,0,0,3,2,3,3,2,80,10,10,3,3,10,0,10,9,10,10,10,10,0,1,8,9,10,0,0,9,9,10,10,3,2,0,10,10,9,9,10,10,9,10,1,0,4,0,5,10,5,3,5,5,9,8,5,10,9,9,1,10,9,9,0,0,5,16,10,2,,42,1,1,2,,6,1,1,1,213,50,90,4,Poland
1413,   5/7/2020 1:23,PL,10,1,10,10,10,0,0,10,10,0,5,10,0,10,5,100,0,0,10,8,0,10,0,10,10,0,0,10,0,0,10,10,10,0,0,5,5,10,10,0,0,0,10,10,10,10,10,10,5,10,0,8,7,10,0,5,5,10,5,5,5,5,0,0,10,5,0,10,10,5,50,0,9,16,10,1,,37,3,4,1,,6,1,1,1,213,25,100000,415243453,Poland
4509,   5/7/2020 1:26,PL,10,0,10,10,10,8,8,7,6,10,10,10,10,10,10,100,0,0,6,7,7,10,8,10,10,8,8,0,5,2,10,10,10,0,0,8,7,9,7,7,5,2,8,8,10,7,8,10,5,10,5,3,5,8,5,1,1,5,5,4,10,10,4,0,5,8,3,4,1,10,50,70,8,16,4,1,,65,3,1,1,,8,4,1,1,213,50,100,4,Poland
2447,   5/7/2020 1:28,PL,7,2,9,9,10,9,9,10,6,10,7,7,4,3,4,0,0,100,7,7,0,0,0,4,3,3,4,5,5,6,10,10,10,0,9,3,7,8,3,9,9,10,7,7,7,7,7,7,8,10,6,3,8,6,3,3,7,2,3,7,10,7,2,1,5,3,5,5,5,5,80,90,4,16,7,2,,56,3,2,1,,5,4,1,1,213,12,3,,Poland
3722,   5/7/2020 1:37,PL,10,0,10,10,10,10,10,10,6,8,10,10,10,10,10,0,100,0,3,4,5,5,5,7,7,5,0,0,3,5,10,10,10,0,0,5,4,6,7,3,7,7,0,0,8,8,7,10,5,9,7,3,2,0,3,4,7,6,4,5,10,10,3,0,7,4,4,3,2,10,70,70,3,3,8,2,,42,1,0,1,,6,4,1,1,213,50,300,8,Poland
2049,   5/7/2020 1:37,PL,8,3,8,9,10,9,9,10,6,10,6,6,4,7,7,0,50,50,6,6,4,5,5,10,10,1,0,1,1,4,10,9,10,0,5,5,7,10,8,8,7,9,6,6,8,6,6,8,6,5,6,4,6,0,5,4,2,4,2,6,10,10,7,1,7,7,2,7,7,8,60,80,4,16,4,2,,70,1,0,5,,7,4,1,1,213,25,300,2,Poland
2278,   5/7/2020 1:38,PL,9,1,0,8,0,8,8,8,7,7,9,6,6,6,6,40,55,5,8,7,10,8,7,10,10,7,6,6,5,6,8,8,7,3,4,9,10,10,8,3,4,2,8,7,5,6,7,8,4,7,6,1,7,8,5,4,4,5,5,4,8,8,5,3,8,5,5,7,6,7,50,50,4,2,7,1,,66,3,2,5,,8,1,1,1,213,50,300,4,Poland
2666,   5/7/2020 1:42,PL,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,6,5,5,5,5,5,5,5,5,5,5,7,7,7,5,7,5,7,5,5,5,50,50,5,8,5,1,,35,2,1,1,,6,1,1,1,213,50,300,4,Poland
3445,   5/7/2020 1:43,PL,9,1,6,10,10,7,7,9,6,5,7,5,1,8,6,50,50,0,6,6,1,4,5,9,6,1,1,1,1,7,9,8,9,0,2,5,6,6,5,8,7,8,6,6,8,8,8,9,6,7,7,4,7,0,1,5,5,5,5,5,5,6,3,3,2,6,3,5,6,5,50,50,5,14,6,2,,67,1,3,5,,6,1,1,1,213,25,3,,Poland
1696,   5/7/2020 1:45,PL,3,5,5,5,10,5,5,10,3,7,4,4,0,5,2,50,30,20,6,7,5,3,0,9,7,5,1,0,0,5,8,8,9,1,5,6,7,9,9,10,5,0,7,7,5,6,7,8,5,8,5,1,8,6,5,5,8,6,5,5,6,5,5,1,5,5,5,5,3,3,50,50,5,10,5,1,,55,3,1,1,,6,1,1,1,213,50,300,4,Poland
4066,   5/7/2020 1:47,PL,10,7,10,10,10,9,7,10,10,10,10,10,2,10,10,50,30,20,10,8,5,7,4,10,10,3,0,0,0,2,10,10,10,10,0,10,7,10,8,4,8,0,9,8,8,9,9,10,6,10,1,1,7,0,7,4,3,6,6,2,10,10,3,0,10,8,0,6,6,10,50,50,8,10,10,2,,46,3,4,1,,6,4,1,1,213,25,31,1,Poland
5097,   5/7/2020 1:48,PL,5,1,8,7,9,10,10,10,10,10,1,1,0,3,4,100,0,0,2,4,6,5,5,9,7,9,9,9,9,3,7,8,8,2,2,6,7,8,8,10,5,1,9,8,6,5,5,7,5,7,2,5,5,0,8,1,7,5,1,2,8,5,5,1,3,3,5,1,3,5,10,20,5,16,9,1,,34,1,0,1,,7,4,1,1,213,50,3,7,Poland
34353,   5/7/2020 1:50,PL,8,2,9,9,10,5,5,8,2,10,8,10,0,10,9,70,30,0,3,5,8,9,8,10,10,10,10,10,10,6,10,10,10,0,5,10,10,10,7,7,10,10,1,6,4,6,6,1,4,9,7,0,9,6,8,5,5,6,10,5,10,10,5,0,9,9,10,6,7,10,50,50,7,7,1,2,,60,3,2,5,,6,1,1,1,213,50,300,,Poland
1798,   5/7/2020 1:54,PL,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,10,8,8,10,10,10,10,10,10,7,5,5,0,10,10,10,0,0,9,9,10,9,10,9,9,9,9,10,8,8,10,5,9,5,5,7,0,5,5,5,5,5,5,10,10,5,0,7,8,10,5,5,10,50,50,9,16,7,2,,59,3,1,5,,6,4,1,2,213,50,3,7,Poland
2290,   5/7/2020 1:55,PL,9,1,10,9,10,8,8,10,9,10,10,8,0,10,10,0,80,20,9,9,5,5,5,10,7,5,5,5,5,5,10,10,10,1,1,9,9,9,7,7,7,8,9,8,9,8,9,10,8,8,7,3,5,0,5,5,5,5,5,5,10,10,5,0,5,5,3,5,5,10,60,60,4,16,9,2,,72,1,1,5,,6,1,1,1,213,50,3,4,Poland
1713,   5/7/2020 1:56,PL,9,0,10,10,10,7,8,8,8,10,10,10,5,10,10,0,60,40,4,4,1,1,1,10,7,0,0,0,0,3,9,9,9,0,1,9,5,10,9,10,1,1,5,4,9,8,8,8,5,8,7,5,5,0,5,2,1,1,5,5,9,9,8,0,7,9,0,5,8,6,70,70,4,16,5,2,,76,3,0,5,,5,1,1,1,213,50,3,4,Poland
1962,   5/7/2020 1:56,PL,10,2,9,10,10,6,9,10,4,10,10,10,1,10,10,50,50,0,2,3,7,10,6,10,10,10,9,8,9,8,10,10,10,1,2,10,9,10,9,3,10,2,10,10,9,10,9,9,7,10,8,0,5,9,10,5,6,7,5,6,10,10,7,1,10,9,10,8,9,9,40,70,5,11,10,2,,28,2,1,2,,6,4,1,1,213,50,300,16,Poland
2576,   5/7/2020 1:56,PL,9,1,9,9,9,5,5,5,2,7,6,6,4,6,6,50,50,0,7,9,5,9,6,10,10,6,5,5,5,5,8,6,6,8,5,5,7,7,7,7,7,8,8,8,8,8,8,6,5,8,5,2,5,0,6,5,5,2,4,2,5,2,2,1,1,0,7,0,0,6,20,20,9,5,5,1,,53,3,2,2,,6,4,1,1,213,50,300,4,Poland
2084,   5/7/2020 1:57,PL,10,1,8,10,8,7,8,8,1,9,5,5,1,7,10,100,0,0,10,7,7,8,7,7,7,9,8,5,5,2,10,9,8,10,0,8,3,10,8,3,5,9,5,10,8,5,5,7,2,5,9,1,9,0,5,5,0,8,5,8,10,8,5,8,8,5,3,10,8,10,50,80,5,6,5,1,,64,3,3,5,,6,4,1,1,213,25,300,6,Poland
2496,   5/7/2020 1:59,PL,10,1,9,9,10,7,7,9,5,7,10,10,0,8,8,50,50,0,3,6,0,6,5,10,8,0,0,0,0,3,10,10,10,0,0,5,7,9,10,8,9,9,3,5,2,8,8,6,4,8,7,7,8,0,5,0,10,5,0,5,9,9,5,0,5,5,0,0,5,5,30,50,4,4,6,2,,47,3,2,1,,4,4,1,1,213,50,300,7,Poland
964,   5/7/2020 2:01,PL,9,10,2,10,10,4,4,10,8,10,9,9,4,10,3,0,50,50,3,5,5,5,5,7,7,0,0,0,0,7,10,10,8,3,6,5,5,7,8,6,8,10,4,4,9,8,8,6,2,8,7,7,7,0,6,5,4,10,6,6,9,8,5,0,7,7,8,5,7,8,60,70,2,14,9,2,,38,1,0,1,,4,1,1,1,213,25,300,12,Poland
2561,   5/7/2020 2:03,PL,5,0,1,10,10,5,5,10,5,10,5,10,2,10,5,100,0,0,5,8,5,5,5,10,5,5,2,5,2,2,9,8,6,1,1,5,5,3,3,7,7,7,5,5,5,5,7,10,8,8,0,5,8,5,5,3,7,7,5,5,10,10,5,5,10,9,10,5,5,10,50,50,6,16,9,1,,67,3,2,5,,6,1,1,2,213,50,1,0.5,Poland
2314,   5/7/2020 2:06,PL,8,8,8,8,9,8,9,9,8,8,8,8,8,8,6,90,10,0,6,7,7,9,9,9,9,3,7,7,8,8,9,8,9,8,8,8,8,9,9,8,8,9,7,9,8,8,8,8,3,8,7,6,9,0,10,9,4,7,7,8,9,10,10,0,8,10,9,8,7,7,50,50,7,7,8,2,,63,3,4,5,,7,4,1,1,213,50,3,4,Poland
1876,   5/7/2020 2:06,PL,10,1,0,5,10,5,5,2,2,0,5,5,5,5,5,80,20,0,5,5,0,10,0,10,5,8,0,0,1,0,10,10,10,0,0,0,0,0,0,0,10,5,5,5,0,5,5,5,5,5,0,10,5,5,2,0,1,2,0,5,8,5,0,0,0,0,10,5,0,5,0,50,0,16,5,1,,78,3,2,5,,6,4,1,1,213,50,1,4,Poland
1788,   5/7/2020 2:08,PL,10,0,10,10,10,10,10,10,8,10,10,10,5,10,8,0,100,0,7,7,5,5,0,10,10,8,2,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,3,5,8,9,10,10,7,9,3,5,5,0,0,0,0,0,0,9,10,10,5,0,10,10,0,0,0,10,50,70,5,16,5,2,,70,3,2,5,,4,1,1,1,213,50,3,4,Poland
632,   5/7/2020 2:09,PL,10,0,5,10,10,10,10,10,8,10,5,5,5,5,5,10,40,50,5,5,5,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,8,3,5,1,,59,3,0,1,,6,1,1,1,213,50,300,4,Poland
1738,   5/7/2020 2:13,PL,9,6,7,6,7,6,7,8,7,6,8,8,5,9,9,20,40,40,8,7,6,6,5,10,10,6,6,6,6,3,6,8,6,2,3,7,5,7,5,4,6,5,7,6,8,6,7,5,6,8,7,6,5,5,5,4,7,4,5,0,5,5,5,5,5,5,5,5,5,5,10,40,5,3,9,1,,18,1,0,4,,8,4,1,1,213,50,300,,Poland
1097,   5/7/2020 2:15,PL,6,6,7,7,7,6,6,6,6,6,7,7,7,7,7,10,60,30,7,8,8,7,7,7,7,6,7,7,7,6,7,6,6,6,8,8,8,9,8,9,8,9,7,7,6,7,6,7,6,7,6,7,4,8,7,7,6,7,6,7,8,8,8,8,8,7,7,8,7,8,60,60,8,3,7,2,,56,3,3,1,,8,4,1,1,213,50,900,4,Poland
3497,   5/7/2020 2:18,PL,8,2,9,8,10,8,8,8,6,6,9,9,1,10,10,0,60,40,7,7,0,0,0,3,2,4,2,1,2,9,9,10,10,2,5,8,9,9,9,9,10,10,5,5,3,1,4,8,4,7,9,7,3,0,3,1,8,5,1,7,9,6,3,0,5,8,1,1,2,9,50,70,5,15,7,1,,66,3,2,6,,7,4,1,1,213,50,3,4,Poland
919,   5/7/2020 2:18,PL,6,7,7,6,7,7,6,6,6,6,7,7,7,7,7,100,0,0,9,6,6,7,7,6,6,7,7,8,7,7,7,7,7,7,7,6,7,7,6,6,6,6,6,7,8,7,7,7,4,6,7,6,7,5,6,7,7,7,7,6,4,6,6,6,6,6,6,6,6,6,60,60,7,11,7,2,,34,2,4,6,Unemployed,6,4,1,1,213,50,300,4,Poland
4723,   5/7/2020 2:22,PL,10,1,10,10,10,10,10,10,6,7,10,9,2,10,8,50,40,10,7,7,9,9,9,10,10,4,1,0,1,3,9,9,9,2,2,10,8,10,9,3,2,0,8,9,9,9,10,10,8,7,1,6,6,0,4,3,3,6,6,5,10,9,7,0,9,6,2,6,5,9,50,40,6,8,7,1,,55,3,2,1,,5,1,1,1,213,50,3,1,Poland
1120,   5/7/2020 2:23,PL,5,5,5,5,5,10,10,10,10,10,5,5,5,5,5,100,0,0,7,7,5,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,5,5,5,5,5,0,7,7,5,5,5,5,7,7,6,6,7,7,7,7,7,6,50,50,5,5,5,2,,47,3,3,1,,7,4,1,1,213,50,100,4,Poland
3198,   5/7/2020 2:27,PL,2,5,5,7,8,8,7,8,8,1,9,2,0,3,5,50,30,20,7,6,3,5,0,8,6,5,3,2,2,3,9,9,9,1,2,5,7,8,7,8,5,5,6,6,5,5,7,3,5,2,6,5,4,0,2,5,8,4,4,3,7,7,5,2,5,5,3,7,6,3,50,50,2,1,9,1,,57,3,2,1,,6,1,1,1,213,50,3,1,Poland
1315,   5/7/2020 2:29,PL,6,6,9,10,10,10,10,10,2,10,10,10,10,10,10,50,50,0,7,4,3,2,3,10,10,10,10,10,10,3,10,10,10,0,2,10,7,10,10,10,9,10,8,8,7,2,7,9,6,10,7,3,9,0,6,9,8,9,2,8,10,10,4,0,7,8,1,10,8,9,20,70,5,9,8,2,,30,3,1,1,,6,4,1,1,213,50,300,16,Poland
1018,   5/7/2020 2:31,PL,5,6,7,7,1,7,7,10,5,5,0,0,0,7,0,100,0,0,6,7,0,5,0,3,3,7,7,4,5,10,10,10,10,0,5,5,5,5,5,5,5,5,7,7,3,5,8,10,9,9,8,4,8,0,5,5,9,5,5,5,10,5,5,0,0,5,3,5,0,5,50,50,10,3,5,1,,33,3,2,1,,6,4,1,1,213,25,300,7,Poland
2155,   5/7/2020 2:37,PL,6,0,3,10,10,10,9,10,10,10,10,10,5,8,2,0,100,0,3,3,0,2,2,5,5,10,9,4,3,8,10,10,9,10,10,9,4,9,9,8,1,0,4,5,9,7,6,8,4,9,9,8,6,0,9,7,5,5,7,4,5,6,4,10,5,7,8,6,0,6,20,20,1,16,6,2,,66,3,1,5,,6,1,1,1,213,50,900,16,Poland
577,   5/7/2020 2:38,PL,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,50,20,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,10,1,10,2,,25,2,1,3,,11,4,1,2,213,50,300,4,Poland
3155,   5/7/2020 2:38,PL,5,8,8,10,10,8,7,10,6,9,1,3,0,7,6,50,40,10,7,7,6,9,5,10,9,9,10,9,8,2,9,9,9,4,3,8,6,10,6,1,3,1,8,7,7,3,7,10,6,6,7,7,7,6,5,5,6,6,7,3,9,8,5,0,5,6,2,8,7,9,10,10,4,7,9,1,,69,2,1,5,,4,1,1,1,213,25,3,7,Poland
1459,   5/7/2020 3:09,PL,8,0,0,0,0,5,6,7,8,8,10,10,1,10,5,70,20,10,2,3,4,5,5,8,8,4,4,4,4,5,9,9,9,1,3,8,7,9,6,8,8,9,3,3,5,1,3,10,8,8,7,2,5,0,5,4,5,5,4,5,10,10,5,0,6,5,1,9,8,10,50,50,5,1,4,2,,56,1,0,3,,8,1,1,1,213,25,3,4,Poland
1159,   5/7/2020 3:10,PL,1,8,0,6,0,8,5,5,0,0,0,5,9,5,5,50,25,25,7,5,0,7,7,10,9,3,6,5,5,2,8,7,5,5,5,5,9,9,9,8,8,7,5,5,4,5,7,5,5,2,3,7,5,0,3,5,4,4,5,5,1,0,5,5,9,5,5,5,0,2,30,30,5,14,5,1,,46,1,0,1,,7,4,1,1,213,50,3,7,Poland
1954,   5/7/2020 3:25,PL,5,1,9,7,9,9,9,9,9,5,9,9,8,9,9,50,50,0,7,7,5,5,5,10,9,5,5,5,5,5,5,5,8,2,4,7,5,7,7,7,5,5,5,7,8,8,8,8,5,5,8,6,5,0,5,5,5,5,5,5,9,8,7,1,6,6,2,5,5,8,50,50,5,16,8,2,,38,1,0,1,,4,1,1,1,213,25,300,2,Poland
8668,   5/7/2020 3:30,PL,8,1,7,10,10,10,10,10,8,10,8,10,4,10,10,50,50,0,3,6,5,5,3,10,9,0,0,0,0,8,10,10,10,1,3,8,9,10,7,0,1,0,8,7,9,7,7,10,6,9,2,4,7,0,4,0,5,0,0,7,10,5,0,2,2,2,6,0,1,7,70,80,7,7,4,1,,79,3,3,5,,7,1,1,1,213,125,3,7,Poland
1819,   5/7/2020 3:36,PL,10,0,10,10,10,10,10,10,10,6,8,8,2,7,10,80,10,10,5,4,9,8,6,6,5,5,5,5,5,5,10,10,10,0,0,8,5,8,8,2,2,0,9,7,8,8,10,9,10,10,10,1,7,7,5,5,5,5,6,0,9,10,0,5,5,5,5,0,3,0,50,70,7,1,8,1,,65,3,2,5,,8,1,1,1,"po co, to bez sensu",50,3,,Poland
4516,   5/7/2020 3:39,PL,8,5,10,8,7,10,10,10,10,10,5,4,4,8,10,50,45,5,7,8,9,9,9,10,10,5,5,5,5,0,10,8,8,0,5,5,5,1,6,0,7,0,7,6,10,9,8,10,10,10,8,0,7,0,5,5,3,8,7,5,8,9,9,7,8,8,9,9,9,10,0,20,8,16,5,1,,84,3,2,5,,3,1,1,1,213,50,100,4,Poland
181984,   5/7/2020 3:43,PL,8,0,10,10,10,10,10,10,10,10,10,10,3,10,10,0,50,50,7,7,0,0,0,8,4,0,0,0,0,2,10,10,10,0,0,6,10,10,10,10,7,7,10,10,7,4,6,10,7,7,2,6,7,7,0,0,2,7,6,0,10,8,6,0,6,6,0,7,7,8,20,60,5,14,8,2,,19,1,0,3,,5,1,1,1,213,25,900,,Poland
1390,   5/7/2020 4:08,PL,10,1,10,10,10,8,8,10,9,7,9,8,4,10,10,33,34,33,8,8,6,6,7,10,10,2,3,5,5,1,10,10,10,0,2,9,8,9,7,5,5,10,8,8,8,8,8,10,5,8,6,4,9,0,4,5,5,6,6,5,9,9,2,0,7,8,3,5,7,9,60,50,7,11,8,2,,49,3,2,1,,6,1,1,1,213,50,3,7,Poland
1667,   5/7/2020 4:18,PL,9,0,8,5,8,5,5,7,5,7,8,7,3,5,5,50,50,0,7,7,5,5,5,10,8,5,5,5,5,5,7,7,7,0,1,7,7,7,7,1,5,5,4,7,5,4,5,5,5,7,7,5,5,0,5,2,4,5,4,4,7,7,5,2,7,5,5,2,2,5,10,50,4,16,8,2,,64,1,1,5,,9,4,1,1,213,50,300,4,Poland
2915,   5/7/2020 4:23,PL,8,5,10,8,8,7,5,10,2,5,10,10,5,10,8,90,10,0,5,6,0,10,10,10,10,2,0,0,0,0,10,10,10,0,0,5,5,8,5,5,5,9,5,7,5,5,9,9,5,2,9,9,2,0,0,0,5,0,0,3,10,5,2,0,5,5,0,3,3,10,80,80,9,14,3,1,,42,2,0,1,,6,4,1,1,213,25,3,7,Poland
29373,   5/7/2020 4:31,PL,10,0,10,10,10,10,10,10,6,10,2,3,0,3,3,40,40,20,4,4,0,0,0,10,6,6,3,3,3,1,10,10,10,0,1,7,5,7,8,10,10,10,4,3,4,5,6,7,6,10,1,0,4,0,0,0,0,0,1,6,10,8,0,0,7,5,0,1,7,9,10,30,5,16,2,2,,65,3,3,5,,5,4,1,1,213,50,300,4,Poland
2360,   5/7/2020 4:34,PL,9,10,10,10,10,10,10,10,10,10,5,5,6,9,10,10,60,30,4,6,5,7,5,7,7,7,9,6,7,5,8,8,8,1,2,8,5,10,7,4,8,9,4,5,9,6,8,9,4,6,7,4,2,0,4,2,5,4,3,3,10,10,5,0,7,6,1,5,5,10,40,60,6,1,5,2,,43,3,2,2,,7,1,1,1,213,50,900,8,Poland
2195,   5/7/2020 4:40,PL,10,1,10,10,10,6,6,10,1,5,7,6,0,7,9,50,25,25,3,5,2,2,5,10,8,2,6,2,5,5,10,10,10,0,5,10,10,10,10,10,10,10,5,6,8,8,5,10,7,8,7,3,5,0,7,3,6,4,4,5,10,8,2,0,3,4,0,0,0,10,80,70,4,11,3,1,,68,3,2,5,,6,4,1,1,213,50,3,4,Poland
1684,   5/7/2020 4:50,PL,10,10,10,9,10,0,0,7,0,7,8,8,5,10,10,0,100,0,7,7,9,9,9,10,10,5,5,5,5,8,10,10,10,0,1,10,10,10,8,8,2,0,5,8,10,10,10,10,5,5,8,5,1,0,5,1,0,5,1,2,7,8,7,0,7,5,7,5,5,3,50,70,5,16,2,2,,67,1,3,5,,9,4,1,1,213,50,3,4,Poland
2004,   5/7/2020 4:50,PL,10,0,10,10,10,10,10,10,10,10,10,10,7,10,10,20,50,30,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,5,4,5,10,10,10,10,5,2,10,10,4,10,10,10,3,10,4,0,10,10,10,10,5,10,10,5,10,10,10,2,10,10,10,10,10,10,50,100,5,2,10,2,,32,3,3,6,,7,1,1,2,213,50,90,16,Poland
1659,   5/7/2020 5:15,PL,6,2,10,8,8,9,8,10,3,7,10,10,10,10,10,80,20,0,9,7,10,10,10,10,10,6,5,9,8,9,9,9,9,0,1,8,6,8,8,3,6,1,10,10,5,5,9,10,8,8,6,0,6,0,3,3,4,4,4,2,8,7,2,1,8,5,1,4,4,8,20,70,8,1,8,1,,38,3,1,1,,4,4,1,1,213,15,300,4,Poland
6151,   5/7/2020 6:08,PL,9,6,10,10,6,10,10,10,6,10,10,10,9,10,10,25,75,0,6,6,10,9,8,10,10,10,0,0,0,8,8,9,10,0,7,3,3,8,7,6,6,6,8,7,10,7,7,10,2,6,6,6,4,8,3,2,7,3,1,7,9,9,7,0,7,6,0,8,8,9,30,60,10,7,6,1,,79,3,2,5,,6,1,1,1,213,50,3,3,Poland
7192,   5/7/2020 7:05,PL,10,3,8,10,10,5,7,10,5,8,9,8,5,10,10,33,34,33,3,3,5,2,5,10,10,1,0,0,1,5,9,10,10,0,1,5,6,6,6,0,5,0,7,8,8,8,8,10,6,5,6,3,7,0,5,5,5,7,6,5,10,10,5,0,8,9,0,0,2,10,0,10,7,12,4,2,,65,3,2,5,,8,1,1,1,213,50,3,8,Poland
2265,   5/7/2020 7:40,PL,8,1,1,1,7,8,7,6,6,5,5,1,1,3,5,80,10,10,3,3,3,3,0,3,2,5,5,5,5,2,10,10,10,0,0,8,5,8,8,8,6,9,8,8,7,5,8,10,3,9,3,2,7,0,2,2,10,8,3,7,9,9,5,1,7,9,2,3,4,5,10,30,4,16,8,2,,29,2,0,3,,5,4,1,1,213,25,300,7,Poland
32816,  5/7/2020 10:04,PL,4,6,3,3,3,9,8,8,8,8,7,2,8,2,5,70,30,0,3,7,8,2,7,10,8,10,2,0,8,3,6,3,7,3,7,6,6,7,3,4,6,3,1,4,3,4,5,5,8,8,2,1,3,5,8,8,5,2,2,2,4,3,5,3,3,7,3,3,3,3,80,80,10,8,0,1,,40,3,1,1,,8,4,1,2,213,50,,4,Poland
972,  5/7/2020 10:18,PL,10,2,10,8,10,6,6,6,8,8,8,8,0,8,7,70,30,0,8,8,2,3,3,10,8,1,0,1,0,2,8,7,7,4,3,8,7,10,8,7,6,3,7,7,8,8,8,10,3,8,2,8,8,0,8,3,8,6,7,2,9,7,2,2,3,1,3,7,7,8,20,30,3,4,6,1,,68,3,0,5,,3,1,1,1,213,50,3,4,Poland
1397,  5/7/2020 11:08,PL,10,6,10,10,10,8,8,9,3,0,10,8,9,10,10,0,100,0,5,4,5,5,5,10,6,5,5,2,5,0,10,10,10,0,0,5,5,5,5,5,5,5,5,7,8,7,9,8,5,8,7,7,2,10,0,1,0,7,0,5,10,10,0,0,5,5,3,5,2,9,90,90,5,16,10,2,,25,3,1,3,,11,4,1,1,213,50,3,4,Poland
1832,  5/7/2020 11:20,PL,5,5,0,8,10,10,10,10,0,1,10,5,0,10,5,80,20,0,5,7,5,10,5,10,10,5,5,0,5,0,8,10,8,0,0,10,5,10,5,5,5,7,10,10,10,10,10,10,0,8,9,5,7,0,5,5,5,5,5,0,10,10,0,0,7,3,9,5,5,10,50,100,10,10,7,1,,42,2,2,1,,6,4,1,1,213,50,300,4,Poland
926,  5/7/2020 11:50,PL,6,2,5,5,8,9,8,7,7,7,6,7,4,7,8,80,20,0,6,6,3,5,4,7,6,5,3,4,5,5,7,6,5,2,3,8,6,9,8,3,3,6,5,5,5,7,8,7,5,5,6,3,5,0,3,5,3,5,5,5,7,7,5,3,5,6,6,3,3,5,40,50,5,9,5,1,,47,3,2,1,,6,4,1,1,213,50,3,8,Poland
598,  5/8/2020 12:05,PL,5,5,5,5,6,5,5,10,5,6,7,7,8,8,8,0,100,0,7,8,10,10,10,10,10,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,10,10,10,10,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,60,5,16,10,2,,27,2,1,3,,6,4,1,1,213,50,600,4,Poland
451,  5/8/2020 12:10,PL,9,9,9,9,9,10,10,10,10,10,10,10,10,10,9,100,0,0,10,10,10,10,10,6,7,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,100,100,5,10,10,2,,30,3,2,1,,1,1,1,2,160,30,10,5,Poland
