RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2,"live_in_kurdistan(1=no,2=yes)"
27/04/20 4:31,813,KURDISTAN,KU,9,10,10,10,8,10,10,10,5,10,10,10,5,10,10,0,100,0,9,10,10,10,10,10,10,0,5,10,10,2,10,9,9,10,1,10,10,9,9,9,1,8,10,10,8,10,10,10,9,10,9,0,10,0,10,0,10,10,2,10,10,0,9,5,10,2,2,8,10,0,10,5,16,10,50,300,4,1,,30,3,0,1,,6,1,1,2,213,6,2
27/04/20 4:32,1359,KURDISTAN,KU,0,5,5,3,10,7,7,7,7,10,10,10,0,10,5,50,30,20,5,10,10,5,10,10,10,,,,,10,10,6,10,0,2,,,,,,,,10,10,0,10,10,10,,10,9,0,10,5,10,5,10,10,5,10,10,8,0,10,0,0,0,10,10,10,20,7,1,5,50,300,,1,,30,1,0,6,,5,1,1,1,213,0,2
27/04/20 4:32,1800,KURDISTAN,KU,10,1,0,10,10,1,8,10,7,10,10,10,10,10,10,0,80,20,5,3,5,1,10,10,10,1,0,0,0,7,10,10,10,0,2,5,5,5,5,5,5,5,5,6,2,9,7,8,7,8,3,6,7,5,7,0,8,6,5,8,9,6,0,8,6,2,0,0,9,60,60,6,16,5,50,300,2,1,,46,3,3,2,,6,1,1,1,213,0,2
27/04/20 4:32,1679,KURDISTAN,KU,8,2,8,0,10,6,5,6,4,2,10,10,10,10,10,90,10,0,3,4,5,4,7,9,8,4,0,7,7,10,9,8,9,1,8,4,7,5,7,6,6,6,8,7,3,2,7,7,2,7,1,3,7,7,6,0,7,7,7,7,4,1,2,,1,,0,0,1,60,70,2,7,8,50,50,6,1,,35,3,4,1,,6,1,1,1,213,7,2
27/04/20 4:38,1984,KURDISTAN,KU,10,7,10,10,10,4,9,10,10,9,10,10,10,10,10,80,20,0,5,3,3,3,10,10,10,0,0,0,0,0,0,10,10,0,8,3,7,9,10,7,9,9,8,8,10,2,9,10,7,4,0,1,9,0,1,0,6,8,1,10,8,0,0,10,0,0,0,8,9,80,80,7,7,10,50,3,,1,,37,3,2,1,,5,1,1,1,213,10,2
27/04/20 4:41,2498,KURDISTAN,KU,9,0,9,10,10,7,7,10,8,9,10,10,10,10,10,30,70,0,6,7,8,9,9,8,8,2,0,2,2,5,8,8,7,1,6,10,8,8,9,6,5,0,7,7,7,7,7,9,8,7,3,2,7,6,7,5,8,8,7,9,8,7,0,9,6,4,6,6,9,10,20,3,7,9,25,3,4,1,,50,3,5,1,,5,1,1,1,213,10,2
27/04/20 4:45,1720,KURDISTAN,KU,10,6,10,6,6,10,10,10,10,9,10,10,10,10,10,50,50,0,7,8,8,10,10,10,10,7,0,7,7,6,10,10,10,0,8,8,9,10,8,9,7,5,9,10,7,8,9,9,6,8,5,9,10,6,10,9,10,10,5,10,10,7,0,7,5,0,5,6,10,0,50,2,16,10,50,300,4,1,,41,3,2,2,,4,1,1,1,213,8,2
27/04/20 4:48,1969,KURDISTAN,KU,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,40,50,10,5,6,10,10,10,10,10,5,7,5,1,0,10,10,10,0,0,10,10,10,10,5,0,0,10,10,5,5,10,10,0,10,0,0,10,5,10,5,10,10,0,10,10,10,0,10,10,10,10,10,10,10,40,0,15,10,,,,2,,54,3,4,1,,6,1,1,1,213,10,2
27/04/20 4:52,2490,KURDISTAN,KU,10,0,10,9,10,8,8,9,4,8,10,10,2,10,9,90,10,0,7,8,8,9,10,10,10,8,0,0,8,8,10,10,10,0,1,10,9,10,10,10,10,0,9,8,1,8,9,10,10,10,1,0,10,1,10,0,10,10,1,10,10,9,8,10,9,0,2,8,10,60,70,7,16,10,50,3,,1,,57,3,3,1,,4,1,1,1,213,10,2
27/04/20 4:54,1949,KURDISTAN,KU,8,6,3,3,3,10,10,10,10,1,1,1,1,1,1,50,30,20,6,6,10,10,10,10,10,3,3,3,3,2,9,9,9,1,3,10,10,5,10,1,10,1,10,10,3,6,8,10,6,10,4,1,10,10,5,10,10,10,3,9,9,8,2,2,3,3,3,3,3,10,10,7,10,8,250,27,480,1,,24,1,0,4,,10,1,1,1,213,8,2
27/04/20 4:56,3051,KURDISTAN,KU,10,2,10,9,10,8,8,10,0,10,10,10,10,10,10,95,5,0,6,2,5,10,9,10,10,0,3,0,0,0,10,10,10,10,0,5,10,7,10,10,8,8,3,3,10,3,8,10,7,7,10,2,10,5,10,0,10,10,7,8,8,5,0,7,5,2,0,7,5,0,80,8,9,2,25,3,7,1,,37,3,2,1,,8,1,1,1,213,0,2
27/04/20 4:56,1312,KURDISTAN,KU,10,0,10,10,10,10,1,10,2,0,8,10,,9,10,30,40,30,9,8,10,10,10,10,10,10,10,10,3,3,10,10,10,0,1,2,2,7,8,7,7,2,10,4,9,2,7,10,10,10,3,0,10,1,9,10,10,10,0,10,8,10,10,9,2,0,0,0,10,0,10,0,7,10,50,100,,2,,27,1,0,4,,5,1,1,1,213,0,2
27/04/20 5:04,2412,KURDISTAN,KU,10,1,9,10,10,10,10,10,6,3,10,10,10,10,10,75,15,10,9,1,9,10,10,10,10,5,10,10,9,3,10,10,10,0,1,9,9,9,8,8,8,8,10,10,8,4,0,8,10,10,1,0,10,10,10,8,10,10,10,10,8,8,0,9,4,1,10,10,10,60,20,8,9,9,,,,1,,38,3,0,2,,11,1,1,2,213,9,2
27/04/20 5:06,3357,KURDISTAN,KU,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,90,10,0,1,10,7,7,10,10,10,5,0,0,0,3,8,8,10,10,4,6,5,7,7,9,10,10,9,7,10,5,8,8,8,2,7,1,10,2,10,10,9,10,0,10,8,8,0,9,1,0,3,3,10,20,30,8,15,3,50,3,4,1,,48,3,2,1,,6,1,1,1,213,10,2
27/04/20 5:13,3982,KURDISTAN,KU,8,2,10,10,10,10,10,10,7,10,10,10,10,10,10,50,35,15,6,6,10,10,10,10,10,6,0,0,0,2,10,10,10,0,0,5,10,10,10,10,7,8,10,10,7,6,8,8,8,8,2,5,6,5,8,8,8,9,0,10,10,10,0,10,6,0,8,10,10,30,80,6,9,7,25,3,,1,,42,3,2,6,,8,1,1,2,213,10,2
27/04/20 5:32,704,KURDISTAN,KU,7,9,9,8,3,7,9,7,5,8,7,6,7,7,7,40,20,40,8,8,7,8,9,9,9,8,7,4,7,8,7,6,3,5,5,5,6,7,7,7,5,5,8,7,5,7,7,7,7,3,9,7,9,5,8,3,9,9,3,6,5,5,5,7,6,4,7,8,6,70,60,7,10,9,50,100,20,2,,37,3,1,1,,7,1,1,1,213,7,2
27/04/20 5:56,1861,KURDISTAN,KU,9,1,9,9,9,8,8,10,3,9,10,10,10,10,10,40,40,20,4,5,9,9,8,9,9,5,1,5,1,2,10,8,8,0,0,2,7,8,5,5,7,8,8,6,0,8,5,8,8,8,1,1,5,1,3,8,7,7,2,9,5,1,0,7,2,0,1,2,10,10,30,5,15,9,25,300,32,1,,41,3,3,5,,6,1,1,2,213,5,2
27/04/20 5:59,1883,KURDISTAN,KU,8,2,9,8,9,8,9,9,7,10,9,9,6,7,9,60,25,15,6,6,7,7,9,10,10,4,0,1,3,1,10,8,10,0,0,7,10,9,8,9,3,1,8,7,10,7,9,9,8,7,4,3,9,1,7,2,8,8,2,10,10,8,2,9,8,0,4,8,10,20,40,6,15,6,50,300,8,1,,40,3,3,1,,3,1,1,1,213,7,2
27/04/20 6:00,2871,KURDISTAN,KU,9,1,9,9,10,9,9,9,8,10,10,10,8,10,10,90,10,0,6,7,8,9,9,8,7,5,2,7,9,2,9,9,10,2,2,9,9,8,7,9,7,0,7,5,8,8,8,9,9,9,4,1,9,8,8,1,9,8,6,9,8,8,2,8,6,2,5,6,9,10,40,5,16,8,25,3,7,1,,43,3,4,1,,7,1,1,1,213,10,2
27/04/20 6:05,1942,KURDISTAN,KU,8,8,8,7,6,5,3,3,1,3,9,9,9,9,9,50,50,0,4,5,8,9,10,9,9,2,4,3,3,8,10,9,9,1,8,2,7,8,8,7,3,5,9,7,7,5,6,9,7,9,2,4,9,5,5,5,5,5,5,8,7,7,0,7,5,2,7,8,7,10,10,7,7,9,50,300,,1,,32,1,0,3,,7,1,1,1,213,10,2
27/04/20 6:09,2873,KURDISTAN,KU,9,7,9,7,8,9,9,10,7,9,10,10,10,10,10,70,20,10,,8,10,10,10,10,10,10,4,9,5,0,10,10,10,0,1,,,,,,,,8,9,0,0,5,0,9,9,0,0,10,0,0,0,9,9,0,10,9,5,0,0,0,0,0,5,5,0,10,5,7,10,25,300,4,1,,46,3,6,6,,8,1,1,1,213,1,2
27/04/20 6:34,2017,KURDISTAN,KU,10,7,0,6,10,0,10,10,10,10,10,10,0,8,10,70,30,0,2,7,9,9,10,10,10,10,10,3,2,0,10,9,10,0,0,7,6,9,8,3,8,7,9,8,7,9,10,10,6,10,10,0,10,10,10,0,10,10,5,10,10,0,0,9,9,0,1,0,10,100,100,,15,9,50,3,4,1,,41,3,2,1,,4,1,1,1,213,9,2
27/04/20 6:35,2694,KURDISTAN,KU,10,3,9,9,10,10,8,9,5,5,10,10,9,10,10,70,20,10,3,5,8,8,8,6,5,1,1,1,1,3,10,10,10,1,2,6,2,3,7,0,9,7,7,7,3,7,7,8,8,8,3,1,8,2,5,1,6,6,5,10,9,5,2,9,8,2,8,9,10,0,0,5,16,9,25,3,7,1,,65,1,2,1,,7,1,1,1,213,7,2
27/04/20 6:39,1345,KURDISTAN,KU,10,0,10,10,10,10,10,10,8,9,10,10,9,9,10,80,20,0,4,5,9,8,10,10,10,0,0,1,2,10,10,9,8,0,7,7,7,6,6,5,6,5,9,9,4,7,7,8,7,8,8,2,8,4,7,5,7,6,0,10,10,8,0,6,5,0,5,6,10,30,90,5,1,8,50,300,4,1,,34,3,2,1,,5,1,1,1,213,8,2
27/04/20 7:01,6693,KURDISTAN,KU,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,90,9,1,5,7,9,9,10,8,8,5,1,5,5,4,8,7,7,2,4,7,7,7,7,7,7,7,8,8,8,8,8,9,8,8,5,3,8,2,7,5,7,6,3,10,9,6,0,10,7,0,7,7,10,20,20,4,16,8,25,3,7,1,,55,3,6,1,,6,1,1,1,213,0,2
27/04/20 7:19,1876,KURDISTAN,KU,10,1,10,10,10,10,10,10,6,9,10,10,5,7,10,70,30,0,7,7,10,6,10,10,10,7,0,7,5,1,10,10,10,0,0,1,9,8,9,6,0,0,10,9,2,10,8,10,10,8,4,0,9,7,10,10,10,10,4,10,10,10,0,10,10,0,8,10,10,10,10,5,7,9,50,3,,1,,52,3,5,6,,6,1,1,1,213,9,2
27/04/20 7:33,2583,KURDISTAN,KU,10,10,9,9,9,10,10,10,9,9,10,10,8,10,10,90,7,3,5,5,5,7,6,10,10,5,5,5,5,7,8,9,9,2,2,9,9,8,8,7,7,8,9,5,5,3,9,10,9,8,3,3,8,7,8,9,10,10,3,8,8,8,3,8,7,2,8,8,9,50,60,7,1,5,,300,16,1,,55,1,0,1,,5,1,1,1,213,7,2
27/04/20 7:33,2239,KURDISTAN,KU,8,0,2,10,10,10,10,10,10,7,10,10,10,10,10,20,50,30,8,8,10,10,10,10,10,8,7,8,8,0,10,10,10,0,0,5,5,5,5,6,5,4,7,6,3,3,8,8,5,5,0,0,9,5,5,3,9,8,5,,10,,10,,,,,,,0,10,1,6,10,50,300,8,1,,32,1,0,2,,6,1,1,1,213,0,2
27/04/20 8:37,14218,KURDISTAN,KU,9,2,9,9,9,9,9,9,9,9,8,8,8,9,9,70,25,5,8,7,8,8,9,10,10,5,5,5,5,5,10,10,10,0,5,7,7,7,7,7,7,7,9,7,8,8,8,9,6,9,5,5,8,1,9,2,8,8,5,9,9,9,0,9,8,0,5,9,9,50,50,6,16,8,25,1,7,1,,50,3,5,2,,5,3,1,1,213,5,2
27/04/20 10:20,905,KURDISTAN,KU,10,7,10,10,10,9,10,10,10,10,10,10,10,10,5,50,40,10,3,10,4,3,8,10,10,10,3,8,10,0,10,10,10,0,1,5,5,5,5,7,7,3,7,2,8,5,10,10,9,10,6,3,10,0,9,7,9,7,1,10,8,9,0,8,3,0,2,9,9,80,50,2,14,4,50,900,,2,,24,1,0,1,,3,1,1,2,213,10,2
27/04/20 10:35,1405,KURDISTAN,KU,9,1,10,10,10,8,5,10,8,8,7,8,2,7,6,20,50,30,8,6,5,10,8,8,10,2,5,0,2,1,9,8,10,0,0,6,7,10,9,3,4,7,9,6,1,8,8,9,6,6,1,1,9,5,6,0,9,8,6,10,10,9,0,5,6,0,6,8,10,0,10,5,16,10,50,900,8,2,,22,1,0,4,,4,1,1,2,213,10,2
27/04/20 10:48,960,KURDISTAN,KU,10,0,7,7,7,10,10,10,0,5,10,0,10,10,5,100,0,0,3,5,10,10,10,10,10,10,5,10,5,5,10,10,10,0,0,5,5,6,6,5,6,6,10,10,5,5,5,10,10,10,5,5,10,4,6,10,10,6,6,10,6,0,0,6,0,0,0,5,0,0,50,5,14,10,50,300,4,1,,22,3,0,3,,7,1,1,1,213,6,2
27/04/20 10:52,1478,KURDISTAN,KU,9,6,6,6,1,4,7,10,2,10,10,10,10,10,10,40,50,10,7,7,2,6,7,10,10,5,5,5,5,6,10,7,10,7,10,7,8,10,9,10,8,7,10,10,7,7,4,7,10,8,7,1,10,10,10,7,9,8,0,6,6,3,4,4,6,6,7,6,6,10,30,5,3,10,50,300,1,1,,21,1,0,4,,6,1,1,1,213,5,2
27/04/20 11:00,371,KURDISTAN,KU,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,90,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,15,5,,,,2,,26,1,0,2,,10,1,1,2,213,5,2
27/04/20 11:01,1363,KURDISTAN,KU,10,1,9,9,10,6,7,9,6,9,10,10,10,10,10,0,70,30,5,10,8,9,7,5,5,5,5,5,5,2,10,10,9,1,0,5,7,7,10,5,9,7,8,7,5,8,8,5,8,8,6,0,5,0,0,0,1,5,1,10,7,7,1,7,7,2,0,0,6,50,50,5,15,5,50,300,,2,,26,1,,1,,4,1,1,1,213,8,2
27/04/20 11:06,1229,KURDISTAN,KU,10,10,5,10,10,10,10,10,10,10,,,0,10,10,0,70,30,6,6,,10,10,10,10,10,10,10,10,10,10,10,10,0,0,6,0,10,10,0,6,5,10,0,5,0,10,10,6,10,0,0,10,0,4,0,10,5,0,10,10,5,0,0,5,5,10,5,10,0,0,5,15,6,50,300,,2,,23,3,0,2,,6,1,1,1,213,4,2
27/04/20 11:14,1061,KURDISTAN,KU,10,4,6,10,8,10,10,10,10,10,10,10,10,10,10,50,50,0,3,3,10,9,10,7,10,8,8,8,10,8,10,10,10,10,10,10,9,8,8,8,10,10,8,9,5,0,10,10,8,8,7,1,10,10,10,10,10,10,5,10,10,5,0,10,5,0,10,10,10,10,40,7,6,8,50,3,4,2,,22,1,0,4,,6,1,1,1,213,7,2
27/04/20 11:15,1513,KURDISTAN,KU,10,10,9,10,10,8,8,10,9,6,5,8,6,9,4,40,30,30,4,5,5,5,5,8,5,7,5,7,5,5,10,10,10,0,5,5,5,8,5,5,5,5,7,5,5,5,7,8,7,5,7,10,7,5,5,5,5,4,5,5,8,5,0,5,5,1,1,5,5,20,30,5,,3,100,300,1,2,,22,2,0,3,,6,1,1,1,213,10,2
27/04/20 11:19,2480,KURDISTAN,KU,10,10,10,10,10,8,8,10,10,10,10,10,8,10,10,50,40,10,7,5,6,9,5,10,10,2,1,3,3,7,10,10,10,0,3,8,3,10,6,4,5,4,10,10,8,7,10,10,3,8,4,1,10,2,8,3,8,7,8,10,10,7,0,6,5,0,4,8,10,50,20,5,8,6,50,300,4,2,,25,1,0,2,,3,1,1,1,213,0,2
27/04/20 11:24,1554,KURDISTAN,KU,10,6,8,4,10,8,10,10,10,10,10,0,8,10,10,70,30,0,7,4,0,7,8,8,5,1,1,1,1,4,10,9,9,0,8,8,10,9,6,7,5,10,7,7,0,1,7,7,3,8,7,8,10,4,8,7,2,6,10,6,7,4,1,7,4,8,4,8,4,10,30,7,15,8,25,3,,2,,22,1,0,4,,5,1,2,1,213,0,2
27/04/20 11:25,3387,KURDISTAN,KU,9,8,8,3,8,9,7,3,3,8,9,10,9,9,9,40,55,5,8,7,8,8,10,10,8,6,4,4,4,7,10,10,10,1,6,7,7,6,7,2,6,6,4,3,8,6,7,10,2,4,7,2,9,4,10,2,10,9,7,10,8,4,0,8,4,3,5,9,8,60,60,6,1,7,,300,,2,,29,1,0,2,,9,1,1,1,213,0,2
27/04/20 11:29,2499,KURDISTAN,KU,10,0,10,10,9,10,10,10,10,8,8,10,10,9,9,50,50,0,7,9,10,5,10,10,10,5,0,1,2,5,10,10,10,1,5,2,9,5,2,2,2,4,10,9,5,7,6,6,9,10,3,0,10,3,3,4,10,7,0,10,10,8,0,9,8,0,3,7,9,10,50,2,16,10,50,3,6,2,,51,3,1,1,,6,1,1,1,213,0,2
27/04/20 11:37,622,KURDISTAN,KU,7,4,7,2,3,,,,,,,,,,,100,0,0,4,,,,,,,2,3,4,4,,,,,,,,,5,,,,,7,7,,,,,8,3,5,2,7,,,,,,,,,,,,,,,,,,,5,,10,25,300,,2,,25,1,,2,,,,,,,,2
27/04/20 11:55,774,KURDISTAN,KU,9,2,10,10,9,9,8,10,9,10,10,10,10,10,10,0,80,20,4,3,10,10,10,10,10,3,3,2,1,4,8,8,8,0,6,10,9,9,9,9,7,1,6,6,7,7,7,10,7,7,6,4,4,4,8,2,9,5,4,9,9,2,0,7,4,9,3,9,10,60,70,2,15,7,50,300,4,2,,39,3,3,1,,4,1,1,1,213,0,2
27/04/20 12:02,1293,KURDISTAN,KU,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,70,10,20,3,5,10,10,10,8,5,5,5,5,5,8,10,10,10,0,0,0,0,9,9,3,5,0,5,8,5,0,8,9,10,10,0,0,10,0,0,0,8,7,0,10,10,0,0,0,0,0,0,0,5,50,50,0,15,5,50,900,8,2,,40,1,0,1,,10,1,1,1,213,8,2
27/04/20 12:11,1964,KURDISTAN,KU,10,2,10,1,9,6,6,9,3,10,10,10,10,10,10,90,10,0,2,3,9,7,6,6,6,8,8,8,6,3,7,9,7,9,3,8,8,8,7,8,3,,9,3,7,5,5,6,8,2,2,2,9,3,6,4,7,6,6,9,8,3,0,5,2,2,5,8,8,10,20,8,7,9,,,,1,,44,3,1,3,,8,,1,1,213,8,2
27/04/20 12:16,1588,KURDISTAN,KU,10,8,,10,10,10,10,10,10,10,10,10,10,10,10,0,80,20,4,8,10,7,10,10,10,8,8,8,7,2,10,10,10,0,10,10,10,10,10,10,8,0,10,10,,,,,10,10,5,0,10,10,9,0,10,10,7,10,10,10,0,10,10,0,0,10,10,0,50,10,2,10,50,300,,1,,33,3,0,3,,5,3,1,1,213,,2
27/04/20 12:34,1248,KURDISTAN,KU,9,8,10,10,10,10,10,10,10,10,10,10,10,10,10,0,80,20,3,2,10,9,7,10,5,9,5,7,5,0,10,10,9,0,0,10,9,10,9,10,8,8,9,9,7,10,10,10,7,9,3,2,8,2,7,0,9,9,0,10,9,9,0,2,3,0,0,1,10,60,100,3,15,9,50,100,,2,,25,1,0,1,,4,1,1,2,213,10,2
27/04/20 12:47,872,KURDISTAN,KU,10,8,6,5,10,10,10,10,1,9,10,10,0,10,10,45,30,25,1,6,10,10,10,0,2,6,5,5,6,4,10,10,8,0,5,6,3,6,6,6,6,7,6,0,10,7,6,8,9,9,2,6,5,4,6,8,6,5,8,4,7,4,7,4,6,3,8,8,4,60,80,6,1,5,50,900,64,1,,22,2,0,2,,6,1,1,2,213,,2
27/04/20 13:14,1517,KURDISTAN,KU,10,8,10,10,10,10,10,10,9,10,10,10,10,10,10,30,40,30,9,9,9,10,5,10,10,1,1,1,0,8,10,10,10,10,2,10,10,10,10,4,6,8,10,10,5,9,10,9,8,10,10,0,9,0,0,0,0,7,2,10,10,4,0,8,10,10,10,4,7,80,100,5,1,9,15,900,16,1,,56,3,2,5,,10,1,1,1,213,9,2
27/04/20 13:23,9602,KURDISTAN,KU,10,0,10,10,8,10,10,10,10,10,10,10,10,10,10,60,20,20,10,10,5,7,10,10,10,10,8,9,9,5,10,10,10,0,4,10,10,10,10,10,10,0,10,10,9,10,10,10,10,10,4,0,10,10,1,1,5,1,0,10,10,10,1,10,10,1,4,10,10,50,50,5,16,10,25,30,,2,,45,3,3,1,,6,1,1,1,213,0,2
27/04/20 13:35,3268,KURDISTAN,KU,7,5,5,7,10,10,10,10,10,10,10,10,10,10,10,50,30,20,5,2,10,7,7,10,6,10,5,9,5,9,10,10,7,2,9,0,5,5,5,5,3,0,2,5,7,5,5,9,5,3,6,7,8,9,8,5,7,6,5,8,6,8,0,5,6,0,7,5,7,20,80,5,16,3,50,300,7,1,,39,3,1,6,,6,1,1,1,213,9,2
27/04/20 13:46,5915,KURDISTAN,KU,9,1,10,8,9,5,10,10,8,10,10,10,10,10,10,100,0,0,1,1,5,5,10,10,10,10,10,10,8,3,10,10,10,2,0,10,10,8,10,3,10,0,7,3,10,5,7,8,9,10,0,1,9,1,10,5,10,9,0,10,10,10,0,10,10,0,2,10,10,0,10,1,16,6,25,3,,1,,46,3,4,2,,8,1,1,1,213,7,2
27/04/20 13:53,1708,KURDISTAN,KU,10,2,10,10,10,7,8,8,5,9,10,10,7,10,10,1,69,30,7,7,8,8,8,9,8,9,9,8,7,1,9,9,9,0,8,9,9,10,7,5,7,10,10,7,7,7,7,10,7,8,3,0,8,7,8,10,10,10,1,10,10,5,0,7,0,0,1,7,8,20,60,8,10,8,50,300,4,2,,24,1,0,6,Master student,4,1,1,1,213,8,2
27/04/20 14:20,1468,KURDISTAN,KU,5,8,6,3,3,5,5,8,6,5,6,8,5,8,5,60,10,30,7,4,8,9,10,8,8,8,6,6,6,8,9,8,8,1,5,9,9,10,9,8,8,10,10,10,10,8,8,8,7,2,8,9,6,10,10,3,10,10,5,8,10,8,1,9,9,3,1,9,5,20,30,5,2,8,50,300,8,2,,26,1,0,3,,6,1,1,1,213,0,2
27/04/20 14:26,1977,KURDISTAN,KU,10,0,9,9,10,7,8,9,8,9,10,10,9,10,10,30,70,0,6,6,9,9,10,10,10,7,6,6,6,1,0,10,10,2,1,8,9,9,8,8,9,9,7,7,4,4,8,9,10,10,7,9,10,1,8,0,10,9,1,10,9,6,0,9,9,0,1,9,10,0,30,3,7,6,50,3,4,2,,46,3,2,1,,5,1,1,1,213,0,2
27/04/20 14:43,480,KURDISTAN,KU,7,6,6,5,5,7,9,9,2,7,9,7,7,5,5,0,100,0,1,3,5,6,10,10,7,6,7,7,9,4,7,5,7,6,7,10,10,10,10,10,10,10,3,4,6,5,6,6,4,7,7,9,9,3,7,3,4,6,6,8,10,10,0,9,8,8,7,8,7,20,40,7,9,2,1100,100,8,2,,45,3,4,6,Housewife,6,1,1,1,213,0,2
27/04/20 16:34,2780,KURDISTAN,KU,8,5,8,8,5,5,8,9,5,5,8,9,9,9,9,0,100,0,5,5,8,7,9,8,8,8,4,8,8,8,8,8,8,2,2,8,8,8,8,8,8,8,9,5,8,8,8,8,8,9,2,2,4,5,7,5,9,7,3,8,8,8,2,8,5,1,8,8,8,20,50,5,7,9,25,3,4,1,,45,3,3,6,,6,1,1,1,213,5,2
27/04/20 16:53,2106,KURDISTAN,KU,9,8,8,6,8,9,8,10,8,10,9,8,10,10,10,50,40,10,8,7,5,7,5,10,10,10,8,9,9,0,10,9,9,0,7,6,9,8,9,7,6,4,9,7,5,0,1,0,5,3,7,0,9,9,5,5,1,5,5,10,8,7,0,5,8,2,0,10,7,20,10,5,11,8,,100,,1,,45,3,0,2,,6,1,1,2,213,8,2
27/04/20 17:44,1382,KURDISTAN,KU,8,6,10,9,7,9,7,8,6,8,7,10,1,10,10,20,40,40,1,8,8,10,10,10,10,2,1,1,0,8,10,10,10,0,6,6,4,7,9,7,10,7,7,6,6,10,9,10,7,10,6,7,10,6,8,6,10,10,8,10,10,8,0,10,6,1,6,9,10,0,30,5,11,10,50,300,24,1,,27,1,0,2,,3,1,1,1,213,6,2
27/04/20 18:52,2758,KURDISTAN,KU,10,8,8,9,10,7,6,9,5,5,10,10,10,10,10,90,6,4,6,6,7,5,5,10,7,6,7,6,6,4,7,8,9,2,2,4,4,5,5,4,5,5,8,8,5,7,8,7,8,7,7,1,9,5,7,1,9,8,4,9,8,6,1,6,6,3,7,6,6,0,50,5,,10,50,3,4,1,,27,1,0,3,,8,2,1,1,213,6,2
27/04/20 20:16,2301,KURDISTAN,KU,9,4,9,8,9,10,10,10,7,9,10,10,10,10,10,70,20,10,4,9,10,10,10,10,10,0,0,1,0,6,10,10,10,2,9,10,10,10,9,10,10,9,9,9,3,7,9,10,9,10,8,3,10,4,5,0,5,10,2,9,10,7,3,8,,3,10,10,10,10,10,5,16,9,50,300,7,1,,53,3,4,5,,6,1,1,1,213,8,2
27/04/20 21:49,2004,KURDISTAN,KU,10,5,,,,5,8,0,0,0,0,0,0,8,10,70,25,5,0,1,6,10,10,10,10,10,10,10,0,10,8,9,8,6,3,0,0,0,0,0,10,10,0,0,,0,10,0,2,0,,6,8,0,7,0,,,,,,,,,,,,,,20,100,,,0,0,1,,1,,27,1,0,3,,9,1,1,1,213,0,2
27/04/20 22:25,2007,KURDISTAN,KU,9,6,5,8,8,7,3,8,6,10,10,10,10,10,10,70,15,15,2,4,10,10,10,10,10,5,5,5,5,0,10,10,10,0,5,0,9,10,1,6,3,0,6,7,5,8,9,7,3,10,8,7,8,0,7,7,10,9,5,10,10,0,0,10,0,0,8,8,6,10,50,6,9,8,50,300,16,1,,38,3,2,2,,8,1,1,1,213,0,2
28/04/20 0:22,1287,KURDISTAN,KU,10,,1,10,10,10,10,10,10,10,0,10,,0,,100,0,0,,7,10,10,9,,6,10,10,10,10,9,10,10,10,0,,10,10,9,9,10,10,,5,,0,8,,10,10,9,2,0,5,0,,1,10,,1,9,9,8,,8,,,8,8,9,80,10,,10,,50,100,,1,,32,3,2,1,,6,1,1,1,213,,2
