;RecordedDate;Duration_sec;Country;Language;physical_contact_1;physical_contact_2;physical_contact_3;physical_contact_4;physical_contact_5;physical_hygiene_1;physical_hygiene_2;physical_hygiene_3;physical_hygiene_4;physical_hygiene_5;policy_support_1;policy_support_2;policy_support_3;policy_support_4;policy_support_5;generosity_1;generosity_2;generosity_3;psych_wellbeing1;psych_wellbeing2;collective_narcis_1;collective_narcis_2;collective_narcis_3;national_identity_1;national_identity_2;Conspiracy_theories_1;Conspiracy_theories_2;Conspiracy_theories_3;Conspiracy_theories_4;open_mindedness_1;open_mindedness_2;open_mindedness_3;open_mindedness_4;open_mindness_5;open_mindness_6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging_1;social_belonging_2;social_belonging_3;social_belonging_4;trait_self.control_1;trait_self.control_2;trait_self.control_3;trait_self.control_4;self.esteem_1;narcissism_1;narcissism_2;narcissism_3;narcissism_4;narcissism_5;narcissism_6;Moral_ID_1;Moral_ID_2;Moral_ID_3;Moral_ID_4;Moral_ID_5;Moral_ID_6;Moral_ID_7;Moral_ID_8;Moral_ID_9;Moral_ID_10;risk_perception_1;risk_perception_2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
215;04/05/2020 23:10;5098;SENEGAL;FRENCH;9;1;9;9;10;10;10;10;9;8;8;10;9;9;10;40;40;20;8;7;6;5;8;10;10;5;4;4;4;1;10;10;10;1;1;8;8;8;8;5;7;8;9;7;8;9;8;9;8;9;2;1;7;1;4;1;5;5;1;10;8;7;1;7;7;1;7;8;10;50;50;4;9;7;50;300;8;1;;58;3;3;1;;4;1;1;1;213;0
216;05/05/2020 00:30;481;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;32;3;2;1;;4;1;1;1;213;NA
217;05/05/2020 00:47;1655;SENEGAL;FRENCH;10;1;9;3;9;7;4;6;4;9;2;10;10;10;10;70;25;5;3;3;10;1;10;9;9;9;NA;NA;NA;3;6;7;7;2;3;5;8;2;8;3;3;3;7;10;3;8;8;10;6;10;4;0;4;6;10;3;7;8;4;10;10;10;3;9;10;0;10;9;10;20;80;4;16;9;50;;;1;;28;1;0;4;;8;1;1;1;213;6
218;05/05/2020 00:52;268531;SENEGAL;FRENCH;10;5;10;5;10;NA;5;10;NA;NA;10;10;8;10;10;0;80;20;7;10;NA;NA;NA;5;10;NA;NA;8;NA;NA;9;9;NA;NA;NA;NA;5;5;NA;NA;NA;NA;8;9;5;5;5;10;8;8;0;0;8;NA;NA;NA;NA;5;NA;NA;NA;5;5;NA;5;NA;5;5;5;10;20;2;14;NA;50;300;;1;;31;1;0;1;;6;1;1;1;213;NA
219;05/05/2020 01:39;744;SENEGAL;FRENCH;0;0;0;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;100;0;0;4;NA;NA;NA;10;0;0;0;0;0;0;9;9;10;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;10;9;0;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;60;NA;NA;6;;;;1;;32;3;1;1;;7;1;1;2;213;NA
220;05/05/2020 11:28;38357;SENEGAL;FRENCH;8;5;7;9;10;9;9;9;6;9;10;7;5;8;8;0;75;25;8;7;8;5;9;10;10;9;7;8;6;0;10;10;10;9;0;6;10;9;6;8;10;10;9;8;8;8;8;8;7;5;5;1;6;3;5;1;6;5;2;10;10;8;0;8;9;0;8;9;10;50;50;5;16;9;25;300;4;2;;43;1;0;1;;2;1;1;1;213;5
221;05/05/2020 11:52;203;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;60;NA;NA;NA;;;;1;;33;1;0;1;;5;1;1;1;213;NA
222;05/05/2020 12:15;65264;SENEGAL;FRENCH;10;0;10;10;0;7;7;7;8;6;5;5;5;5;5;30;50;20;7;7;8;7;8;10;10;5;5;5;5;2;10;9;9;1;1;9;9;9;9;9;9;9;9;9;7;7;7;10;10;9;1;1;7;7;8;0;5;7;0;10;10;8;0;7;5;1;5;5;10;50;50;5;16;8;25;300;7;2;;48;3;4;1;;4;1;1;1;213;5
223;05/05/2020 12:45;283;SENEGAL;FRENCH;NA;NA;NA;NA;NA;9;7;10;8;10;NA;NA;NA;NA;NA;80;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;23;1;0;4;;6;1;1;2;213;NA
224;05/05/2020 19:24;452;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;9;8;0;8;3;0;6;4;10;NA;NA;NA;NA;NA;;;;1;;45;3;4;1;;3;1;1;1;213;NA
225;05/05/2020 23:43;3775;SENEGAL;FRENCH;9;0;9;9;10;10;9;9;10;9;5;10;10;10;9;10;60;30;5;6;7;7;6;9;10;5;1;1;1;10;10;9;9;1;5;5;5;5;5;5;5;5;10;9;9;9;7;10;10;10;0;0;8;1;9;1;9;5;5;1;9;8;1;8;7;1;5;7;9;30;60;5;9;6;15;140;4;2;;50;3;0;1;;5;1;1;1;213;0
226;06/05/2020 14:27;627;SENEGAL;FRENCH;10;0;9;9;9;NA;NA;NA;NA;NA;5;10;9;10;10;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;8;8;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;40;3;3;1;;4;1;1;1;213;NA
227;06/05/2020 15:06;676;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;100;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;57;3;2;1;;5;2;1;1;213;NA
228;06/05/2020 15:17;254;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;70;1;0;5;;7;1;1;1;213;NA
229;06/05/2020 15:19;885;SENEGAL;FRENCH;10;0;10;10;10;6;10;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;48;2;3;1;;6;1;1;1;213;NA
230;06/05/2020 15:20;230;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;59;3;3;1;;6;1;1;1;213;NA
231;06/05/2020 15:27;195;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;50;3;3;1;;8;1;1;1;213;NA
232;06/05/2020 15:28;98;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;40;3;1;1;;NA;NA;NA;NA;;NA
233;06/05/2020 15:32;887;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;10;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;24;2;0;4;;6;1;1;1;213;NA
234;06/05/2020 15:36;75;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;47;3;2;3;;NA;NA;NA;NA;;NA
235;06/05/2020 15:51;1865;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;85;10;5;8;8;7;8;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;8;7;7;6;6;5;10;10;0;0;2;10;10;10;7;0;10;0;10;1;8;9;4;10;NA;NA;8;NA;NA;NA;NA;NA;NA;0;10;6;NA;7;;;;1;;24;1;0;4;;9;2;1;1;213;NA
236;06/05/2020 16:27;2556;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;60;30;3;4;8;7;8;10;10;2;3;3;4;4;10;10;10;3;6;7;7;10;7;NA;0;3;10;8;6;7;6;NA;10;9;0;0;6;3;3;3;6;6;3;8;7;2;4;6;3;7;3;6;4;0;80;8;16;9;25;300;4;1;;30;3;4;3;;8;2;1;1;213;6
237;06/05/2020 16:27;8337;SENEGAL;FRENCH;10;0;10;10;0;3;7;5;5;1;9;9;9;10;9;90;10;0;6;7;5;4;0;5;0;0;0;0;0;2;10;10;10;0;0;9;10;10;9;5;9;10;8;9;5;9;10;8;5;8;8;7;9;2;5;5;8;5;0;10;8;0;0;0;0;0;3;0;5;10;10;3;5;4;50;3;7;1;;45;2;0;1;;4;1;1;2;213;0
238;06/05/2020 16:41;7778;SENEGAL;FRENCH;10;0;10;NA;NA;NA;10;10;NA;NA;10;10;10;10;10;70;10;20;NA;10;NA;NA;7;NA;10;NA;NA;10;10;NA;10;10;10;NA;NA;2;NA;NA;NA;NA;NA;NA;9;NA;NA;10;10;10;10;NA;NA;NA;10;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;5;NA;NA;NA;0;NA;NA;15;10;50;;;1;;28;3;1;1;;6;2;1;1;213;NA
239;06/05/2020 16:50;790;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;8;8;9;9;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;6;7;0;1;1;NA;NA;5;5;5;6;8;8;8;5;NA;3;5;0;0;4;0;10;10;5;0;7;7;0;8;0;10;NA;NA;6;15;9;;;;2;;36;1;1;2;;3;1;1;1;213;NA
240;06/05/2020 17:12;1801;SENEGAL;FRENCH;10;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;5;0;10;10;10;0;0;5;5;5;5;5;5;5;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;8;8;8;8;8;8;8;8;8;8;NA;NA;NA;NA;10;;;;1;;48;3;2;1;;4;1;1;1;213;NA
241;06/05/2020 17:55;1434;SENEGAL;FRENCH;6;0;0;9;9;8;8;8;8;8;6;10;10;10;10;10;70;20;6;6;0;2;8;10;10;0;0;0;0;NA;NA;NA;NA;NA;NA;8;8;8;8;7;8;8;8;8;7;5;7;7;7;7;2;2;8;6;6;0;6;5;0;9;7;NA;0;5;9;0;1;0;9;20;50;5;16;8;;;;1;;43;3;5;1;;5;1;1;1;213;0
242;06/05/2020 18:01;2265;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;9;5;6;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;NA;;;;1;;39;3;0;6;self-employed;6;2;1;1;213;NA
243;06/05/2020 18:04;4738;SENEGAL;FRENCH;9;0;10;10;10;10;10;10;10;10;10;9;10;10;10;10;40;50;6;5;4;7;4;5;5;5;5;5;5;0;10;10;10;0;0;0;8;10;10;10;0;6;9;10;8;9;9;10;8;8;3;0;10;1;6;4;1;1;0;6;10;6;0;5;6;0;0;7;5;60;60;7;16;7;;;;2;;54;3;0;2;;6;1;1;2;213;5
244;06/05/2020 18:17;2902;SENEGAL;FRENCH;8;5;10;10;10;NA;NA;NA;NA;NA;10;9;10;10;10;70;0;30;2;3;10;5;10;10;10;8;0;5;0;0;10;10;10;10;0;5;10;10;5;10;10;10;5;5;5;3;7;8;10;9;0;0;7;0;7;0;5;3;0;5;8;0;0;0;9;0;0;0;10;0;0;2;16;6;;;;3;Feminine;39;1;1;1;;6;1;1;1;213;5
245;06/05/2020 21:18;685;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;10;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;30;3;1;6;Employer;6;1;1;1;213;NA
246;06/05/2020 23:02;118;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;51;3;2;1;;NA;NA;NA;NA;;NA
247;06/05/2020 23:35;2375;SENEGAL;FRENCH;10;1;1;0;0;9;9;10;10;10;10;10;10;10;10;0;100;0;7;7;8;6;10;9;9;8;0;8;8;1;10;10;10;1;1;10;10;10;10;10;1;1;10;10;8;9;10;10;9;10;7;0;10;7;9;7;7;10;7;10;10;10;0;10;10;0;10;10;10;20;40;1;9;10;;;;1;;45;3;3;1;;3;1;1;1;213;7
248;07/05/2020 00:25;5172;SENEGAL;FRENCH;4;0;9;9;9;NA;NA;NA;NA;NA;2;3;8;9;8;90;7;3;7;7;2;8;8;10;10;9;8;7;5;2;10;10;10;3;7;9;9;7;7;4;1;1;10;10;8;8;6;7;8;9;8;4;8;7;9;0;8;8;1;10;10;8;0;9;8;0;7;6;9;40;20;5;16;9;25;300;4;1;;26;2;0;4;;6;1;1;1;213;0
249;07/05/2020 01:32;2436;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0;75;25;6;7;10;10;10;10;10;10;10;10;10;0;10;10;10;10;0;10;0;0;8;0;0;5;10;10;10;10;10;10;8;10;2;0;5;0;5;0;5;0;0;10;10;0;10;0;0;0;0;10;10;NA;NA;8;14;6;25;300;4;1;;45;3;4;2;;6;1;1;1;213;10
250;07/05/2020 01:36;3005;SENEGAL;FRENCH;10;0;10;10;10;0;0;10;10;0;10;10;0;10;10;0;50;50;8;8;5;5;5;10;10;5;0;5;5;2;10;10;10;0;0;10;10;0;0;0;0;0;10;10;10;10;10;8;9;10;0;0;10;0;8;0;10;10;0;10;10;10;0;10;10;0;0;0;10;0;10;5;16;5;25;300;4;2;;30;3;2;1;;3;1;1;1;213;0
251;07/05/2020 01:51;889;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;20;10;NA;NA;NA;NA;NA;7;7;NA;7;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;8;6;6;7;6;7;NA;6;NA;NA;NA;NA;NA;;;;1;;43;2;5;1;;6;1;1;1;213;NA
252;07/05/2020 03:26;170;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;44;3;3;1;;1;NA;NA;NA;;NA
253;07/05/2020 12:43;173;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;35;3;1;1;;4;1;1;1;213;NA
254;07/05/2020 12:52;753;SENEGAL;FRENCH;10;0;9;8;10;10;7;10;7;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;0;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;10;9;5;0;5;5;5;5;4;5;NA;NA;5;NA;NA;;;;2;;23;1;0;4;;6;1;1;1;213;NA
255;07/05/2020 13:53;183;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;27;3;1;1;;NA;NA;NA;NA;;NA
256;07/05/2020 14:16;687;SENEGAL;FRENCH;8;3;8;2;9;5;6;10;6;10;8;8;6;6;6;100;0;0;7;7;0;0;2;10;6;0;0;0;0;6;9;10;10;0;1;6;9;5;5;4;8;8;7;7;9;8;8;7;6;4;6;4;6;1;0;0;5;0;0;10;6;0;0;5;6;0;4;6;10;10;10;0;16;6;;;;2;;37;3;1;1;;3;1;1;1;213;9
257;07/05/2020 16:52;188;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;20;1;0;4;;6;1;1;2;231;NA
258;07/05/2020 17:01;276;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;19;1;0;4;;8;1;1;1;231;NA
259;07/05/2020 17:16;94643;SENEGAL;FRENCH;10;0;10;10;10;10;5;10;10;7;10;10;10;10;10;75;25;0;NA;NA;10;2;10;10;10;2;0;0;0;0;10;10;10;0;0;1;9;10;6;0;0;0;10;8;10;10;10;10;10;10;1;0;7;3;0;0;0;8;0;8;8;7;0;2;5;0;0;0;3;0;0;5;14;6;;;;2;;45;3;2;1;;6;1;1;1;213;NA
260;07/05/2020 17:44;1402;SENEGAL;FRENCH;9;2;7;10;10;8;8;10;2;10;10;10;10;9;10;10;90;0;8;7;5;5;5;10;8;0;0;0;0;1;10;9;7;0;1;5;5;8;5;5;9;5;7;7;8;8;8;10;7;8;5;2;10;0;0;0;8;5;0;8;5;5;0;5;5;0;8;5;10;70;60;5;9;6;25;100;4;2;;24;1;0;4;;6;1;1;1;213;0
261;07/05/2020 17:51;1633;SENEGAL;FRENCH;9;2;8;7;7;10;10;10;8;7;10;10;8;10;10;75;15;10;7;7;5;5;5;10;8;3;3;3;3;4;10;10;10;0;2;NA;NA;2;5;NA;NA;4;4;6;5;6;6;7;7;8;3;0;6;5;5;3;7;7;5;8;7;5;2;5;5;0;5;6;6;60;60;5;9;5;25;3;4;1;;20;2;0;4;;6;1;1;1;213;NA
262;07/05/2020 17:53;2892;SENEGAL;FRENCH;10;0;10;10;10;4;10;4;0;10;6;4;4;8;10;40;60;0;4;5;8;10;10;10;10;4;4;4;5;4;10;10;10;0;0;5;5;NA;NA;NA;NA;NA;10;10;3;4;5;6;8;8;3;6;7;1;0;0;4;0;0;10;7;3;0;7;5;0;4;0;10;0;0;0;16;5;1;300;4;1;;19;1;0;6;student;8;1;1;1;213;0
263;07/05/2020 18:01;1296;SENEGAL;FRENCH;10;0;5;5;10;10;10;10;10;9;0;0;10;10;10;0;50;50;8;7;1;5;5;10;10;0;0;0;0;2;10;10;10;0;0;5;5;5;10;5;0;0;10;10;5;3;9;9;9;10;7;2;5;0;0;0;0;0;0;10;10;5;10;10;8;0;9;9;10;10;50;5;16;8;25;300;2;2;;23;1;0;4;;6;1;1;1;213;5
264;07/05/2020 18:11;1478;SENEGAL;FRENCH;10;2;6;8;8;9;10;10;10;10;10;9;8;8;7;60;20;20;4;5;7;6;4;10;8;9;9;9;9;9;8;8;7;3;5;9;7;8;8;7;6;4;10;10;7;7;7;10;8;9;6;3;7;4;5;1;6;5;4;10;10;7;1;3;3;10;7;7;10;60;80;4;7;9;50;;4;1;;26;1;0;3;;7;1;1;1;213;5
265;07/05/2020 18:18;3009;SENEGAL;FRENCH;9;1;10;10;10;9;9;9;7;3;6;5;5;6;7;0;50;50;7;5;0;0;0;9;9;2;2;2;2;7;8;5;7;1;1;7;6;9;6;5;7;8;7;7;6;7;7;7;6;5;7;5;4;6;0;1;3;4;1;10;NA;0;1;1;4;0;1;1;10;10;30;3;11;7;25;300;7;2;;19;1;0;4;;6;1;1;2;213;0
266;07/05/2020 18:19;3349;SENEGAL;FRENCH;5;10;9;9;10;10;10;10;9;7;9;10;10;9;10;10;50;40;7;7;10;5;10;10;10;2;5;6;7;1;10;10;10;1;5;6;6;10;7;4;5;2;10;10;5;9;8;6;5;10;0;1;4;9;9;5;3;7;0;8;8;10;1;5;5;2;6;5;10;10;10;4;16;5;50;;4;2;;22;1;0;4;;6;1;1;1;213;7
267;07/05/2020 18:32;1378;SENEGAL;FRENCH;9;NA;5;9;9;NA;NA;5;NA;NA;1;1;8;8;7;0;50;50;NA;NA;NA;NA;NA;9;5;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;9;9;9;NA;10;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;10;5;NA;10;;;;1;;27;1;0;1;;6;1;1;1;213;0
268;07/05/2020 18:38;2268;SENEGAL;FRENCH;10;1;10;10;10;10;10;10;10;10;5;5;5;5;8;75;25;0;NA;NA;NA;5;5;6;5;4;4;4;4;3;8;8;8;5;7;6;8;9;8;10;5;1;5;5;5;5;5;5;5;10;NA;2;5;10;6;5;6;2;5;5;5;2;5;2;5;9;8;5;5;10;10;5;16;6;50;300;8;1;;29;1;0;4;;8;1;1;1;213;0
269;07/05/2020 18:39;2387;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0;50;50;5;8;0;10;10;10;10;10;10;10;5;0;10;10;10;5;5;5;10;5;10;5;5;0;10;10;10;10;5;10;5;10;10;10;10;5;10;5;10;10;5;10;10;5;0;5;5;10;5;5;10;50;50;5;NA;10;;;;2;;22;1;0;NA;;6;1;1;1;213;NA
