RecordDate;Duration_sec;ISO-3;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;SUM_GEN;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
28/05/2020 05:13;30;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
28/05/2020 08:09;1133;ARE;EN;8;3;9;8;10;9;9;9;9;9;10;10;10;9;10;75;15;10;;7;7;7;7;6;3;4;7;3;6;3;2;9;9;7;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;9;6;4;8;7;8;4;5;5;2;8;8;4;1;4;4;3;6;3;8;70;70;6;1;6;50;900;7;1;;37;3;3;1;;5;1;1;1;213;9
28/05/2020 08:11;1329;ARE;EN;8;4;8;9;10;8;10;10;6;3;8;8;8;7;10;80;15;5;;5;7;5;6;8;1;5;5;5;5;5;3;9;9;8;2;2;10;8;8;8;6;3;3;7;7;4;6;8;8;5;9;8;3;7;6;8;3;7;6;3;10;10;5;1;6;5;1;4;5;9;80;80;5;16;5;50;300;4;1;;33;3;2;1;;4;1;1;2;213;0
28/05/2020 08:15;1591;ARE;EN;9;5;10;10;10;9;9;10;7;7;5;5;5;5;3;95;3.5;1.5;;8;8;1;5;5;10;3;1;1;1;1;1;9;9;9;4;6;9;7;8;7;7;7;8;8;8;8;9;8;9;5;3;4;2;7;6;4;5;6;6;1;8;6;3;2;7;2;7;0;0;7;30;50;5;3;8;25;100 minutes;4;1;;35;1;0;1;;3;1;1;2;213;0
28/05/2020 08:20;1592;ARE;EN;1;8;2;2;3;3;3;8;7;8;0;0;0;0;0;90;5;5;;8;7;2;1;2;8;8;0;0;0;0;2;10;10;10;2;0;10;9;9;8;6;7;9;8;9;8;8;8;10;3;7;7;2;8;2;8;2;8;7;1;8;8;7;7;6;6;1;7;7;7;10;10;6;9;8;50;1 minute;7 hours;1;;44;2;0;3;;4;1;1;1;213;0
28/05/2020 08:23;1072;ARE;EN;10;0;0;10;10;10;10;10;0;6;10;10;10;10;10;100;0;0;;9;6;5;5;5;2;2;7;0;0;1;0;10;10;10;0;0;6;3;7;5;2;5;5;9;9;10;8;9;9;3;8;3;4;5;5;5;4;2;4;2;7;5;3;0;3;2;2;0;5;5;60;60;6;3;8;50;3min;7hrs;1;;36;3;1;1;;4;1;1;1;213;0
28/05/2020 08:23;1596;ARE;EN;10;0;10;10;10;10;10;10;5;9;0;0;0;0;0;70;20;10;;5;6;2;4;5;6;2;0;0;0;0;2;9;10;10;0;1;9;10;7;10;5;9;0;10;10;8;10;10;7;3;5;7;7;10;0;3;3;4;3;0;10;10;6;0;6;6;0;3;6;10;50;50;4;9;8;25;3;7;1;;53;3;3;1;;5;1;1;1;213;0
28/05/2020 11:50;1002;ARE;EN;8;3;8;8;9;6;6;8;7;6;4;4;4;7;3;80;15;5;;7;7;4;4;4;7;7;7;5;7;7;5;8;7;8;4;4;6;4;9;8;8;8;7;9;10;6;8;8;7;7;5;4;5;6;4;3;7;7;6;3;4;4;6;4;4;7;5;7;5;5;60;70;5;2;6;50;300;4;2;;35;3;1;1;;6;1;1;2;213;0
28/05/2020 12:04;1260;ARE;EN;10;0;10;10;10;10;7;10;0;0;10;10;10;10;10;100;0;0;;5;6;7;5;4;7;5;0;5;4;4;3;10;10;10;1;1;10;7;5;4;5;5;5;8;8;9;9;7;8;2;10;10;3;8;6;9;3;8;8;0;10;10;9;0;7;5;0;3;0;8;70;50;6;3;10;50;3;;1;;35;3;2;1;;6;1;1;1;213;0
28/05/2020 20:09;2085;ARE;EN;NA;NA;NA;NA;NA;10;10;10;10;10;10;10;0;10;10;20;50;30;;NA;NA;10;10;10;0;0;10;10;10;10;NA;NA;NA;NA;NA;NA;5;10;0;6;10;10;3;10;10;10;10;10;10;10;5;10;10;10;9;10;10;10;10;10;10;9;8;8;8;9;8;10;10;10;NA;NA;10;16;10;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;10
28/05/2020 21:34;1126;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;10;10;0;10;NA;NA;NA;NA;NA;NA;0;0;0;10;10;10;10;8;10;10;0;0;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
28/05/2020 23:56;927;ARE;EN;10;0;10;10;10;10;10;10;10;10;10;10;3;10;10;80;10;10;;6;3;0;0;0;2;2;10;10;10;10;2;10;10;10;0;0;4;4;4;5;0;3;5;10;10;4;6;6;6;6;7;4;4;8;5;5;2;5;5;1;10;10;10;2;8;10;2;2;7;9;100;100;5;12;4;25 cents;3 minutes;7 hours;2;;35;2;0;3;;3;1;1;1;213;5
29/05/2020 01:06;2113;ARE;EN;10;0;10;10;10;9;9;10;10;10;10;10;10;10;10;80;10;10;;3;9;0;0;0;8;8;9;5;9;5;1;10;10;10;0;10;9;2;9;9;5;5;2;4;7;5;6;6;3;8;7;8;0;7;5;5;0;9;5;0;10;10;10;0;7;8;0;3;3;10;50;80;5;9;4;50;3;64;1;;43;3;2;1;;4;1;1;1;213;10
29/05/2020 03:28;3534;ARE;EN;10;0;9;8;10;7;7;9;6;6;2;4;3;9;7;90;8;2;;8;9;4;4;4;7;3;0;0;0;0;2;8;6;7;1;2;8;7;8;6;3;6;2;9;9;8;8;8;9;6;8;6;3;7;4;4;4;6;3;3;8;8;4;3;4;8;3;3;7;8;20;30;6;3;9;50;3;.5;1;;50;3;3;1;;4;1;1;1;213;0
29/05/2020 04:13;2132;ARE;EN;4;6;8;4;9;9;7;10;6;2;9;9;10;10;10;60;40;0;;5;6;2;5;0;10;7;1;0;0;0;2;10;10;9;0;0;10;2;8;10;8;7;10;8;9;8;10;10;10;7;4;7;5;8;5;5;3;7;4;0;10;10;5;0;6;5;0;3;3;8;50;70;5;4;9;50;900;;2;;30;3;0;4;;3;1;1;2;213;0
29/05/2020 06:09;159;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
29/05/2020 10:03;2188;ARE;EN;9;8;7;7;8;8;8;8;9;3;4;4;3;3;5;50;40;10;;5;3;7;7;5;8;8;10;10;10;10;7;9;9;9;0;1;8;8;9;8;8;5;6;9;9;4;8;9;9;7;8;4;1;9;6;7;1;7;8;2;9;9;9;0;7;7;0;6;8;8;50;50;5;16;8;0.5;1 minute;2;2;;35;3;2;1;;3;1;1;2;213;7
29/05/2020 10:45;1807;ARE;EN;10;1;10;8;9;10;10;10;3;10;1;1;1;10;1;80;10;10;;3;3;3;9;9;2;9;3;3;3;3;8;10;10;10;0;0;5;5;5;5;5;5;5;8;7;4;10;9;8;4;4;7;1;8;0;7;1;6;3;8;8;9;0;0;7;8;5;10;10;10;10;60;5;16;7;50;300;4;1;;23;2;0;4;;7;1;1;1;213;0
29/05/2020 14:31;1024;ARE;EN;9;2;9;9;7;9;8;10;7;5;7;9;4;3;4;70;20;10;;8;7;5;5;5;8;8;8;2;7;1;7;9;7;8;1;1;NA;NA;NA;NA;NA;NA;NA;8;9;8;7;8;9;7;9;8;6;8;7;8;5;5;3;3;9;8;2;0;5;3;1;5;8;8;10;60;5;9;9;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
29/05/2020 22:58;45400;ARE;EN;8;2;9;8;8;10;9;8;8;8;3;3;3;3;4;60;20;20;;8;7;2;3;3;8;4;7;1;3;3;3;7;7;8;5;2;5;8;8;6;6;7;7;10;8;8;8;8;10;7;7;2;1;7;3;5;3;5;3;1;8;8;4;3;6;7;1;7;6;6;60;80;4;10;7;50;5 hours;4;2;;44;3;2;3;;4;1;1;1;two hundred thirteen;8
30/05/2020 01:44;665;ARE;EN;8;8;8;8;9;8;7;9;7;8;8;8;9;8;8;35;35;30;;9;7;7;8;7;8;8;8;6;3;9;7;2;8;9;7;2;8;9;9;9;9;8;10;9;9;8;8;9;8;8;8;8;2;9;6;7;4;8;9;7;8;8;7;8;8;9;8;10;9;9;90;80;8;3;8;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;7
30/05/2020 02:46;52;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
30/05/2020 02:49;1084;ARE;EN;9;0;9;10;10;9;9;10;10;9;9;9;4;10;10;50;30;20;;4;6;3;6;6;8;6;8;2;9;1;2;9;10;10;9;0;6;9;9;9;7;6;9;8;9;4;6;6;7;7;6;4;4;4;6;5;6;7;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;90;5;11;4;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
30/05/2020 06:24;1564;ARE;EN;10;0;10;10;10;10;10;10;10;10;10;10;10;0;10;80;10;10;;6;7;6;6;9;6;6;7;6;6;6;4;9;10;10;0;0;6;6;10;10;10;3;3;6;3;6;6;7;9;7;7;2;0;7;7;9;4;7;4;3;10;10;8;0;8;6;0;3;3;10;40;40;6;11;6;25 cents;3 minutes;7 Hours;2;;30;3;0;1;;6;1;1;1;213;0
30/05/2020 08:09;188389;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;6;2;9;5;1;10;10;6;1;6;6;1;7;6;8;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
30/05/2020 08:29;3958;ARE;EN;9;1;10;9;10;8;8;10;10;8;9;9;6;10;10;70;10;20;;7;7;1;5;5;7;8;1;0;0;0;1;9;10;9;0;1;9;10;7;5;5;5;2;9;10;5;8;9;9;8;10;4;3;9;7;5;5;6;5;3;10;10;9;0;8;6;0;8;8;10;70;50;5;16;10;25 cents;3 minutes;7 hours;1;;36;3;0;1;;4;1;1;2;213;0
30/05/2020 08:34;1839;ARE;EN;10;0;10;10;10;2;1;10;9;10;8;8;8;8;9;90;5;5;;10;10;0;0;0;7;3;0;0;0;0;9;10;10;10;2;1;7;7;9;9;7;6;3;9;9;10;10;10;10;9;9;3;1;9;1;3;0;0;0;0;8;9;7;0;9;9;2;7;9;8;60;90;5;16;10;25;3 mins;7 hours;2;;34;3;0;1;;8;1;1;2;213;0
30/05/2020 10:53;2600;ARE;EN;9;1;10;9;10;9;9;9;9;10;10;9;9;10;10;98;2;0;;3;7;0;5;0;5;6;1;0;0;0;1;10;10;10;0;1;9;9;6;9;1;4;3;9;9;9;8;10;9;6;8;6;7;7;3;8;3;8;5;1;9;8;4;0;5;5;1;7;7;7;80;90;2;9;7;50;3 minutes;7 hours;2;;25;1;0;4;;5;1;1;1;213;0
30/05/2020 12:52;880;ARE;EN;3;3;4;7;10;7;7;10;8;8;5;5;3;4;3;80;10;10;;8;7;0;5;5;0;0;5;5;0;4;3;9;9;8;2;0;7;6;8;7;5;3;2;9;10;5;5;5;8;3;7;7;7;9;0;5;0;5;0;0;9;9;2;0;6;4;0;3;3;9;30;30;2;16;8;25;300;4;2;;36;1;0;4;;2;1;1;2;213;0
31/05/2020 00:36;4306;ARE;EN;3;7;10;10;10;9;9;10;10;7;3;3;3;3;7;70;20;10;;5;5;5;5;5;7;7;9;5;6;5;2;10;10;10;0;0;5;5;5;5;0;2;0;8;8;8;8;8;10;7;6;8;6;5;5;8;0;5;5;0;8;8;5;1;1;1;1;5;1;7;80;70;5;10;8;50;1;7 hours;2;;28;2;0;1;;4;1;1;1;213;5
31/05/2020 03:37;1018;ARE;EN;10;10;10;10;10;10;10;10;7;8;NA;NA;NA;NA;NA;NA;NA;NA;;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;10;5;10;9;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;50;5;1;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
31/05/2020 04:17;5992;ARE;EN;8;3;8;8;10;6;6;8;8;8;8;10;7;10;10;50;25;25;;6;6;0;0;0;9;9;0;0;0;0;0;10;10;10;0;0;7;7;7;7;2;8;10;9;9;5;5;5;5;6;7;5;3;8;3;1;0;0;0;0;9;9;0;0;6;6;1;2;4;9;50;50;5;8;7;50;300;4;1;;39;3;3;1;;6;1;1;1;213;0
31/05/2020 04:42;461;ARE;EN;9;0;5;7;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5;5;NA;NA;NA;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;5;5;5;9;9;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
31/05/2020 06:24;1851;ARE;EN;10;0;10;10;10;8;8;10;10;0;10;10;3;10;10;70;15;15;;10;6;0;0;0;5;5;5;5;5;5;0;10;10;10;0;0;10;10;10;10;5;10;10;7;5;7;10;10;10;5;7;6;6;4;3;5;0;3;3;2;10;10;5;0;2;8;0;0;0;10;70;70;0;16;7;0.25;100;4;2;;29;2;0;1;;5;1;1;2;213;0
31/05/2020 08:02;1481;ARE;EN;9;9;9;8;9;9;9;8;8;10;9;9;9;9;9;30;45;25;;8;6;3;3;3;9;9;0;0;0;0;5;9;9;9;0;0;9;9;8;9;8;8;1;10;10;8;8;8;9;8;8;5;5;8;4;8;0;8;5;0;9;9;8;1;8;7;1;8;8;9;80;100;5;10;8;25 cents;3 minutes;2hours;2;;30;3;0;1;;5;1;1;2;213;0
31/05/2020 09:41;800;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;9;10;NA;NA;NA;NA;NA;7;6;10;10;9;7;4;7;9;2;6;8;6;8;7;6;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;4
31/05/2020 11:59;1437;ARE;EN;10;0;10;10;10;2;2;6;0;1;9;9;8;10;8;20;50;30;;3;4;1;2;1;2;1;0;0;0;0;1;9;9;9;2;2;5;8;8;6;1;10;7;7;8;2;1;2;1;8;6;3;4;3;3;1;7;2;1;8;9;9;1;0;5;4;1;5;8;8;50;50;5;15;8;25;3;7;1;;46;3;3;1;;3;1;1;1;213;0
31/05/2020 12:02;1839;ARE;EN;9;1;1;9;10;1;2;7;6;7;9;10;9;10;10;90;10;0;;5;5;0;0;0;0;0;1;0;0;0;2;10;10;10;0;1;5;5;9;8;7;9;10;9;10;10;1;10;6;9;10;4;0;9;6;5;5;5;6;0;8;8;5;0;7;9;0;9;8;6;10;10;5;14;4;25;3 minutes;7;2;;27;1;0;1;;4;1;1;2;213;0
31/05/2020 12:05;634;ARE;EN;10;0;10;10;10;7;7;9;6;10;10;10;10;10;10;80;10;10;;5;7;0;0;0;2;0;0;0;0;0;1;10;10;10;0;2;8;8;6;6;3;5;4;7;6;7;8;9;6;4;7;9;6;8;4;3;3;3;1;0;9;7;3;1;6;7;7;6;6;8;60;80;1;16;8;25;3;7;2;;37;3;3;1;;3;1;1;1;213;0
01/06/2020 01:01;814;ARE;EN;10;0;8;3;10;4;5;10;3;7;4;4;0;10;8;100;0;0;;3;4;4;2;0;6;6;3;0;0;0;0;10;10;10;0;0;7;4;8;9;5;7;10;10;10;5;5;5;4;9;6;6;9;7;4;3;0;5;4;0;7;7;0;1;4;4;4;3;5;5;40;50;7;3;6;50;3;7;1;;25;1;0;4;;3;1;1;1;213;0
01/06/2020 07:24;1176;ARE;EN;9;0;4;9;9;9;9;10;7;5;9;9;9;10;10;50;40;10;;9;8;9;5;7;9;10;6;2;4;3;3;9;8;9;1;2;8;7;9;9;8;9;7;9;9;7;7;7;8;7;8;6;4;9;6;8;5;8;6;3;9;10;7;0;6;7;2;6;8;9;50;30;10;14;9;50;100;16;2;;43;3;0;1;;2;1;1;1;213;0
02/06/2020 00:55;3661;ARE;EN;5;6;5;7;4;4;5;7;4;6;8;7;6;7;7;60;39;1;;6;4;5;6;5;7;7;7;6;8;7;4;4;6;6;5;5;6;4;5;5;5;5;5;6;6;6;4;5;5;4;4;8;6;5;5;7;4;8;7;2;7;6;4;5;4;4;3;5;6;6;70;90;4;3;8;;;;2;;30;3;1;1;;5;1;1;2;213;5
02/06/2020 04:24;87;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;10;10;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
02/06/2020 04:31;173;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
02/06/2020 04:48;29;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
02/06/2020 04:49;1602;ARE;EN;10;0;10;10;10;9;8;9;8;8;7;8;6;9;9;5;50;45;;6;4;8;9;8;9;10;6;6;7;7;6;8;10;10;6;9;9;8;8;8;8;8;8;9;8;10;9;10;10;8;8;1;1;9;6;8;0;9;9;2;9;10;5;1;5;5;0;9;10;9;10;10;9;4;10;;;;2;;18;1;0;4;;NA;NA;NA;NA;;0
02/06/2020 04:49;106;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
02/06/2020 11:23;1260;ARE;EN;8;2;4;8;8;3;10;9;9;9;7;7;7;7;7;70;20;10;;7;6;2;8;6;9;9;2;3;3;3;1;1;8;10;3;0;9;8;9;8;0;1;0;10;8;6;7;6;6;8;8;6;5;9;4;3;3;9;3;0;9;8;6;0;8;7;0;1;1;8;50;80;7;10;7;50;900;16;2;;42;1;1;1;;3;1;1;1;213;0
02/06/2020 11:53;10;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
02/06/2020 13:07;15439;ARE;EN;NA;NA;NA;NA;NA;10;10;10;10;10;10;10;10;10;10;86;7;7;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;10;7;10;NA;NA;NA;NA;NA;NA;NA;10;10;10;10;10;10;NA;NA;NA;NA;NA;10;10;0;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;10;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
02/06/2020 14:20;904;ARE;EN;5;2;8;5;5;0;0;0;8;5;5;5;5;5;5;55;30;15;;5;5;5;5;5;0;0;5;5;5;5;10;10;5;5;5;5;5;5;5;5;5;6;5;0;0;5;0;0;0;5;4;5;0;0;NA;NA;NA;NA;NA;NA;5;5;5;5;5;5;5;5;5;6;20;50;6;16;10;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;5
02/06/2020 22:29;1045;ARE;EN;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;;7;5;5;5;5;5;5;5;5;8;8;2;10;10;10;2;2;0;0;0;0;0;0;0;10;10;10;10;10;7;8;8;6;5;10;7;8;0;8;8;0;10;10;10;0;8;8;2;8;8;8;0;80;8;7;8;50;30000;8;2;;40;2;1;1;;3;1;1;1;213;0
03/06/2020 05:56;63;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
03/06/2020 14:11;2588;ARE;EN;10;0;10;10;10;10;10;10;8;10;10;10;10;10;9;70;20;10;;4;4;0;0;0;6;6;0;0;0;0;0;10;10;10;0;6;6;9;10;5;4;4;4;10;10;10;7;7;9;8;4;8;10;3;10;8;2;6;6;6;10;10;9;0;8;10;0;8;9;10;10;40;6;16;7;50 cents;3 minutes;4;2;;34;3;0;1;;4;1;1;2;213;0
04/06/2020 03:22;92165;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 07:38;20;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
04/06/2020 07:38;12;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 07:46;152;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;8;7;8;9;10;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;7
