"","RecordedDate","Duration_sec","Country","Language","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1","psych_wellbeing2","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","Conspiracy_theories_1","Conspiracy_theories_2","Conspiracy_theories_3","Conspiracy_theories_4","open_mindedness_1","open_mindedness_2","open_mindedness_3","open_mindedness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self_control_1","trait_self_control_2","trait_self_control_3","trait_self_control_4","self_esteem","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","Moral_ID_1","Moral_ID_2","Moral_ID_3","Moral_ID_4","Moral_ID_5","Moral_ID_6","Moral_ID_7","Moral_ID_8","Moral_ID_9","Moral_ID_10","risk_perception_1","risk_perception_2","political_ideology","moral_circle","health_cond","CRT1","CRT2","CRT3","sex","sex_other","age","marital_status","children","employ_status","employ_status_other","Ladder","urban","tested_positive","know_tested_positive","AttCheck_nobots","AttCheck2"
"51","02/05/2020 19:53",2878,"MOROCCO","FRENCH",10,0,1,10,10,8,10,10,10,10,9,9,9,9,9,0,100,0,8,8,NA,NA,NA,10,10,5,0,5,5,5,10,9,10,0,5,NA,7,5,NA,NA,NA,NA,10,10,8,9,10,9,8,10,0,0,9,0,5,0,0,5,5,10,9,NA,0,5,5,0,NA,NA,NA,0,0,NA,16,10,"","","",1,"",23,1,0,4,"",4,1,1,1,"213",NA
"52","02/05/2020 19:59",1131,"MOROCCO","FRENCH",10,0,10,10,10,9,10,10,10,10,10,10,10,10,10,35,50,15,7,7,10,10,10,10,10,5,5,5,5,5,10,10,10,5,10,5,5,7,7,5,5,5,10,10,9,10,10,6,8,10,5,5,10,5,8,5,10,10,4,6,6,5,5,5,5,5,5,5,5,0,10,8,1,8,"25","300","4",2,"",23,1,0,1,"",4,1,1,2,"213",5
"53","02/05/2020 20:02",1428,"MOROCCO","FRENCH",7,0,3,10,10,0,0,0,1,10,9,10,10,10,10,0,100,0,0,1,10,10,10,10,10,10,0,10,10,10,6,9,8,2,2,3,3,3,3,4,10,10,7,7,7,8,7,9,3,10,3,4,10,4,10,3,10,10,10,10,10,0,6,7,10,0,8,6,10,70,80,6,16,7,"49","300","4",2,"",23,2,0,1,"",8,1,1,1,"213",0
"54","02/05/2020 20:05",1102,"MOROCCO","FRENCH",10,0,10,10,10,8,7,10,5,5,NA,10,NA,NA,10,90,5,5,6,5,5,5,5,10,10,5,5,5,5,5,10,10,10,0,0,10,3,10,10,5,5,10,10,10,4,8,8,10,10,8,5,3,9,NA,2,0,7,5,0,10,8,3,0,0,5,0,5,0,10,90,100,5,1,5,"50","300","4",2,"",22,1,0,4,"",6,1,1,1,"213",8
"55","02/05/2020 20:10",1941,"MOROCCO","FRENCH",10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,55,30,15,8,9,10,10,8,10,10,5,5,7,8,8,10,8,10,5,8,5,10,5,8,5,0,0,9,10,3,10,8,10,7,7,8,7,7,8,7,5,8,2,0,10,10,7,0,7,9,0,5,0,8,0,30,5,16,4,"50","300","4",2,"",26,1,0,4,"",5,1,1,1,"213",0
"56","02/05/2020 20:14",3597,"MOROCCO","FRENCH",10,0,10,10,10,9,9,10,10,10,10,10,10,10,9,20,50,30,10,8,10,0,1,10,10,10,4,8,5,0,10,10,9,NA,0,8,8,1,8,NA,1,1,9,9,1,8,10,10,9,9,1,0,9,5,8,2,5,8,0,10,10,5,0,9,5,0,5,8,10,80,20,5,16,9,"","3","4",2,"",42,3,3,1,"",5,1,1,1,"213",5
"57","02/05/2020 20:36",979,"MOROCCO","FRENCH",9,1,10,6,10,9,10,10,7,8,4,4,9,10,9,50,50,0,4,5,10,9,9,9,9,4,3,3,3,10,10,10,10,10,3,9,9,1,10,6,9,5,4,10,8,9,10,10,7,9,5,1,8,6,10,5,10,8,4,6,6,6,4,7,4,6,6,7,8,40,40,3,1,4,"","","",2,"",27,1,0,3,"",6,1,1,1,"213",5
"58","02/05/2020 20:42",2434,"MOROCCO","FRENCH",10,0,8,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,6,6,1,5,7,10,9,3,0,2,2,5,9,10,10,0,0,8,5,8,5,8,8,9,8,10,5,7,7,7,8,7,6,3,7,2,5,2,2,5,0,9,9,7,0,7,6,0,1,6,8,20,30,5,14,8,"50","300","8",2,"",30,3,0,1,"",5,1,1,2,"213",0
"59","02/05/2020 20:42",2150,"MOROCCO","FRENCH",8,1,9,9,10,7,7,10,8,10,10,10,10,10,10,0,100,0,6,5,8,5,5,10,10,0,0,0,0,1,10,10,10,0,1,5,5,5,5,5,5,5,10,8,9,5,9,6,6,10,6,1,7,5,5,1,5,6,0,5,5,5,0,5,8,0,5,5,5,20,20,5,3,8,"25","3","",2,"",30,3,0,1,"",5,1,1,2,"213",0
"60","02/05/2020 20:46",1103,"MOROCCO","FRENCH",10,0,10,10,10,10,10,8,10,10,8,9,10,10,10,30,50,20,5,6,10,5,10,10,10,10,10,10,10,2,10,10,10,10,6,3,5,8,3,6,3,3,9,9,5,8,8,9,8,8,9,7,9,8,7,5,7,5,7,10,8,5,0,6,3,2,6,7,9,10,20,7,14,8,"50","300","4",2,"",23,1,0,4,"",4,1,1,2,"213",0
"61","02/05/2020 20:54",1303,"MOROCCO","FRENCH",10,0,5,10,10,10,10,10,10,10,10,10,10,10,10,60,25,15,8,6,10,2,10,10,10,5,5,5,5,2,10,10,10,5,8,10,10,10,7,5,8,10,10,10,6,6,6,7,10,7,0,0,7,2,10,0,5,8,0,10,10,9,0,9,8,0,0,9,10,20,20,5,16,2,"50","300","16",1,"",25,1,0,1,"",5,1,1,2,"213",5
"62","02/05/2020 20:59",3382,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,1,8,8,10,9,80,20,0,6,6,9,9,9,10,10,1,1,1,5,5,9,9,9,5,5,5,7,7,7,8,9,9,1,1,6,8,8,10,8,8,5,2,8,1,5,5,8,8,5,10,8,8,0,8,7,7,8,8,10,0,0,2,14,7,"50","300","",2,"",53,3,2,2,"",4,1,1,1,"213",0
"63","02/05/2020 21:00",3246,"MOROCCO","FRENCH",9,0,0,10,10,9,8,10,2,6,10,10,10,10,10,50,50,0,7,7,5,5,7,10,10,1,5,5,2,3,10,9,10,4,0,7,6,6,6,5,8,8,9,10,7,6,8,8,8,9,4,6,9,7,4,1,9,6,0,9,9,2,0,7,2,0,0,7,9,50,50,6,14,9,"50","300","4",1,"",26,1,0,1,"",6,1,1,1,"213",0
"64","02/05/2020 21:07",1528,"MOROCCO","FRENCH",10,0,8,10,10,9,9,10,10,9,10,10,10,10,10,20,50,30,7,7,10,8,8,10,10,1,0,0,0,5,10,10,10,0,0,10,10,10,10,5,7,5,8,8,10,10,10,10,7,10,3,2,7,0,5,0,5,2,0,10,10,6,0,7,5,2,5,5,8,10,50,5,16,7,"50","3","2",2,"",30,1,0,1,"",6,1,1,1,"213",0
"65","02/05/2020 21:58",131,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",32,1,0,1,"",3,1,1,1,"Deux cents treize ",NA
"66","02/05/2020 22:07",7815,"MOROCCO","FRENCH",7,3,10,10,10,9,10,9,6,5,10,9,9,10,9,0,100,0,6,7,5,7,NA,9,6,0,0,0,0,6,8,10,10,NA,0,5,9,9,8,7,1,0,6,5,7,7,7,9,7,9,NA,0,5,0,2,0,NA,8,0,7,NA,0,5,NA,NA,NA,1,NA,NA,50,NA,5,16,5,"50","300","",1,"",68,3,1,6,"liberal profession",1,1,1,2,"213",0
"67","02/05/2020 22:29",13431,"MOROCCO","FRENCH",0,10,0,0,0,10,10,10,10,10,10,10,10,10,10,50,25,25,5,4,5,7,8,9,5,3,3,3,3,2,2,2,2,8,2,10,5,10,10,5,8,10,8,8,6,7,7,9,8,9,2,2,2,6,0,0,5,5,0,0,1,0,0,0,0,5,5,0,0,20,30,5,1,4,"50","300","30",2,"",29,1,0,1,"",5,1,1,2,"213",0
"68","02/05/2020 22:44",16708,"MOROCCO","FRENCH",10,0,10,10,10,7,8,10,7,9,8,8,8,8,8,50,50,0,7,7,7,5,6,10,9,5,5,5,5,5,8,8,8,1,1,5,5,7,7,5,5,8,7,7,8,8,8,7,7,6,5,2,6,5,2,0,5,5,0,8,9,8,0,9,7,0,7,8,8,10,20,5,10,7,"50","300","4",2,"",29,3,1,2,"",5,1,1,1,"213",0
"69","02/05/2020 22:54",1364,"MOROCCO","FRENCH",10,0,10,10,10,9,9,10,10,9,10,10,10,10,10,0,10,90,10,10,1,1,9,10,6,9,6,0,1,1,10,8,10,0,0,5,5,5,5,8,5,10,10,10,9,8,9,9,1,1,9,9,2,6,2,1,9,9,2,10,10,0,0,10,9,2,1,6,10,0,10,3,16,7,"50","3","7",1,"",29,1,0,1,"",2,1,1,1,"213",0
"70","02/05/2020 23:05",176,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",45,3,2,1,"",3,1,1,2,"123",NA
"71","02/05/2020 23:11",2221,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,10,10,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,0,10,0,0,0,10,10,0,0,10,10,0,10,10,10,10,0,10,0,10,5,16,8,"25","3","2",2,"",43,3,1,6,"full time mom",6,1,1,1,"213",0
"72","02/05/2020 23:13",1967,"MOROCCO","FRENCH",6,5,5,7,7,5,5,7,3,5,5,7,0,6,5,40,30,30,9,5,5,5,5,5,5,5,5,5,6,5,6,8,6,5,5,5,5,6,7,6,4,1,9,7,9,5,7,6,7,7,6,5,5,5,5,5,5,4,5,5,5,7,5,5,5,5,5,5,5,50,50,5,3,8,"50","1","4",1,"",38,1,0,1,"",6,2,1,1,"213",5
"73","02/05/2020 23:17",1994,"MOROCCO","FRENCH",9,0,9,10,10,9,9,10,9,10,9,10,10,10,10,30,70,0,6,8,5,5,3,8,6,1,1,1,1,4,8,8,10,0,1,7,7,7,8,9,5,4,4,6,8,8,8,9,7,7,7,8,9,4,7,2,9,8,2,10,9,8,0,8,3,2,3,4,10,90,70,2,15,9,"50","3","7",2,"",27,2,0,1,"",4,1,1,1,"213",0
"74","02/05/2020 23:18",1460,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,9,8,10,10,8,10,10,80,10,10,7,6,8,8,10,10,10,8,6,7,7,2,10,10,10,10,4,10,8,10,9,6,9,10,2,5,9,10,9,10,9,10,6,1,9,3,3,0,7,9,1,10,9,3,0,8,7,0,2,1,10,20,40,2,16,8,"50","3","16",1,"",49,3,3,6,"CEO",6,1,1,1,"213",0
"75","02/05/2020 23:21",1525,"MOROCCO","FRENCH",9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,8,8,5,5,5,8,8,0,0,0,0,1,10,10,10,0,0,9,9,9,9,5,0,0,7,7,9,9,9,10,10,10,0,0,8,0,1,0,1,1,0,8,8,1,0,8,8,0,8,8,8,0,20,1,9,8,"50","3","7",1,"",64,3,0,5,"",3,1,1,1,"213",0
"76","02/05/2020 23:22",2061,"MOROCCO","FRENCH",10,0,10,10,10,8,10,10,10,10,6,10,10,10,10,0,100,0,6,6,10,10,10,10,10,9,2,NA,NA,0,10,10,10,0,0,10,8,10,7,NA,0,0,9,7,6,10,10,10,10,10,4,2,NA,6,10,0,10,8,0,10,10,3,NA,5,NA,1,NA,10,5,20,30,7,16,7,"75","300","16",2,"",29,1,3,1,"",5,1,1,1,"213",0
"77","02/05/2020 23:26",1564,"MOROCCO","FRENCH",10,0,0,7,0,10,10,10,10,10,10,10,10,10,10,0,100,0,8,7,9,10,0,10,10,10,2,7,7,9,10,10,10,0,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,6,1,9,3,3,2,8,7,1,10,10,9,0,7,8,1,5,8,10,50,60,5,9,4,"50","300","4",2,"",36,3,2,1,"",1,1,1,1,"213",0
"78","02/05/2020 23:28",2167,"MOROCCO","FRENCH",10,0,10,5,10,10,10,10,10,10,10,2,10,10,10,20,60,20,7,NA,10,10,10,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,0,0,1,7,10,10,10,10,10,10,0,NA,10,10,10,0,NA,NA,9,10,10,0,0,0,9,10,10,0,10,0,0,10,1,NA,"50","300","",1,"",64,3,2,5,"",6,1,1,1,"213",7
"79","02/05/2020 23:36",1330,"MOROCCO","FRENCH",3,0,8,8,10,7,6,6,8,8,4,4,4,4,1,0,100,0,6,6,5,5,0,10,10,5,5,5,5,3,9,9,9,0,0,8,8,8,8,5,1,9,9,9,5,6,8,8,5,9,6,1,10,0,1,0,5,2,5,8,8,3,0,7,5,0,3,5,5,50,50,5,14,6,"25","3","",2,"",29,1,0,6,"CEO",4,1,1,2,"213",0
"80","02/05/2020 23:36",1900,"MOROCCO","FRENCH",9,1,8,10,10,7,7,8,3,9,10,10,10,10,10,0,100,0,8,7,3,3,5,10,8,8,3,3,6,1,10,10,10,0,0,7,7,9,8,9,7,8,9,9,7,8,9,9,7,9,7,7,9,2,7,1,8,7,1,10,10,5,0,9,5,1,8,7,10,0,10,2,9,9,"25","3","7",2,"",33,1,0,1,"",3,1,1,1,"213",0
"81","02/05/2020 23:43",4984,"MOROCCO","FRENCH",9,1,10,10,10,9,9,10,6,8,6,10,6,10,7,80,10,10,6,8,8,10,10,9,9,2,2,2,4,2,10,5,10,5,4,8,10,10,5,5,5,10,9,8,8,8,8,6,9,9,6,5,10,8,8,0,10,6,1,7,7,7,5,7,8,3,5,5,7,100,70,3,4,9,"25","3","7",2,"",29,2,0,1,"",6,1,1,2,"213",0
"82","02/05/2020 23:44",1959,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,30,70,0,6,7,10,9,7,10,10,9,5,9,2,0,10,10,10,0,0,10,8,10,6,5,2,7,10,10,7,9,10,5,8,10,9,4,10,7,5,0,0,8,0,10,10,0,0,7,5,0,5,9,10,10,60,5,16,3,"50","3","4",2,"",26,2,0,4,"",5,1,1,2,"213",0
"83","02/05/2020 23:45",2669,"MOROCCO","FRENCH",8,1,1,1,1,10,10,10,10,10,8,9,9,9,9,50,50,0,3,4,10,10,10,10,10,5,5,5,5,4,10,10,NA,9,5,9,5,9,9,5,5,0,6,6,7,7,9,9,8,8,9,2,7,5,7,4,7,5,4,7,8,3,5,5,4,5,5,5,9,30,50,5,8,5,"50","3","4",2,"",40,3,3,1,"",6,1,1,1,"213",8
"84","02/05/2020 23:45",3039,"MOROCCO","FRENCH",10,0,10,8,10,9,9,10,6,10,10,10,10,10,10,60,40,0,6,7,9,2,8,10,10,10,8,10,1,2,10,8,9,0,0,9,9,10,8,9,9,9,10,9,10,9,10,10,10,10,0,0,NA,3,8,0,10,6,0,10,10,6,0,9,8,0,10,10,10,10,20,NA,6,9,"25","3","2",2,"",51,3,3,1,"",3,1,1,1,"213",9
"85","02/05/2020 23:56",1754,"MOROCCO","FRENCH",8,0,8,8,10,10,10,10,9,9,7,7,7,7,7,0,100,0,7,8,8,6,6,0,10,9,0,10,3,9,8,8,8,9,6,10,10,9,10,9,9,9,5,5,6,6,4,6,4,7,7,6,7,8,8,9,8,9,7,6,6,3,0,0,0,2,1,1,8,50,50,6,2,8,"100","","",1,"",45,3,2,1,"",3,1,1,2,"213",5
"86","02/05/2020 23:57",267,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",24,1,0,3,"",6,1,1,1,"Deux cent traize",NA
"87","03/05/2020 00:03",476,"MOROCCO","FRENCH",6,7,6,7,6,10,3,10,10,10,7,7,7,7,7,20,20,60,10,7,7,7,7,7,8,7,6,8,9,6,7,7,6,7,7,7,9,6,6,7,7,6,6,7,3,7,9,10,7,6,6,2,7,6,6,7,6,6,7,8,3,8,7,6,6,6,6,7,7,70,70,8,9,6,"50","300","6",1,"",21,1,0,4,"",1,1,1,2,"213",10
"88","03/05/2020 00:08",2212,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,4,7,10,10,0,10,10,4,2,0,4,3,5,1,0,0,0,3,1,0,6,4,8,3,10,10,10,9,2,6,10,10,0,4,4,2,3,0,4,4,1,10,10,3,0,10,2,8,0,10,10,70,10,5,16,10,"50","300","4",2,"",22,1,0,4,"",5,1,1,2,"213",0
"89","03/05/2020 00:08",207,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",25,1,0,3,"",4,1,1,1,"",NA
"90","03/05/2020 00:19",1742,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,6,5,10,10,10,10,10,0,80,20,3,3,7,7,5,10,10,5,3,5,5,1,10,10,7,0,0,10,10,8,6,7,9,8,8,10,9,8,10,10,5,6,4,5,10,6,5,0,7,8,0,10,10,6,0,3,2,0,7,6,10,50,20,5,16,3,"25","3","",2,"",23,1,0,3,"",6,1,1,1,"213",0
"91","03/05/2020 00:23",5757,"MOROCCO","FRENCH",10,0,5,10,10,7,7,9,7,5,10,10,10,10,5,80,20,0,6,5,7,5,3,10,8,5,5,5,5,10,10,10,10,10,1,1,7,9,8,8,8,5,8,8,5,4,7,6,5,9,6,3,6,5,6,1,8,5,7,10,8,2,0,7,5,0,0,5,10,50,50,2,16,5,"25","3","5",1,"",30,3,2,4,"",6,1,1,1,"213",8
"92","03/05/2020 00:26",1607,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,8,6,10,10,10,10,10,10,1,1,1,1,10,10,10,0,0,0,10,0,8,10,8,8,10,10,1,1,10,10,10,10,9,0,7,10,2,7,10,2,10,9,7,7,8,9,8,8,7,8,7,20,10,2,16,6,"50","300","2",1,"",46,1,0,6,"small entrepreneur ",5,1,1,2,"213",0
"93","03/05/2020 00:33",3172,"MOROCCO","FRENCH",8,0,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,40,3,7,10,8,8,10,7,2,0,0,2,6,10,10,10,0,0,7,10,7,6,6,2,0,10,10,8,9,9,10,10,10,3,0,10,8,7,0,10,10,2,4,10,5,0,10,4,0,5,10,10,60,20,4,16,9,"50","3","",2,"",46,1,0,1,"",6,1,1,1,"213",7
"94","03/05/2020 00:47",6871,"MOROCCO","FRENCH",9,0,9,10,10,10,10,10,10,8,10,10,10,8,10,0,100,0,7,7,9,2,0,10,10,NA,NA,1,1,10,10,10,10,5,10,NA,NA,NA,NA,NA,NA,NA,10,8,10,10,8,10,9,10,9,0,9,NA,NA,NA,NA,9,6,10,8,8,0,8,8,8,8,5,10,NA,NA,9,16,8,"","","",1,"",72,3,1,5,"",2,1,1,1,"213",6
"95","03/05/2020 00:51",1601,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,5,6,5,10,10,10,10,1,1,1,1,5,10,10,10,5,1,10,10,10,10,5,5,10,10,10,5,5,5,5,10,10,2,2,5,3,5,9,9,9,2,5,5,5,5,5,5,5,5,5,5,50,50,5,16,5,"50","300","4",1,"",52,3,3,1,"",6,2,1,1,"213",0
"96","03/05/2020 00:54",1523,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,8,8,8,8,8,35,40,25,7,7,10,10,9,10,10,7,2,6,6,3,8,8,8,2,1,10,10,10,9,7,6,7,9,9,7,7,8,9,7,9,6,7,10,10,9,1,9,8,4,10,10,8,0,9,10,1,10,6,7,50,30,2,1,7,"50","300","4",2,"",22,1,0,4,"",4,1,1,2,"213",6
"97","03/05/2020 00:56",4154,"MOROCCO","FRENCH",10,2,9,9,9,9,7,10,10,9,8,10,10,10,10,0,70,30,7,7,8,5,8,10,10,8,8,5,8,2,10,10,10,2,2,8,9,9,9,7,5,5,5,8,9,8,5,9,5,9,3,1,7,5,5,2,5,7,2,9,9,5,5,9,9,5,5,5,9,50,50,3,16,5,"50","300","4",1,"",68,3,2,6,"",4,1,1,2,"213",0
"98","03/05/2020 01:01",1458,"MOROCCO","FRENCH",10,0,10,10,10,7,7,10,10,10,10,10,10,10,10,40,60,0,7,6,5,7,7,8,10,5,5,7,7,4,10,10,10,0,0,7,7,10,8,5,9,8,7,7,8,7,7,9,5,7,4,5,5,5,5,3,7,4,5,8,9,5,0,6,5,0,8,8,10,0,50,4,16,5,"50","3","7",2,"",32,3,1,1,"",4,1,1,1,"213",0
"99","03/05/2020 01:08",2151,"MOROCCO","FRENCH",8,1,7,8,10,9,9,10,8,8,10,10,10,10,10,50,50,0,9,8,8,8,8,10,10,3,3,3,3,3,9,7,8,1,1,8,8,8,7,2,8,9,8,8,4,4,7,8,9,9,4,2,8,6,6,3,8,7,1,9,6,3,2,3,3,2,2,2,8,20,20,4,7,8,"25","3","7",1,"",57,3,2,1,"",3,1,1,1,"213",0
"100","03/05/2020 01:11",2598,"MOROCCO","FRENCH",8,0,10,8,9,8,8,8,8,5,8,8,8,9,9,0,70,30,5,5,3,5,3,9,9,5,1,5,1,2,5,9,10,0,1,7,7,8,7,8,7,9,9,9,8,8,8,8,10,9,6,1,8,2,5,3,5,5,1,8,8,1,7,8,1,1,1,1,5,50,50,3,16,5,"25","300","7",2,"",54,3,2,1,"",4,1,1,1,"213",0
"101","03/05/2020 01:11",2514,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,5,10,10,10,10,10,70,30,0,2,0,5,7,8,7,5,7,2,2,8,3,8,10,10,1,5,8,6,10,10,5,2,5,3,6,1,0,3,10,5,5,8,5,5,2,5,0,2,5,2,9,10,1,0,7,8,1,0,0,10,0,0,2,6,5,"","","",2,"",57,1,0,1,"",2,1,1,2,"213",0
"102","03/05/2020 01:18",1367,"MOROCCO","FRENCH",10,5,9,10,10,7,8,7,6,8,9,9,10,10,10,0,100,0,8,8,8,6,9,10,10,1,2,3,2,9,9,9,10,0,0,6,6,8,8,5,9,6,9,9,9,9,9,10,5,10,4,4,9,5,9,5,10,9,2,10,8,9,1,9,6,2,5,5,5,20,40,5,4,9,"","","",2,"",45,3,2,1,"",2,1,1,1,"213",8
"103","03/05/2020 01:30",2825,"MOROCCO","FRENCH",10,0,10,10,10,8,8,10,10,10,10,10,10,10,10,30,50,20,8,8,9,9,9,9,9,5,5,5,5,3,10,10,10,0,5,8,8,10,8,8,10,10,9,9,5,8,9,9,8,9,2,1,9,2,7,0,5,0,0,9,9,9,0,8,8,0,7,5,9,10,50,5,15,9,"25","1","7",1,"",54,3,1,1,"",3,1,1,1,"213",7
"104","03/05/2020 01:41",1378,"MOROCCO","FRENCH",9,1,9,9,9,10,10,10,10,10,9,8,6,9,10,0,100,0,8,8,5,5,5,10,10,5,0,0,6,2,10,10,10,0,0,5,5,9,8,5,5,0,7,7,7,8,9,10,4,8,6,5,6,2,5,0,5,2,7,8,9,5,0,5,5,0,2,2,8,0,30,5,16,8,"50","3","",2,"",33,1,0,1,"",5,1,1,1,"213",0
"105","03/05/2020 01:44",372,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",30,3,1,1,"",6,1,1,1,"deux cent treize",NA
"106","03/05/2020 01:48",3211,"MOROCCO","FRENCH",9,2,9,9,10,10,10,10,9,9,9,9,9,9,9,0,70,30,8,8,9,8,8,9,9,5,4,5,5,5,9,9,9,1,5,8,8,9,8,8,9,9,8,8,7,7,8,2,8,9,2,8,8,9,8,2,5,7,4,9,8,8,0,8,7,8,5,5,9,20,50,3,1,6,"50","1","7",2,"",60,3,1,5,"",5,1,1,1,"213",0
"107","03/05/2020 01:52",2226,"MOROCCO","FRENCH",9,2,9,9,10,10,10,10,10,8,1,1,1,1,1,0,100,0,4,3,1,4,2,10,10,8,6,8,7,1,10,10,10,1,2,7,7,8,7,5,3,1,8,8,10,10,9,10,10,10,4,1,9,7,7,1,4,7,2,10,9,8,1,8,8,1,9,9,10,10,40,4,16,6,"50","300","4",2,"",58,1,0,1,"",5,1,1,2,"213",0
"108","03/05/2020 02:00",2228,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,5,NA,10,7,9,8,8,8,8,8,20,50,30,6,7,9,NA,5,9,9,9,NA,7,NA,5,5,NA,9,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,9,7,9,6,8,8,NA,NA,7,NA,5,NA,8,NA,NA,7,7,NA,NA,NA,NA,5,NA,NA,5,70,NA,NA,16,7,"50","3","4",2,"",27,1,0,4,"",6,1,1,1,"213",NA
"109","03/05/2020 02:04",3189,"MOROCCO","FRENCH",10,0,8,10,10,9,9,9,9,8,9,8,8,8,8,0,50,50,NA,NA,9,9,9,7,7,8,5,7,7,8,9,4,5,5,5,8,8,5,5,5,5,8,7,4,5,7,4,5,5,8,2,3,5,3,9,5,9,9,1,7,6,5,2,7,5,1,5,5,9,10,50,5,NA,5,"","","",2,"",18,1,0,4,"",6,3,1,1,"213",5
"110","03/05/2020 02:08",3226,"MOROCCO","FRENCH",8,2,9,8,9,8,7,9,8,3,8,9,8,9,9,20,50,30,7,7,7,7,7,8,8,8,8,8,8,7,2,8,9,8,6,7,7,7,8,8,7,8,6,6,7,7,7,7,7,7,3,2,7,7,8,3,7,6,5,7,7,8,8,8,8,8,8,7,8,70,20,7,16,8,"250","100","30",1,"",36,1,0,1,"",7,1,1,2,"213",7
